symbol	TCGA-A2-A0EP-01A	TCGA-A2-A3XS-01A	TCGA-A2-A3XW-01A	TCGA-A2-A3XX-01A	TCGA-A2-A3XY-01A	TCGA-A2-A4S2-01A	TCGA-A7-A4SA-01A	TCGA-A7-A4SE-01A	TCGA-A7-A5ZV-01A	TCGA-A7-A5ZX-01A	TCGA-A8-A08X-01A	TCGA-A8-A09M-01A	TCGA-AQ-A54O-01A	TCGA-B6-A402-01A	TCGA-GM-A2DB-01A	TCGA-GM-A2DF-01A	TCGA-GM-A2DH-01A	TCGA-GM-A2DM-01A	TCGA-GM-A2DN-01A	TCGA-GM-A3XG-01A	TCGA-GM-A3XL-01A	TCGA-GM-A3XN-01A	TCGA-N5-A4RO-01A	TCGA-N9-A4PZ-01A	TCGA-NA-A4QW-01A
CD9	7.51172677379565	8.55321128541238	8.56736487320144	6.51276658692725	7.60083667648316	7.1473736636535	8.77415828469658	8.75848109089135	10.4461116236563	8.91366843781134	8.1297032557517	8.59513424542982	6.93343382251837	7.75786303345714	7.5414517758892	7.26783865328812	9.90303156138039	7.89472458572418	8.51426825772342	7.53297789433342	10.3810772428005	7.92796099244263	2.17755468145479	6.99116592050548	1.31400865371329
P2RX5	6.68311261416085	5.80328471062236	3.46071022029321	5.84924863862535	5.22415797778602	3.77234586524258	4.70297974673835	6.62386202771436	6.7068849522782	3.57188430714542	6.18594513885238	3.43913648035789	3.34838657246967	5.12123741986968	5.05926595961991	6.01114968225333	6.06788716700628	3.64255298109878	5.54505940150324	3.68890547629961	7.75349783922578	4.52223445716037	4.39146145038605	3.50745480275641	7.85684303718465
SLC16A3	6.26719933937139	4.23292075174493	4.88150667542126	5.07924256387006	5.75834380319625	4.53674411655963	4.24823172758251	5.9202158649245	5.14446314049715	2.8533757725543	4.48470268782569	5.17581235204458	4.81400612250611	5.29764797709958	3.11892251867027	6.22060515805243	3.59689599311681	4.8543028104825	4.34844763454238	1.5670763303243	6.66890763406285	3.92214808928858	6.72818442185852	5.32837569139057	5.51293549893393
PDLIM1	9.11995583026387	6.15409181925694	9.38984093440961	6.01674919652852	8.21429442867211	7.35290195016713	7.92168582698144	6.91630032539282	7.78464610094279	9.56099282208779	8.42931658798724	6.0024611757581	7.22045500926964	6.74780062943722	8.8624427714095	6.07083308986825	9.24464908077741	8.87849222470805	9.82049961818791	10.3249858733393	3.18131782246448	8.23261042162136	5.00177353851158	6.56248470610223	3.50180949957279
TIMP2	9.05606359825841	7.49951262813305	7.08078238072614	8.50770560382983	9.35896052248964	8.24807810851254	7.6844426181176	9.28855386745095	8.05810966394514	8.83126851604231	8.89721980254883	6.58970185128939	6.22275079715656	6.83342113415217	5.57257756188049	7.58386174335273	7.76359194196975	5.6188411965349	6.58560035135925	6.02353492989206	3.81136447958458	8.63615100310692	5.8295662290085	10.0260534759806	8.2938582635751
TIMP3	7.33497426810939	4.30590204075006	5.84450218157802	4.66603658616006	6.61196113290742	5.32443962696142	4.9537621085857	6.77698627401875	4.50697313135729	5.18577546482757	6.09511445262234	6.01879146317889	3.40664556540684	5.90172744556113	2.96564470268135	4.1601188033506	4.54819852974963	6.7338031114323	6.55239762101281	5.1330705654556	0.760056228195385	6.14643137723872	1.25349126414074	3.97196790913263	6.29882800953973
TJP1	5.72342967406484	5.33401247615342	3.74560919652302	5.81708639725804	5.807709193733	6.6510439356837	6.32687770996646	6.67846307652001	3.90744823990298	6.12018104204549	6.06354416075471	4.72262422793623	3.8274719893305	6.77039442115425	5.49016166546908	4.12845740955282	5.35289173864749	6.51016139174326	6.52947994219802	4.91714126813666	3.43686233570376	6.43918918484101	5.70548805824585	5.01238090740665	5.30665217119428
MAP4K1	6.68924765363609	4.72843542695875	4.16027507367549	4.23084669016997	4.94628868595355	4.48270655552643	5.20724558831937	4.20802319409937	1.54364732061433	2.95449445475638	4.07399579673485	3.74469415592434	3.26180752553588	3.54612403382749	3.6446832098612	4.62150566796508	5.35666408346219	2.65920099892339	5.37301716013688	2.82738601036151	4.22257969765268	4.3588627007238	1.55887731464315	3.51096370770096	2.36589444292849
GYPC	9.53459630831434	5.17376733911792	6.53083970424189	7.46772408656855	9.38641495771284	6.57524247724376	7.14197503837054	6.72548756711766	5.05057647412618	7.6126544624024	7.18510253277342	4.37143899452784	5.19571335938721	3.64109944101786	4.55361607955036	6.95499377927349	5.73218709636783	4.75262343413679	7.06244580817633	8.58240412512172	8.59878413560952	7.58438329585291	1.35612091987521	3.2092064826659	3.83571163336373
PKP3	2.68874198270547	4.05248449633203	5.69527837762738	4.50378027269721	4.23904945159787	3.55156744378107	3.17326704182847	4.66070563814962	4.10493882868057	3.97524016359153	3.30897253161819	3.95461878851201	4.11469623535059	4.06827658663055	4.52495017047308	3.82971975047786	4.0310216826396	3.97121604682483	3.68039211781027	4.09442018348049	5.03981053449157	3.72118529619981	-0.160146946170501	2.98908019036233	-0.357770192212353
QPRT	4.35859710754335	6.41835995726325	6.76238942722083	8.48514814123705	7.65704436552451	10.9831459358947	7.33591015650577	9.05522611056763	2.56995076991983	5.86638555328254	5.2877554982389	7.9676854465473	5.65359292513229	5.85454595998553	8.2182979726712	7.25885168709038	8.41948462635723	3.57862859869716	6.69418576313112	6.15413477998935	5.06235604428361	6.60858344537254	7.41311796998505	6.78289875839791	10.3544894585187
LRP11	4.80373689091712	5.84522013440435	4.31580420253018	8.34700921008973	5.4991525168912	4.80961307635951	5.9695590693344	5.65273920559433	5.76532471967451	5.1563777028869	6.9808212934982	7.07129303579372	4.09431770395837	6.29693598718416	5.37373602199146	5.69334853680366	7.39171606610247	5.73103908431471	6.79159524707212	4.25804379878942	4.96081670028448	4.55313759746741	5.09901928009246	5.88298128250937	4.9382639165287
SCARB2	7.35052558375221	6.62513405838051	6.13942332602709	6.51258724579124	7.45099048772196	8.46606552592453	7.22082020208237	7.39613920494124	8.37271820895604	8.46443780735264	7.74688291143177	8.15918611829858	5.81862119751182	6.33463183027031	8.29667262133013	6.88627209284488	9.74401441594756	8.50805122246018	8.7110417688241	7.39267151369582	6.55729138031753	7.04887491859836	6.43436639940069	6.78146409385992	6.506471915881
SERPINE1	6.98807940472161	3.75251963347919	3.228775281055	5.90307463596351	7.91811795381111	5.79986671917819	5.05046367075995	5.53744891345958	3.63210699952657	3.10716224854387	3.03545910411044	2.15482851377452	1.76654687451062	2.09053671751802	2.59752467745761	4.66317746589062	5.39556777187802	6.19734521435374	5.60197495693061	3.74831785611278	3.16258267958956	5.62222610578958	1.89492306222978	3.36511525460212	2.92526523378401
ERRFI1	6.07476023867898	6.21776006898803	5.5360577905896	7.72226577896639	9.79539124792645	8.17190758886041	6.07412996342263	7.57098275865136	7.5717315822427	9.53767697677802	6.75640005208745	6.081330019565	4.98134871064908	7.14129914082853	6.5233422375492	6.89815704591978	5.45318670119765	11.447709527041	7.66523057961064	7.80896604226932	5.58414124889152	7.9182917607847	7.14931029348043	4.75317568758784	4.08063404140506
CD44	7.69392473973636	7.02419283344493	7.09985624096057	5.18965708665904	6.20687518849582	9.44153450539001	5.41799240875603	5.55455921488121	6.57837732404291	6.90631586977382	8.5427506020121	5.61240625792016	5.40640431586296	4.61823460754375	6.54107959795146	8.63290412469314	7.22048784992471	10.5955235055601	8.51447944562435	6.19952908542005	6.03833736299829	5.55787125547763	1.01263289889162	3.67952696003554	3.20048306346877
TSPAN6	5.41563869904275	8.22803588821528	2.47060084017213	7.76568284948403	5.45582599131991	5.702313341961	6.51639206209638	6.50854646260992	7.61460853432673	7.63165489223799	5.09920795860136	1.69280160163837	5.95265431786693	5.39447658724959	8.34498462232933	5.77137649060554	6.31073530069835	7.51941241956529	8.02382054202964	5.9445876183124	4.13693950367031	5.20120380602024	5.42493642719801	6.74635463872934	6.02768988976451
CD48	8.63868474433802	5.8996633935866	4.16277028664071	4.69458392974665	6.72017761797248	6.46432861559938	6.75470716380573	3.31650251845792	1.89189523790273	3.1591775933497	5.49527857287931	5.78282657955787	3.94472968221112	2.26121520060731	5.3792388121728	6.07076171408606	7.8478082174962	3.41367800604249	7.11671603591661	1.96802102023934	5.08234348764801	5.51599449464267	3.58445922644965	1.58640430453968	2.76207086296891
CD53	9.57237381776021	5.36829580375459	4.5911917665093	5.72294859114347	6.67620436204598	6.47986526900928	6.52490036430202	4.58488878091801	4.93209329278955	3.91471467755998	7.06507302372766	6.63425015310641	4.1703104158161	3.49803783531102	5.12750289992142	6.51754933009202	7.76825666758538	5.80744707085553	8.12092138896976	2.39586179762219	6.31510514775114	5.6803612494723	0.558712033756284	2.84381240371941	2.89905029883717
TSPAN8	3.70775306440328	2.69031601225378	2.81600680653253	2.52637198501098	2.96076960881134	2.69480923706533	4.46675448903396	2.48707121502522	2.48707121502522	5.06072618745476	2.48707121502522	2.68763634837805	2.81564852661921	2.53033093489239	8.44681979683881	2.56763816909075	2.76241410193999	2.62716770519129	3.02996379994092	5.10669519917673	3.37052285408383	4.21392468340354	4.21578288201996	3.93119127841859	3.14599940808505
ANXA10	3.06305432793671	2.87505281911992	3.12513625875202	2.87505281911992	2.87505281911992	3.98449374577487	2.87505281911992	2.87505281911992	2.87505281911992	2.87505281911992	2.87505281911992	3.20569047273266	2.87505281911992	2.87505281911992	2.87505281911992	2.87505281911992	2.87505281911992	3.25640421739028	3.27663644227145	2.87505281911992	3.04149942311743	2.87505281911992	2.87505281911992	2.87505281911992	2.87505281911992
SERPINB2	2.60598847542239	3.64588444084382	6.34329215488473	3.26696836042743	6.06978190711971	2.78019562149045	2.53912999179788	4.30297656952508	2.64418393712801	2.60028584080586	4.21983458977749	2.63816123231427	2.56994037963242	6.13758842647048	2.67631971126139	3.96730923650464	2.58965876591457	2.85463920639166	2.97969910256987	2.59115060103315	2.63936674209958	2.58816777724345	2.90600372674246	4.03100802259385	3.24402454857022
CD59	7.552506653766	7.45601823646329	6.56481934933191	7.19674773698277	7.70788447628813	7.99751903215093	6.92154276917977	9.01327936759361	10.4338024328616	8.26996274013547	7.0621647240291	7.25908777556111	7.33997743421634	7.90692042533956	8.05575987062904	7.79735254109817	7.07132485455242	11.423966451059	9.04867257489166	8.96770564633818	7.6652569365157	7.55054946215505	4.89269478325433	6.61702958429948	6.01494994038858
CD70	6.49146071529243	5.61759188882574	3.48436719269482	6.33246617568999	4.90386809321886	5.82043674999534	4.12557405470043	3.82704402974605	5.02007519580399	3.42658093666166	5.53314761966298	6.55858134519825	5.14828379028359	4.72414488354466	4.39349775179083	6.3684633236421	5.74083937231565	3.82590267390027	5.20692814113697	3.48421338764347	5.66358043677401	4.95442852525522	5.52826649473192	7.68533646714978	4.73807961800529
CD72	6.09115809456758	4.59752390661862	2.31178373165124	4.05817423303241	4.24154408988201	4.35892546346264	4.08897344097647	3.75381514247973	3.23231114617143	2.27139020274776	4.23333760433055	3.56780443944098	2.30479645546139	3.39276363923654	3.2124460865167	3.90711116211096	4.25774969623694	2.57590778638939	2.95932072880994	2.28462565147091	3.48107684993664	3.89340677174762	1.75474201624383	2.65824853385312	2.2901183261564
CD74	9.02276372352886	4.98370814550893	6.59510274322384	5.33740314347212	6.4062782454358	8.55295367536375	6.20578406869351	4.30521492973796	4.92987651796067	4.4575380823742	6.48383368070414	6.94079019251077	6.98600931213641	2.94825242012326	6.39696364967953	6.53797265625206	7.1240026152008	6.26377270863692	9.24828271244734	4.52500084512534	6.84849192821413	6.89816122680751	-2.08976041335511	4.59999053214729	3.37531203490671
PAM	7.00981165831256	5.14356941971444	4.7088826855528	6.47790577290531	7.98873178214266	7.08998575950159	5.46947112206693	7.45067834046533	10.2805394057316	7.70252169737432	6.40948823796678	4.90120582035233	4.41543569299605	6.2592408750868	3.69034705313563	7.24636695408122	6.21087027918289	5.74972885893664	6.75547231227127	6.3158598314344	6.6481349711267	7.51886191676903	6.60889785386127	8.35954571438084	8.08210425191568
CD151	7.02920718176916	7.80809438084576	7.84923440434043	6.89097812432298	7.40919592895582	6.88630495968251	6.40922722955999	7.62941991224819	8.01845663159381	8.43180239859224	5.96308779774575	6.44099941481824	7.51986858725604	6.48149101179076	8.54405169023287	6.87078219163593	7.29316311831485	7.26507413525889	7.75294662390949	8.35831199405894	5.99133923321303	8.03894449388125	4.46680730487612	5.97489982625454	3.24201540982937
AVPI1	6.71183895105731	3.71442544342404	7.82954453033192	5.24666989899086	5.94259613328498	5.77052639564876	4.67593166499944	4.80923680706053	6.9300746031485	4.35766481433361	3.61207688370836	3.72757694185257	4.7333799180527	3.37598392479532	4.71044149611975	5.17303998419688	4.99997558781965	5.31391093263143	4.60005362551292	4.59762665579718	5.69989647332447	4.93539182995848	3.06901782952579	4.97244387799489	6.14920289366781
PAWR	5.31650896237334	5.23217653600018	4.06395912352788	5.08161164275623	6.20535240980447	6.8108027058753	5.61746208748085	7.21458599725298	4.15051743512464	7.18982720824409	5.92410191110994	5.65210831601535	5.70446705225016	6.88999299156172	6.3909493492355	5.38449213530558	8.53764692848526	9.1399359127923	6.64277366918909	5.65392698137664	5.59389181380821	6.11481925726558	4.23367135174885	4.74019315760895	5.11618696133273
CDA	4.19677073955602	2.88133172796072	2.80119337186277	2.4190455468242	3.03586698341865	3.06991014599681	2.51405829810149	3.27599057792119	2.87333115370656	3.21936978322167	2.59671894306561	2.69700751281984	3.02746482478702	2.15953891392778	3.30205688015408	2.63500702423531	2.92652033981878	2.52469830066713	3.74119186206101	3.55730387043828	2.25748213498987	4.16625604004896	4.29694263929593	3.13966852320049	2.48977947921772
SEMA3A	5.4117293604702	3.68506438340682	3.79886692716398	3.51575863661683	4.23246960008392	4.51657675460722	3.951151217318	4.17555775478667	3.92303344768337	3.9272335092888	3.77625894921502	4.38930558035246	3.45535987490433	3.43124925617233	3.64563441167295	4.06266969959473	4.47993614595771	3.54120267842165	4.42358446049176	3.76703146990237	3.4901090365047	4.09179218906884	10.6132822097289	5.66219745934363	8.02394385358728
TNFAIP3	8.82581350033019	5.12061027678657	5.81169712891214	5.25446954216996	7.95875932909706	6.92905933070818	7.73388548939525	7.29648087257872	4.84469261846379	5.18707335211951	5.00824456018766	5.90044308054766	2.53868739742847	4.23309667467408	4.65658650390025	6.06390044066577	8.69245969159873	6.11214806797485	6.95192598905724	3.63213992649363	4.82586282232813	6.39212862752105	6.42235802505387	4.33490301030744	3.76970091185529
PRR15	4.30428567619051	1.97891633085287	5.58077834795634	1.87808536629076	1.79455307575601	5.63709940589052	4.98374834535208	3.10578220525264	1.42892836791949	5.37898354107592	2.12978882853751	2.79174951647243	5.18937139704439	2.16098802761347	3.77291025479474	1.75389632115423	4.31057079883205	6.19975107351026	4.70094341495205	4.34506014800446	3.31361831758121	4.90906216714309	2.03750793480485	3.66473121058774	1.80698597560018
CDC25A	4.8417120498303	6.08165389965192	4.0956537093188	6.38156927522749	6.63118789577383	3.84412048411602	4.32247827425995	6.36316015959144	4.3618824698789	3.53070330060375	6.48485192879802	4.94498199117193	4.53085961146116	6.45910475402898	5.52794526310538	5.4523151955623	6.97021800598293	4.08681799423322	5.09643463715455	3.68720509195679	6.82183443807859	4.32565151132375	6.08626841658432	5.8982824703488	6.85273166092523
AJUBA	3.30846463771303	4.16318888118991	6.41141218265409	4.44957273807674	5.99715285462752	4.57784805595141	5.53217737185975	5.91795154286635	4.31641245415091	6.43082623823874	5.51158486355942	3.7256562347225	3.35763053462306	5.93111594762017	5.75472682195726	2.97380332638004	5.47007423403658	6.66615574094549	4.87749477255709	5.36191803572823	3.11587523796118	5.8370761200831	5.6865400491152	6.07756178599212	9.26093057209722
TNNT1	4.11245586847978	7.83327323272154	8.66679981343637	3.71002133582032	4.85872388510227	8.39073138631607	5.80679788000783	4.68286469324513	8.852703619997	7.16639178204023	4.72561138849495	3.24729920420092	8.99557974668534	8.29790062354252	4.15551730079781	7.06668364538602	4.17245439875118	2.89567978452554	6.84155766727396	7.0198673327642	5.45614186205474	8.29850525479356	8.61077214387176	7.48365563167777	13.620974985788
PCBD1	6.97812942397307	6.72169537949732	6.15340063932691	8.11457987204423	6.64191570479742	8.34830339857766	6.14189581445564	6.3149617590673	6.73004926543755	6.93458880970317	7.48448974609007	8.60957946489793	7.62224031279694	7.43510063945823	9.65609589078466	7.07238568240626	8.82830712653807	7.30447697648138	8.01106202188051	7.05128157491444	7.50454667202781	6.99176835864647	5.50082745297717	5.80128939952774	7.11047087676455
ARHGAP45	6.71667804951656	4.53037494845241	5.61946211860555	4.02267887864492	5.22622941721765	6.08291956889601	6.03428209364136	4.24086403728765	3.5376791971352	4.41396664954378	3.30253965962599	5.32274743673144	6.32244647839817	2.55796003413862	3.49401792953089	4.82658030249913	5.30989161732162	4.28887419947302	4.94133967919019	4.28455083073756	4.86964620782802	5.36068607823938	2.71628138801597	2.26435386379783	3.29065234601823
CDH1	0.164590785336997	4.65943460146274	5.18970012090345	6.40074265942065	4.92277170683031	5.45097332703693	2.34738920842314	4.22290735064663	4.33457258535151	4.10251096404103	4.6355096684086	5.1789828135687	5.60601851803075	4.67888173766711	5.49157617525578	4.63416111829349	6.14251743217275	4.97767785601525	4.69262727522479	5.39872388626727	4.49384595639197	1.78059642785603	-0.0598918375348934	3.38546796492948	2.46963335616429
CDH3	1.63510426719035	4.44969987854133	4.39358989776315	6.82380914566341	5.89752654496114	2.6657766418823	2.86668126585648	5.493703667622	5.33456490319294	5.68516041355865	5.0761683890849	0.984170558570302	1.54215579281027	5.045788013064	4.68877563013138	6.36322459177386	3.43535121885129	1.70423117561903	4.79135072898128	5.9802717234419	5.55089904785827	3.77325614483681	1.89623316861705	5.45708153956029	1.80551785175127
PCDH9	5.96205492765909	3.74192734276273	3.51222583810227	3.76837723566188	5.74738753530073	3.98575383218025	4.23841851324062	4.27390680019644	5.45450404086073	3.60749640005305	3.74931662260585	3.85833947295506	3.65314426684224	3.54119981522285	3.52820066087902	4.23799473442161	3.62274931704787	3.60270106440771	3.67129989066159	3.89684989586279	4.38375070892167	4.95129661350593	7.40252940484362	5.21392676430967	8.41504215275436
AGRN	6.89318594094238	6.63088688412222	7.99366685439354	7.60944348340874	9.82405706682531	9.49931151182188	7.72316454958535	8.33446540664227	9.13529686284861	8.51580309826558	7.75428539473268	6.12095886115696	5.53564801834319	7.06479677276723	6.67970134521439	5.98149522934575	7.8900538976582	7.63533626354122	7.7575073908309	8.19362021528306	5.37425716795829	9.12335355164056	7.74574877920954	7.56078521622277	6.80585133713554
HCLS1	8.21011219068605	4.62467178921313	5.04381649934726	4.61035191497954	6.00944981852717	5.26827154575693	5.70664882445939	4.09439807238568	4.14294195980437	3.88598356315037	5.03216475925846	5.0360838219598	2.81191596519757	2.19363631588385	3.19008822789759	5.54133388065339	6.15794874818422	4.46662536566093	6.31138487580328	3.37950345960107	4.53599515651978	5.1508466277371	6.98999077606562	6.74951302826432	3.42528565784201
CDH13	4.18282928522896	3.41255120714726	4.46513048661075	3.6394528991001	5.27279331818803	3.37642792363031	2.33749792454884	4.34294985795378	2.93521732312336	3.85605823046605	4.45968517289382	2.94164848844428	1.30980182515908	3.57263819389162	2.34464189794481	2.36947771172705	3.6988204152603	3.53626850859402	5.51668058375237	2.6992531263093	1.45839806271201	4.56731351447203	1.89891587916682	3.99162778994925	5.978134849001
TPBG	6.46772421009056	4.25263656344469	5.3375775419472	4.0951575277303	5.55843801182944	7.77588475334454	7.21070480543399	6.22628264076219	4.38112905066186	7.54413599807188	5.36223920917549	5.93183164507889	3.93407278253627	4.90134262945583	1.94900451563759	3.16958751776713	2.98283044154174	6.33322960794628	7.21692884489509	6.62646119158442	5.45515057909893	6.94298419379036	5.04347978550322	4.35268867798984	4.59314668423418
FILIP1L	5.87204456500601	3.40455081287936	3.78995245201908	3.55993199089779	4.88086654812662	3.59151607103006	4.65647316339762	5.08967951722376	1.58375954484487	3.86043317341549	5.51033916905265	3.57807542101421	2.52293707036105	3.24785410999606	2.42655427165168	4.36608297171496	4.8545517585392	6.54771102825411	5.02599362221213	4.05326704378449	1.93316918682924	4.98657342131093	3.6058894213956	2.97642594933544	2.91086870096973
CFH	6.40596918529457	4.03762282749364	4.14275749318401	3.33201585645785	4.64356368542907	4.82300128198843	4.48238634439819	3.93196723214241	0.286112328011271	4.60779033963937	4.81506457003147	4.0773824338473	1.29843383984893	2.56763678905226	2.85227296229934	3.19590786298598	4.79835168853824	2.33210971881346	5.08842910816452	3.48216268119572	2.45423523195913	5.62058718561839	5.53164104027307	7.32333991194164	4.5738576429464
CDS1	3.30537020463058	4.35776976145277	3.24723504824021	3.97360521893376	3.34500539397015	6.97785582867626	5.15621092676848	4.93732762986984	4.08002300915509	5.2404646565954	3.69366479569684	6.32564031646918	4.81219634493237	5.52386003744648	4.65023373210691	4.64039930949391	6.26829951569636	5.93235486892639	5.55980052023726	4.30141205351583	4.70623550803328	4.35723784832071	1.8288383407976	3.97719030337613	-0.197764660326084
TCEAL3	7.30008181389154	7.51950122326586	8.67918951652188	6.36783286757076	5.53843214203564	8.86948169327364	6.66754265278787	6.67682251549262	6.50890684261352	8.07792906364862	6.91174519314631	6.74366823594265	11.6246429970526	5.39111693657722	7.7168326824863	6.59836532012386	8.36566864790523	10.3551718357813	7.2674743248528	8.74335830651344	6.04749877901919	7.86033101121919	4.38257288616118	7.81192034810989	5.39369242178821
CFAP251	2.5575017179557	2.82238254139783	2.97816141414733	4.62578993050048	2.80062281007166	3.40794339937503	3.05113796986055	3.04048904815188	3.00966444905803	2.56121456659392	2.69481593168311	2.30878781561599	2.99182007315515	5.22821979121471	3.91648987973902	3.18638496362279	3.40625645616917	2.39154116388264	4.10888149579936	2.32878638504964	2.70336742567426	2.44042216913388	3.27731194721712	3.13034293758388	2.6217896343713
CEBPD	7.57750216247311	5.06193848470188	8.39837543835678	7.94507882771665	8.11696384490133	5.53327155118667	8.34441438198405	6.45623410286651	9.50225640979502	8.30987454177152	4.16625630009158	3.60589576539379	6.10435798462263	4.01483464789196	6.90057730933667	6.71007214854177	3.66219394018556	8.31649076924024	5.11781265971533	6.70872981818698	3.70651670544912	8.0127523045007	6.98682574460296	8.62428940355407	6.50039467384337
DHRS3	4.84542444569734	4.7372321992064	4.85748230454748	2.58539521246817	5.34887956773514	5.07533105166019	4.10016189570324	3.66140927315704	5.34496070714268	4.67429061204708	3.28127236088419	4.75874919795803	3.92518840575556	2.1686650550667	5.99863100900128	4.14070555097783	4.59297866885937	5.82921681664941	4.84706554474762	4.13134698878708	3.43269243302227	5.31045079248605	6.62949486213926	4.66646485318935	3.96260942628613
HLA-DMA	8.93601847736139	5.32837593990622	5.8895347936024	5.66335069760149	6.04755692529422	6.77835414860245	6.19440534744693	4.35134576501222	7.4519952760056	4.62080337553349	6.42054597680735	6.35000046907971	4.4393020619227	3.1196923967243	5.10592983432738	5.86678357737599	6.82108768725847	5.65059908557783	8.19768172123053	4.01331186410967	6.43012781288978	6.33483507241205	-0.777529451790627	3.54545202932914	3.47550747568205
TRIP6	6.51923457790884	8.00739803434668	8.56874817001911	7.4627585364681	8.42580915986308	7.60928025096986	6.01747582649381	8.65565495610208	7.74895680141397	8.02717600589275	6.67274499596514	6.65714997650495	5.62135076882991	7.70510221616834	2.11140879021	7.05213619724885	6.50848744193704	7.12274534752393	6.607974235681	8.00150007311494	7.60068363054257	7.60131842350901	6.51329693367417	8.04126440687381	6.05004082214492
HLA-DMB	7.39632854176052	4.57168511268719	4.7657113370807	4.59732877950216	5.30230828180463	5.78875518755939	5.56257942053047	3.99404514676303	4.07689301598493	3.88049409355821	5.21774139241573	5.84252304575858	3.3421488203236	2.21813002555485	4.24016544423781	4.90367573870067	6.494078625308	5.35003958300565	6.76084602437409	2.58519969102349	4.84878169447905	4.97849003652431	1.31921945796682	3.05952176232783	3.16606156811418
HLA-DPA1	10.7042275429023	6.1834751453401	8.07372511853378	6.57914249865827	8.10504163013538	7.83039162180903	7.90575173379217	4.51485184543687	5.96162459371958	6.54699767713735	7.56363503198535	8.68843337098905	5.50399013052037	3.35386166292731	5.45319586707235	7.00056207089087	9.3630808247687	7.64980163309712	10.3184850244082	4.98173704941568	7.44002135755935	7.27450037088763	-2.04442006714136	4.28451994511231	4.36330854508472
HLA-DPB1	8.80814461606103	5.37785511372519	6.94774945512393	5.03885802281833	5.97287841223628	5.59650438253681	6.57777587253161	4.33529734378037	4.20615121665652	5.25349985975816	5.59921539174418	6.08662282767517	3.82241224289877	2.367727890546	4.18366621627066	5.26148058511782	6.88401333710642	5.5129095026842	7.34569420391977	4.45451591670621	6.03320665635498	5.69259508267648	-0.913472308699075	3.53942003210438	2.95886709561615
CFL2	6.4587643830209	5.6870151595485	4.58511119322663	5.34713819883857	6.5104746410954	5.62337917870406	4.85259194479077	6.70902571539223	4.80063709885756	6.44269802262711	5.28363172010682	5.62367818116665	4.49504661329155	6.89041037347047	6.13509787761021	6.14885690643905	5.70495293912513	6.38398532470508	5.39678356772806	5.973430481105	5.55671336643928	5.99271410880304	7.26674085223381	5.63294637491781	11.3356202739415
APOBEC3G	6.63800142447783	4.33557046369792	6.26891885459321	4.11302974086415	5.43048321951537	7.46310147904515	6.26313164181053	4.35140609909808	2.36236404846559	5.43915044346637	5.68886034188961	6.00806185807702	6.04473059923838	2.1896825748962	4.9615936718318	5.51538471336038	7.67180628643185	3.57145654180974	7.19708930606583	5.62668520635883	5.0725143320847	5.44758524643072	3.07785350539377	3.4011929386052	4.01602836071888
MGLL	8.4171642463667	6.88876182033784	5.31302160131047	4.45685576319015	6.53492251348954	7.63024142847865	6.84350438680591	5.21189862572138	4.53155217461366	4.52459611507609	6.09465376314047	5.17850288272512	4.5797733978808	3.86373753058668	4.27205357921697	5.93127979372063	6.48021108800722	3.47739030976029	5.48421739285721	6.39788019773969	1.74241233275477	6.96801514937293	3.34811530006143	4.83710337080546	5.73295153545122
ARHGAP30	8.29698891663278	5.5278275655503	5.34691342212302	5.24254749661046	6.94876210050658	5.69922340511677	6.20094445575814	6.41272181007757	4.24334550495343	3.81121663755254	5.86260639371933	5.23884889187599	2.64314638384362	3.84528883167826	3.61866138339535	4.44193531710628	7.14033129097471	4.55258641208954	5.7965075653441	2.71060617129056	5.2832057921631	5.22276289291609	0.396622201789434	2.82273676960611	2.41318653987853
SSBP2	6.98159013256182	5.44218751576123	6.33471429494586	6.89099023220834	5.95695726106894	9.1191579757473	8.18350815591254	6.08114706916583	6.59500406201462	7.05641350653303	5.85500297180073	6.58549554890972	7.06279515776869	4.48218943983726	4.92696572061982	4.59144265557373	6.62031837262729	7.24277015840752	7.09315902515013	6.79148246370005	4.26442680747773	6.26057395858527	7.69586420035571	7.02050849785011	7.76132530752982
ATP8B1	3.73323476540295	3.8494455522216	3.32643490875697	3.35014347734643	3.76540568127839	5.60548315785685	4.70826137985112	4.89283803527577	2.12191352026038	5.66389141716053	5.68116775988107	5.90000353712261	3.50651730490248	3.42790975889602	3.98592374504196	3.17962915218926	5.90822292622829	6.38189799062407	6.20533924472298	4.30828724206102	2.93839388489089	4.9894349669356	0.820010137568417	3.61556791898371	0.294914876220401
CD83	9.0817373196366	6.60561430842081	5.0738472968273	4.30937125209194	6.98626588853381	5.63851359973225	5.76011707938894	6.58103283572302	5.6129454593236	2.96284564612843	5.24121625203774	5.93867842293137	5.16975365687341	5.10498129715711	3.81779505339727	5.48332760220453	7.81591033566958	5.72941692291937	5.66762293284892	2.4740526154138	3.4750875281535	4.83623501122126	5.30764518584087	5.54947319785331	4.9524798051916
CHI3L2	4.30521062721433	8.88035080247992	1.7826395191594	7.94487819979907	5.55548147798637	3.52542586645616	2.96788319345554	5.8703095196981	5.75070629168416	4.04645781767557	3.02228750507998	3.49310570487516	5.27108403575045	9.08478849651341	5.00441092726434	8.16063715444477	2.83541612930327	6.04595613383733	7.4329573364303	5.71297946230136	5.9626128700468	4.60246728861404	0.863048082444632	2.26475067768801	0.975730169811178
