symbol	TCGA-50-5068-01A	TCGA-53-7624-01A	TCGA-99-8033-01A	TCGA-D8-A3Z6-01A	TCGA-EW-A1OY-01A	TCGA-EW-A1P3-01A	TCGA-EW-A2FR-01A	TCGA-GM-A2DA-01A	TCGA-IN-8462-01A	TCGA-QK-A6IH-01A
NR2F2	4.07233492588927	4.47326942602641	5.21541732374588	7.7640030022422	5.28233018173464	8.78056720620681	5.1055226298448	7.79946689312574	4.64557026201926	1.48499374473434
CLDN1	5.08873140279966	7.30366668728495	4.08633481385319	3.24252589786492	3.1677879179614	3.97214877631959	4.7954054582703	3.08875459861113	8.24757715911888	8.22468735899301
GSN	4.50049339110421	6.30524892233632	4.16217057703031	6.32580052324061	3.51800567370288	5.52803883735023	7.54896435294417	6.39973765384049	7.22140594876968	4.79472870996202
TBC1D8	4.27541603206968	7.80085219101985	3.74844322954088	6.03686289740571	6.14719988411378	4.6525928572206	5.30299673110316	5.41641289788225	5.74678405036346	2.44375938312745
TGFBI	8.34772313743916	3.20640659328698	7.1984175085544	4.89852017037581	5.54658451581335	4.72826993219483	7.87563855650739	5.41290986821897	1.74586856641666	11.1763590569084
TGIF1	6.23778160161545	10.0282915228146	8.00860188457002	6.50349536794421	6.0371431520776	8.02316322165125	7.39154082765739	8.19706779975613	7.51854592001503	3.68403794053522
SLC22A18	5.33743276558802	4.18243816239701	5.28065165290853	6.7782116024515	6.2854670972512	8.00255315950922	5.85360774151467	5.92445243051477	5.75810717725707	5.75081096470566
COL18A1	1.55036731153402	2.61998652073883	3.87457139930994	7.36679013157783	3.93302359061977	5.30760924089828	7.02436006386693	5.56919672864158	3.7198065135496	4.94715876722983
CORO1A	7.27624497897641	5.443781781709	6.26270040771646	4.79698067435392	3.95150684058474	4.7297879595545	7.37831254103589	6.71325172593163	2.65726203465372	3.0976187766663
THBS1	5.35714836670369	4.16768559431895	5.42260940151863	5.70043599192973	4.72552456364643	4.65129354803526	7.27221983776404	5.04107124105321	6.07236307688988	1.17943619616237
THBS2	2.32813281993917	3.26313268931993	3.69523437409672	4.41414135355951	3.68146478671697	3.5749798273459	7.60114674269947	4.72802456555068	2.17966509209376	1.68450817453044
CD3D	6.95321598152516	3.78807789969143	5.36341263411399	1.60745202253157	2.27142455240878	2.62139140252598	3.61125291823892	5.56282269097732	3.08745412049073	2.351254249252
SH3PXD2B	1.74489545560674	4.0708036106704	5.20817763545349	5.74724054017209	4.98868625945319	5.22719542454041	8.34214313196858	5.71206124113758	4.46741302708235	3.1971405096325
FSTL1	3.73366852486522	6.42332794971144	4.96979405517375	5.65044688978462	4.08211110239035	5.40595982973028	8.45036547100941	6.23856139222039	4.46900435699884	3.51973085724917
CD9	7.83792496537087	9.54032363829162	6.34063396020601	9.43676321940561	8.26887450813932	8.53633466251395	9.79632702334403	7.71988995762277	7.87684963946292	8.12256336448452
P2RX5	4.58837135382532	3.59119284077167	7.39771390163123	3.28061210783753	6.5334359933606	3.29944019652286	3.60185093108699	4.87255763106527	3.0833251086279	3.2521996878694
SLC16A3	4.83140432149285	8.1383752596827	9.00403333097904	4.05358772667133	6.08308320551846	3.43881196249208	6.263990084026	3.2144685785459	4.4343998891424	7.20017731779647
PDLIM1	7.11091330072907	10.0879211807112	6.0376041430105	9.64806397609883	7.20142167998643	6.83281406607139	6.88495420611196	7.96630248501029	9.13372703293849	8.59397070552227
TIMP2	3.92504691525231	9.03425219468099	6.65851069917678	7.59232331748013	6.87354911354207	7.13033628617143	11.3911333051283	7.71657756359474	7.17646489258895	4.01651392515352
TIMP3	0.724489260011736	5.73932634349263	4.16647842023959	4.68559828437832	5.98897101690533	4.70126879321913	9.44793117018385	6.15268639199309	3.3337971277518	3.08217181815783
TJP1	3.72939225384614	9.28805241994079	6.58136596511383	5.98357198393527	5.32670224634877	6.12846200974664	7.11270518150925	5.59172072846348	8.70353308020992	3.88183385477557
MAP4K1	4.35579555958589	4.06018723028701	4.50141937178639	2.65864910970623	2.90020608541142	3.76254337518227	3.25960708391548	4.96571997901586	2.033323597428	1.65784720552397
GYPC	6.32382994795076	4.18371873670323	4.94367279948354	4.90712835900447	4.21258197958834	6.11956468689133	7.35639161193108	7.2970402800959	6.41043133982928	2.46511081476389
PKP3	2.29586464518433	4.74002791227065	3.97579726442373	4.2484785753356	4.2965440056102	3.91746615431329	3.51624554726868	3.07512238588166	5.07027241601282	6.17442943424389
QPRT	2.68544322398662	9.43142066449731	8.91816810203654	8.11107998273167	6.34861184811653	7.24397289166765	9.02556071520558	5.80054066791003	6.32771518030471	2.65006502533458
LRP11	3.50709848989648	7.8059780264083	6.28855277918766	5.23633636676469	7.06363066319143	5.28867259663949	6.93404919636851	5.25618474276157	6.31271319025486	5.02125801193313
SCARB2	5.88612177184475	8.52090885250904	7.04345770769264	7.96582729360254	7.88971873098561	7.24436358005378	9.24041280665131	7.45255528830423	6.02722015199766	5.42823638153136
SERPINE1	1.39140749573803	8.48190943743499	5.92104202441647	3.21929057698502	3.59974298858932	5.28634607644628	6.60925328438794	5.48741446417779	6.15385045774888	5.62979965365837
ERRFI1	8.39932834458652	12.0840043210355	11.6167593815591	5.0431756098078	5.16656755191522	7.36279918933143	7.51560516635239	4.94397670119873	7.56056023945957	5.12128660451267
CD44	5.38703779773979	4.65495813553676	6.92706700471715	6.251035267889	6.49368531189081	5.7883052210618	6.74683181025266	4.88049370694433	7.00629299202066	7.33437505018323
TSPAN6	6.66274933571276	5.78890619840856	5.10656538982554	3.80004767313135	5.29153473099668	4.901419688204	6.19761380354951	4.13289308027202	5.85113984015585	3.77024329383318
CD48	11.2538493091133	4.49346579908607	5.43270580855385	2.10954600952296	3.38134557856122	4.61715027401191	3.94645812611087	6.73729462579621	2.39625752334885	0.41811126231142
CD53	7.82258006311378	5.14234636865138	6.36514645006797	3.71997531389573	4.09208208435736	4.24122106297213	5.79015895316943	5.83055780484765	1.96782350519706	0.98376637422426
TSPAN8	6.91659584564703	5.71227503749336	10.6311921783446	5.04984071408581	2.54239126583005	2.54669967041649	6.91962740374391	2.83152812725058	11.140338801934	2.64241444234056
ANXA10	2.87505281911992	2.87505281911992	4.36584909506457	2.87505281911992	2.87505281911992	2.87505281911992	2.87505281911992	2.87505281911992	10.7417447525398	2.9454544070918
SERPINB2	2.70211178260368	3.14833213709394	2.77212737526242	2.82215187548967	2.70513419984946	2.74120873713861	2.55897364916041	2.59599284686728	11.0411654762657	7.16210970779317
CD59	8.48765577127149	9.7808675966563	7.3253612876303	7.47428485964469	7.85752574946959	8.29771516999273	8.62809805925036	7.75510072604846	8.06861349319489	9.01523473260729
CD70	7.19861702985995	6.16831935693014	4.73731989653126	4.36475534104823	3.54271209622085	4.59055681815917	7.01615772617837	6.57915537357762	10.3787027097459	3.92532500475051
CD72	4.79003314438066	3.36055472812559	4.09753316844929	2.78443197136033	2.09046018181364	2.07074329314684	3.09433316525983	3.06453198126759	0.856994803842263	0.969203564892455
CD74	7.06329195716788	5.51309956836636	8.24749509708271	5.23551456471264	5.34673959363968	5.38212844909074	5.24340225125384	6.67562749161306	4.7062757610405	1.74994745400327
PAM	6.53752631126529	5.26088110559142	7.13683941789907	6.23914148081908	6.90193765647652	5.16253841079121	8.74065549456583	6.9758172904636	5.58376619237065	5.60778947625712
CD151	6.90764367758048	7.16577450192049	7.40653186500615	9.30082885576459	7.03055416246414	7.72195171109175	7.36534580673299	7.38266101496365	6.07754408579937	7.11121460625753
AVPI1	5.14341100345108	8.26958665535602	8.95806477516504	4.50340208882688	4.27854718905185	5.15974369000325	4.89426695026031	4.29555408735128	6.35320845224295	5.99476279377039
PAWR	4.57771100420764	9.16307339705827	7.90699199308586	6.48867048014195	4.90943673264609	5.63562654428639	7.90522543282715	6.66301428647855	7.08133358426712	5.66054108228618
CDA	2.83969208383179	5.96882265610394	6.66072766845411	3.67795490657847	2.98396650640201	3.63542343780702	2.94867750952812	3.63835899674389	6.29501796352577	6.3415114236919
SEMA3A	7.76221531204111	4.44000846281702	7.29188211863585	3.61741054069633	3.72934587175481	3.7476018647065	5.81850076232408	3.91631262790529	5.13546959356243	4.26092102632664
TNFAIP3	4.50747954208294	7.41998900849409	7.56362056214034	4.3753282946848	3.70283702755991	5.24921809532033	5.59528042802163	7.67018156118747	5.1942874719055	4.9426431486483
PRR15	2.32046732474375	5.83779561844331	2.37838633011017	5.04437396852519	4.00961190446283	5.29943915595579	4.76075087158688	4.97545088828203	5.28628816476795	1.58992103750204
CDC25A	3.96773997021872	6.8451710883302	5.66697894371456	4.22073554430887	5.60139419423525	5.14819087023286	4.9819054405744	4.87401061769128	4.15747199678696	4.62732460184469
AJUBA	3.59376592044261	5.89511023646806	5.96045172544579	5.06098220276581	5.4945685776943	5.80088715352749	6.07646445365783	3.83081712490554	5.6141270661688	7.45170475436498
TNNT1	5.76904951419297	8.37859433752385	5.24244269817723	6.51021683172131	8.93851861396617	9.45179117317675	7.93130991215563	3.4105455607148	3.79792904470209	9.6403960890855
PCBD1	8.16801560561425	7.30812383111027	7.76966134049829	7.7636595162302	8.16768964547547	7.92865613698344	6.826316855425	7.53484896578364	7.0409797534746	3.44761984910314
ARHGAP45	4.2218129904533	3.88983651424332	6.03577428509966	4.55771011101273	3.65078784367467	4.62609470161129	3.41086764208561	5.06456715932775	3.8367679245843	3.96547897775601
CDH1	2.19767703272625	6.15966782055555	4.22580442627737	1.52996710464911	6.09625890410904	4.00999584920682	6.19626954666529	3.4632114782393	5.04151030455807	4.17643479190793
CDH3	2.7796589419088	4.24674740392682	5.07608930180548	3.65016999235561	4.12766762067371	3.85810284125137	4.54519130607127	2.65951835907139	4.55621080644541	7.37075081921363
PCDH9	4.56292560279222	5.06203127293191	3.83384427260347	3.52067426845654	3.68032412096105	3.8996255754869	5.00558248313879	4.2995395378811	4.84397188513803	3.53518789910974
AGRN	3.77421172509942	9.35481049503926	8.78777508213033	8.53604247808696	6.25663950510033	7.55757812857673	7.42320457490035	6.58307301904292	7.82190221902219	8.02373244817753
HCLS1	4.33214429055076	3.42513672964509	4.52731120436985	3.28433130617537	3.58210888406296	3.5810556725338	4.73031046443813	4.49504251543437	1.34228086403688	1.17491305358465
CDH13	1.50764509198371	1.75199071850673	2.51420665867297	4.83725845620244	2.77173737474812	3.42569895981562	5.49389909903521	3.03036694593657	4.05962291410963	4.16187568162465
TPBG	3.56392568741117	6.97728342310655	4.90053138375692	8.82839094001968	6.94160536983109	7.90361381649801	7.01407756560953	6.92969522779939	5.24956117191998	7.12404045267169
FILIP1L	3.74979599435006	2.87464041019163	3.5367817924893	3.11591484120676	2.79279835871001	5.10495662831475	7.10868366882093	4.05469460569953	6.22942474830036	1.62888083218115
CFH	5.91160645977389	3.37299134979479	6.81080157967152	3.72388952300599	3.26091177528135	3.99653207640408	6.30126030650116	5.12310632477824	5.56379515969769	4.0968015629415
CDS1	4.0772108117326	7.34389638752342	3.96538235940883	5.06786303178754	5.95258548023071	5.61599296847187	4.74581490335093	4.7632839260837	4.44174036202722	4.00952140954121
TCEAL3	5.61018958609377	7.68489168522674	5.36217910055982	8.00823961199875	7.64860603275964	9.07063614444244	8.38111214628349	7.28982070425067	5.68001004741074	3.75155663050025
CFAP251	5.06044407040714	3.92465723040474	4.02440615570593	3.28879489600818	2.69951576468438	2.7580591644588	3.90076657325438	2.47036911115645	3.08336486109338	7.02481394715719
CEBPD	7.04967395257505	8.51828251409974	8.68081508171845	5.92537220859302	4.5792567904007	7.25339124184115	2.58648931870666	5.10159890046247	9.9165545516452	7.20377386832567
DHRS3	7.54623215686393	1.11726182384731	4.42008820416538	3.26326494913581	4.63346475550054	5.25240684530044	2.5008635230122	3.78812243426368	5.49655979190928	5.9494289536884
HLA-DMA	7.51769146470409	4.95540117490303	9.25266430324104	4.8507255540016	4.70185675535549	4.96643659397126	5.2609718319816	5.65927517016821	4.40033251939149	2.39400921434039
TRIP6	5.54574383480461	3.78155888113757	6.7848573891181	7.76552717157892	2.68389343634312	7.81974667935365	7.26571697906297	4.04564261507002	5.12797312045779	8.47381406518482
HLA-DMB	8.44074256322116	4.3521519348539	7.41534954138845	3.91472601692956	3.7675350240247	4.27517240450388	5.071467853555	4.57035083187119	2.70126500289958	2.58034089493494
HLA-DPA1	8.87446186242236	6.14598528405619	9.65043527337647	5.72786988825378	5.26377092525156	6.16028471370386	7.45333231711481	7.72699840699983	4.1325311485286	2.46561815154634
HLA-DPB1	7.32761663672546	3.87583461693918	6.92886823592901	4.45987270584266	3.75945798513061	4.64125018699022	5.45483826940745	5.41436264409998	2.60167345547544	3.37103405334105
CFL2	6.35021535846623	7.56586084905581	5.39426476134912	4.889627277501	5.94804960141585	6.19133203034967	6.89365598537783	5.66668005873389	7.66965084879902	4.60984429844403
APOBEC3G	7.98542281072798	5.74285847745935	5.8245910443956	3.77986376607183	3.35760562853075	5.42052560818966	5.26105525558532	6.60605942526684	3.87775163991615	1.36607091662357
MGLL	5.60004280859781	6.42997384502008	8.30427090593711	4.42997635659498	4.98106316506248	4.57112942259989	8.60765704329272	5.03426078868543	8.11750959140907	2.02502735146605
ARHGAP30	3.69559597303896	4.30759208950652	5.55187547839279	3.45628963199762	3.54715227866386	3.33170126447905	5.0878524745109	3.98614003917623	2.87424870420063	2.59823102323621
SSBP2	6.13638537349061	4.01906502972099	4.11426560748666	7.31505047559964	6.7103340850228	6.19989855766365	6.59659418089694	7.28171486016196	5.85332799954827	4.59691530356794
ATP8B1	2.80734053799633	4.54102700313369	3.76692882379869	6.19883800996684	6.34452702160115	4.72350505288758	4.82036108425396	4.93939483646491	5.10072511184274	1.36304630209528
CD83	5.09525770390927	5.55939702750111	4.84350604521014	4.39422309034341	4.60246776364859	5.83201860061805	5.75228206452707	6.28998097938096	3.19624493196285	4.51046151565861
CHI3L2	2.78128997459335	3.92972434099394	3.26681841329657	2.17318741169711	3.8155985149394	4.98076972811595	1.34218558529074	1.65298172460232	2.39374146316411	2.97894938400808
KLF4	3.59513149066247	6.24591155943416	5.18445347450305	5.50109229385134	3.51724696290876	4.84192688798213	4.30214794867257	5.04327553342631	7.67297050021032	6.42259765882399
VPREB3	7.28386541736557	3.53456507650944	4.01481365983069	2.59033145255292	2.32863816451098	3.16835859492988	2.33493366566481	4.48210334045867	3.2992145085588	1.30873132272026
NIBAN3	3.24160032915218	2.94918317928693	2.70171685132303	2.81568598347996	2.73564626544713	2.89219876488758	2.77489496971518	3.51089429207642	2.93195025407376	2.54505591986902
TUBB2A	5.98326495537302	8.58234333307875	5.94452166367537	8.32252492156029	7.6092928335451	7.27618124423341	8.39367538923923	7.69862173148255	10.2592852087648	12.3819362769737
KRT80	2.28801148385301	5.54397928815118	5.37629199128461	2.78316831451538	2.0822369654049	3.96786134493308	5.08857854298205	2.03082796406774	5.30130963469597	4.86094095391356
GCSAM	3.38644682875962	2.64185086988359	2.69846470231153	3.45148986467512	2.18344697618028	4.72750690136582	3.78529869202878	6.005319867542	3.92662968286153	2.19316093824216
OVOL2	3.12279450481701	5.23911375183976	3.65909173417178	4.95342426717785	4.69303116132719	4.62078145957739	3.18476964035346	3.70419849664878	3.01890423784924	4.72395575513287
RAB38	5.81565076260996	5.23637831073402	6.02789750988941	7.33340326018784	4.98648968154142	4.80394379614018	5.81298574510592	2.34913368851491	5.03400771120079	8.31200625931569
SERPINB6	7.64366448291294	8.13870165897676	8.16912647729925	7.42010330856115	5.68433827195768	7.85229771886805	7.7216267319642	7.21004980130755	6.22988619632418	7.4236046160268
SERPINE2	3.05490842723847	5.13352376044234	4.77619115637718	4.40986107971981	3.18987614806984	4.13318767147197	6.09042177512121	6.06890407234322	6.20078421411701	6.92492826138185
OAF	3.22422899286203	6.343379315152	4.03068500924629	5.63748605060258	4.55473162623266	5.70442596540594	6.19809195640136	6.78109812421333	7.00634708045302	3.79735281825843
PIK3CG	3.89448340654444	3.13999195110301	4.04781299155708	3.52875221744174	3.23704386031372	3.59403956971797	4.23844259039356	3.22830803856714	3.34583035016544	2.25609492048393
AHNAK	1.76396351910299	8.67398794973133	6.4535731874766	7.00795533503238	5.97303420923302	6.07900581884917	7.11377275679293	6.17838300799749	7.60494423571865	6.08797838695834
RIN2	4.94779156919114	3.85089180431586	4.63982004272005	5.67660527914878	5.95930065369799	4.52796373489912	7.24956362858249	5.02239764437903	3.86332733534114	6.08120670125015
LPXN	6.95037832569296	5.90616499816719	6.84098526973978	5.65324656125545	5.07795257477825	6.13084691305868	7.53119585583926	7.39807184975169	5.05895432123337	2.70902345709684
PVRIG	3.53175038784196	4.07645678791452	4.54202310091971	4.42926107076058	1.97412209324034	4.08203664210626	3.28846403730654	5.50031463469305	1.69872141459298	4.46846332471448
ARHGAP29	3.97537698719036	5.80023918867263	4.48345640280503	4.4908554651511	4.6539212142088	5.4817582653142	5.02059678902611	5.27444151058664	3.56109551820337	0.970498647955137
PKP2	1.48025519953093	7.61575516511957	5.50627747271065	3.00491833641796	4.05054085083757	2.84359673395665	3.99317755461452	2.46964798920926	4.65590632389578	2.62814372485065
DNAJC12	3.9116036920536	2.68842436967101	3.95606792132326	7.27878819863018	7.1507320401932	7.10623469760485	4.42776204520469	7.25416516906047	3.69070483473841	3.04384266508026
OCIAD2	11.6617456507045	8.42430754095802	8.51462044746402	7.6035936410475	10.1243579755895	8.60058009458549	9.42473817674857	7.04389188448359	7.5274617471492	9.7769538493751
SLAIN1	7.43573517650192	9.00726301215226	6.68984168729712	3.27596895338024	5.51930919907522	3.89285711835551	4.54492679357888	4.81085782123326	5.1427510874138	2.66967656754106
BAMBI	8.04590673871603	3.4711778743191	3.6210049948009	7.75451888539406	9.16358327013648	3.11603882905411	6.44536168870439	7.59192938879448	4.78448147907645	6.04282519400049
PIMREG	5.34628851584997	7.74327944317048	5.84572124599141	4.39789292156897	7.91180919598466	5.68978424378181	8.08342780164299	4.97575561281504	4.39103076178457	4.3736021752383
PLAT	3.41160055205232	3.56008375408597	3.96111308144503	5.65139423191125	4.02053285374056	5.20647392580323	6.79592192608804	5.97298612540842	5.09312181776232	1.28469209040731
PLAU	4.6699570178976	5.44528180118691	5.34775362933506	5.38559954924872	3.99804706107799	5.13783834101033	10.0087938416021	5.34766404776326	3.39032520540302	6.31228536235552
HES1	3.71448661324885	1.35193367500337	4.55414402749845	7.22923543455431	4.90929443349412	5.87628470415488	5.70139072743866	7.5993334479192	8.30620145138479	5.14821231051837
UPP1	8.09554942123885	7.42938160685126	7.73129008279089	4.53763546164416	3.75451480489425	4.16804014614729	5.10453022864422	5.43930362224385	6.67712924660336	10.9823762994424
PLAUR	4.87166017583358	7.65727798062008	7.39969283889139	5.02889000429384	5.09029695658162	5.21015853518348	7.80422787788351	5.38599135979087	5.85850503473712	6.03171642938985
PLCG2	3.99964233466835	5.99995833000093	3.74552329411852	4.46146046709839	4.58716704019319	4.68079028026997	4.40555973909539	5.02374605724061	4.72775200308414	3.22604812847079
TNFAIP8	7.13283773561231	9.45228232222451	5.95305425360458	4.03155925224148	3.7652403555411	4.15710612213179	6.25002364251919	5.24069782904663	5.26908838311974	5.382845162525
CHST2	3.56754011535384	6.10133048063806	6.22059104478439	3.25113504479972	2.6562449893594	2.97203590805156	4.10882024436944	2.88344308578574	3.28754593981225	7.90797180076948
NEURL1B	2.5057446743012	4.64132813350622	6.00856215444179	4.89685573590832	5.54686299589056	5.93563782777224	6.1019408545293	5.65778283114059	5.94520302781759	3.66139400674978
BACE2	2.07834801394236	8.0397875797037	7.16664262835305	4.71266054668227	4.62508431504907	3.09265911787896	6.05606834013141	5.87285229532999	7.50389724536231	4.92072665408913
RBM47	4.07579861962008	7.11586862406022	5.66376295142335	5.58802335678664	5.97850982272692	5.2474013148937	4.6409074368108	4.90032662071172	5.78812217690554	2.49589826167403
HSPA1A	1.79868173988997	7.62181153786841	12.1100806073908	7.90841123580153	8.48900423098134	7.40270655714052	9.46013412187835	7.64285439908369	5.02544751760311	7.1968284042928
PLOD2	4.50986219668805	9.57648377908249	10.816313758287	4.50808396450481	8.16477931226541	4.56300267292739	8.36579949606761	5.81512703887294	5.74219679164143	4.10802621272539
HSPA1B	5.07083147634993	8.07257392953461	11.0300307383611	8.17297860619567	8.44118866831434	7.48543503752949	8.71978782702954	7.77398544583521	6.65437299252938	7.46297942330178
HSPA2	1.76144899220045	8.83662332755027	3.13452519622264	6.61426691325219	6.45087005633778	4.80739309933809	5.80735922345129	5.53699826258542	4.88235262208739	6.01969092113665
AIM2	6.79109578214756	4.37907694079848	9.48662294191339	2.3822431477562	2.68991026033142	2.54944510188875	3.45630471731386	3.58788814883205	3.76471536567505	5.90731660759104
ITM2A	6.73865147632779	2.00189916152106	3.73509532486359	4.21488981128828	2.42755486141846	4.67654835723309	3.82867567711972	4.96485844140038	5.88158147216818	-0.539409126992905
PLOD1	3.81390378345365	5.57485213170743	5.97872827458767	6.10279629204788	5.2525894273827	5.60850602946906	6.52275984318837	4.96951936200624	4.05618348427332	6.71144560696736
PLS3	8.78265795310298	10.3741440165947	9.12406050799664	6.23440208610715	5.02088152625549	6.07333878428928	10.2388500568143	7.5124790294446	7.7009819550295	10.2700026512891
PLSCR1	8.86137066278988	10.4162401797772	8.22545426029029	6.29712997318817	7.24757505618685	6.65142482154621	6.98672613169847	7.32385342285593	8.5692084173976	5.86042666663445
VAV1	5.21717264254659	6.20742366066237	4.76997697131959	3.90701926622989	3.13802752785544	5.70591530141976	4.86750606804464	4.71723421987042	4.56315728592216	3.15382223409991
CNN3	9.23687108762463	7.19454152571177	8.07276903137261	8.24868533395218	6.6044267636535	9.11637394160075	10.7636132068665	8.0797947259754	6.7269519791485	2.69086117918919
PRXL2C	6.66819489217374	7.92766273285985	5.9931389255854	5.30897956326197	4.55811754709095	5.49584030354302	7.017337971392	6.43629249601239	8.85814280619001	5.8851775466496
DSE	4.6416649405979	4.42310028345638	4.8604068237925	3.69243801409029	4.08533748045863	3.07791971737892	5.99940604352004	3.59171256832918	3.0340378960745	6.01775210196995
TEX19	3.33928347851826	4.63112389017654	3.46998854908843	3.4070267212035	3.59440880922532	3.39186233476265	3.43166988869722	3.24326512494467	3.24326512494467	3.24326512494467
APBB1IP	4.59665576717786	5.61539792021965	6.77917977064534	4.83762412597669	3.78433384230672	4.54770766809794	5.18277306035527	6.23706395679334	2.83752402351661	1.58743368727422
COL1A1	0.576310693145464	2.72605307701934	3.77641845254641	5.4620933782564	3.73819376696224	4.2888449200203	6.4491186389768	5.14430251946833	2.23730486295326	3.68661662543743
COL1A2	1.05848149090782	1.69897377242293	3.96544744276076	6.26789675262641	3.86738499445391	4.96732712059771	9.15684767126757	6.87731972499654	1.13767054515517	3.69885753542267
VEGFC	2.3315695728412	3.47055074339121	6.70395160225037	4.93719779639653	3.36542128688603	5.66278823804487	6.83896480567977	6.15543971061686	5.62885199281664	6.43611939490988
COL3A1	2.26505185796141	2.81876751446071	4.58680029897738	6.00535091105893	3.45971837275584	4.66467375174646	8.54328554507905	5.57700219269967	1.60991394818067	3.03156358087343
COL4A1	1.47564955742556	4.52826769038241	4.62412808778392	5.92660997949133	4.68199444585162	4.79046286879881	8.01347452723881	4.43046078769328	4.14154797795737	2.70800506906116
PMP22	4.14727294759641	1.55974595532372	3.98375293227978	7.17720232060858	6.53840481376992	6.34692513277049	7.34685231997404	6.5149434005213	4.32824583364826	2.6233126479465
COL4A2	0.403628934524152	5.63668848772353	5.1760765828754	6.62945268844201	4.67834586218307	4.80364573233879	7.8399012797609	4.36459606064121	4.64125436410012	3.84585274624364
COL4A5	1.16264456016656	6.04938998450995	4.34127164103765	7.2510618768784	3.92378534196893	6.43454938357235	4.81910755949059	5.91438445198952	4.42389895971906	5.33847336369255
VIM	7.57244478134831	7.02533151184601	7.87709130025068	9.79550680495402	8.33925703978684	10.0620491411719	12.7816990379938	11.5216974688437	8.72355178751559	7.19032918396394
FKBP10	2.26069665487535	3.06379517593752	4.13720475661026	6.68842874761765	6.02853239497357	7.5392778932652	7.98303600020831	5.53488365495278	6.31180254767858	4.37775081539809
COL5A1	0.684897879764966	4.98166926584903	4.77122804943617	6.0843319430244	3.7366017434042	4.51156161402882	8.39628948342007	5.47474216161381	2.34876934547845	3.59885568655779
FNDC3B	5.53003159394733	8.63240865742168	8.78511486945539	6.70167059070009	5.84594881135305	5.67657714081373	8.65320552652092	6.4048276819119	7.10326738168509	5.5348342850346
COL5A2	1.62603320749977	3.37706757394066	3.97083826178005	5.53479220681567	3.82343422787925	4.61101887545581	8.07430686404727	5.76970836119891	2.11290828289854	3.53124628776825
COL7A1	3.34802603124399	6.167346733922	6.59406366646123	7.10457795393325	3.29986742411202	4.62049915031566	7.4806066694727	3.95627700351699	5.45020453543962	10.470563450765
COL8A1	3.72402406753883	2.97430856090887	5.93897513863149	5.78857793835852	4.71528028409999	3.83135971513844	8.94496343044139	4.67556042870972	5.37381459330338	1.58530428206266
VRK1	7.49069170425939	9.85327243172111	6.65101508210341	7.417903994683	8.82550868195258	7.80373076650951	8.24016415586939	7.58430743381099	6.13429760670452	7.33063713509085
COL11A1	1.93019936421272	2.79880675202242	3.69091076934251	5.01133676562711	4.41901116405193	3.63433946425718	8.61751315983225	4.45993873732119	0.391345411218524	2.71214314074725
VSNL1	2.83561233138993	2.28013935722228	2.61991325044339	3.62930190860026	2.84284459918499	2.97213517862519	4.4326405559721	3.49213332042775	6.16013828575436	6.58091500021119
COL17A1	1.73335535079069	3.98427358058331	3.28159066288891	5.0931430908243	2.68831688175353	4.28819187367984	3.69981283103525	4.19063036185728	5.40444379647876	8.68729609884284
WIPF1	4.70758963622698	3.96997728178119	5.23978586568774	4.04981529520956	3.15602603995672	4.21142862930469	6.59375801378485	5.854461326828	3.80361425548675	1.18380933315929
S100A16	4.98124679364554	7.15718594973482	8.33994811202924	6.14576903740109	5.15712275441217	8.15311797732896	9.03946865439998	5.77367758413331	7.99630425011492	8.77501240669149
RHOD	5.10543160806378	7.09434017993832	5.14643258172892	4.79323984534109	3.97364575795352	5.76249571242368	5.02523526810815	4.70499795530527	6.60470335874841	8.37300867596787
LAT2	7.63939580206753	2.97537205682318	5.18971432474512	4.28091424599832	3.34881301295078	6.02981462688936	5.21599742931383	4.14569061979163	2.2248502158525	2.15369371414427
TNC	2.25166680008408	4.67298694970305	5.40883252472553	4.90361212451497	3.96229622375559	3.88458133047469	7.47172471244608	3.643857421472	2.97036433300114	4.81506533854723
LITAF	7.68783288235124	7.27634053164434	9.28738605060868	8.92859323972229	8.01072422011486	7.60047179738574	8.66631767331293	6.77381499593412	7.54219880994426	5.21568051085682
GDF15	9.94707982020871	6.59953546944287	4.18484163343326	8.27045666938818	7.82432471289001	11.2217550647214	6.0861927196968	7.75230038790668	11.0831886213993	2.40851784997361
ICA1	4.61878403750138	6.1707357237454	6.35224209402016	7.29150400151284	5.75536165413649	6.75333139308454	5.17375455933811	6.67388514737352	6.50085498795124	-0.0454099688519394
ICAM2	5.4371083154494	2.82413385019134	5.72004352296053	4.82113291166221	3.7096963775095	5.43599276224874	4.4438258700837	6.18206823079642	7.19755358684148	2.55431554193868
EFEMP2	4.07207757263728	4.29894327877118	4.23730427476658	5.65740458310888	4.83457829729738	5.19961036969425	7.61717986390336	6.22592507161494	4.08330067501037	3.74409455704104
BAG3	5.22896313080145	8.12965317919258	9.79314398779517	8.91799059785423	6.51733691021037	8.23012011734385	7.86108286951429	6.8775903827234	7.98403256312759	5.58966253780042
GMFG	10.4898869982205	4.45276853501714	5.63070368817659	4.81107566191974	3.95730968134916	5.48268951759511	6.1880474500379	7.67098892087609	3.45604702231036	4.54165719727825
IRF8	7.68801795015039	4.95310053015008	5.11530204598998	4.00869733499896	3.77343660880775	3.36140029938771	4.49262578856712	4.30214821644452	5.49855788374548	1.34234287945534
