symbol	TCGA-3A-A9IX-01A	TCGA-F2-6879-01A	TCGA-F2-6880-01A	TCGA-F2-A44G-01A	TCGA-F2-A44H-01A	TCGA-FB-A78T-01A	TCGA-FB-AAPY-01A	TCGA-FB-AAQ6-01A	TCGA-H8-A6C1-01A	TCGA-HZ-7924-01A	TCGA-HZ-A49H-01A	TCGA-HZ-A77P-01A	TCGA-IB-7652-01A	TCGA-IB-7885-01A	TCGA-IB-8127-01A	TCGA-IB-A5SS-01A	TCGA-IB-A6UF-01A	TCGA-LB-A8F3-01A	TCGA-Q3-A5QY-01A	TCGA-S4-A8RM-01A
TNF	3.91388746000546	2.73898218844769	2.09339700730589	4.35598199568792	3.73799799108609	3.6991173853969	4.10771815099094	2.37328886299401	5.63942821333849	2.6137575119436	3.89622496802068	2.82933531534244	4.24372244770682	7.39883114220434	3.7677048590239	2.68656626826728	2.6828164119615	4.04382498230177	4.88525899244476	2.15828091648148
SEMA3A	6.07788187082253	4.86329030315253	2.50140516428324	4.88623354778724	3.79936194231122	3.73956936123618	3.54187604131752	3.98365989152256	4.58096461601934	6.42957512458275	4.99110701118449	7.87396530810076	5.45794387797371	4.89583029825086	6.32701176720667	7.71700680267104	5.96351071733298	2.89749732708395	5.14391409279204	5.5895934728596
TNFAIP3	6.7923346913819	4.84736768299385	1.48236096780324	7.09442661659837	5.93674986227693	5.25750396363106	6.21980670285066	3.07054679448535	6.29283680973391	5.7723661841565	6.9930696676596	4.90285614142458	7.29837220530672	6.54117432277923	6.70834305334286	5.06439305962349	5.49725540183975	4.71365724118326	9.0070960360273	5.9491236542895
AJUBA	7.18809845958962	7.32667455034219	3.7421259689544	7.7493607076302	4.81382700456023	4.47863580973404	5.73130675831445	7.33974245633998	6.52781559381385	5.33583999476935	3.73911147725311	5.37137619533174	6.48345297231057	5.65846042272951	8.15718449380292	7.03111913947366	7.85791784320394	5.23978954210279	3.70400370868562	5.35864591573872
TNNT1	6.07706093988083	8.53497433447445	4.58732220626262	9.679383429886	7.58231598345753	6.76471510694328	4.90613113050695	9.67702915503009	5.23740405167292	5.24419054779057	5.03356387917029	6.335012147718	5.14290982633941	8.55795073782254	9.6430291221626	9.78525337492437	12.2140470615896	5.48227389568145	5.40063557172184	5.8387602401251
PCBD1	6.7298223309139	8.70207779111888	5.74805488185601	8.64041801791844	6.97381747172275	7.76020499951312	7.69850447435823	9.02672264577612	7.14862196181737	7.5358177061923	6.88392270002067	7.90976816576382	8.62913774222011	7.13435351968728	7.88734794957863	7.22178806118721	7.45806813311767	7.25411496375889	6.01131606139648	7.96017073408838
ARHGAP45	4.66651271423325	2.76684275615083	1.04080769644956	3.557673608042	3.51562705417794	4.29398217400779	4.68895907312306	4.59722168714754	4.13647769791259	4.00038635396593	4.49150722559821	4.1532046528132	4.32622881278739	4.62952448256666	4.52438617405229	4.06821564402377	4.67308720264734	3.01541142221289	7.42611869814631	4.42484820962275
CDH1	5.0016948300499	5.80195444444835	3.34858797906963	5.69367104827827	4.56319182211889	5.0938342764319	4.82505215648205	5.04069598644932	5.54552616399183	6.37893313915694	3.54965197876903	4.8249173973074	5.95157446788776	6.48210098941324	6.00336775969019	5.70110611913617	5.28295965315784	4.43403107852264	3.31235377814327	5.90373735643211
CDH2	5.67479064102594	3.20987372686949	2.24798099287744	5.29770446515738	5.56034610444043	3.90788958854143	4.37484124980318	3.93857148977814	3.62412023893548	2.94565513394939	3.53759592051	5.23750569030851	6.23756116465386	7.5136676320032	4.89688141569896	8.46288198385099	2.8104754296463	4.05653157329598	5.68929213907866	3.01547090342725
CDH3	4.11918069931385	6.0831984659741	0.547841932834146	7.68833118539003	3.94329006958472	5.15694299072791	5.44484923991417	5.59124583363963	5.44019989407118	4.09027068687413	2.95732192696736	4.112882397337	5.02450551871427	6.63512581429518	7.19267435346463	7.55529639562878	5.07102941430892	1.39099571103891	4.74007215120335	5.45980327460456
PCDH9	4.80830165625903	4.05209151612327	3.52341107192043	3.39533157252342	3.87455781242756	3.47146964663755	3.67067165289769	2.95962646037113	3.54798680886806	2.92990290350181	4.53048733283477	4.29861230815978	4.75961066780326	3.7491760550275	4.21352804495371	3.67222928447785	4.50363901008065	3.31777075152627	3.88573803546426	2.90194776947526
HACD1	6.93922632603823	5.69291367608353	3.85034579011547	6.8318948193124	4.78672927211182	5.61757503696046	5.66915034410097	5.72373798168165	4.79815087691727	6.94930900934735	6.52088774026015	11.5566680814272	7.07343759096439	8.22751219388473	7.63849700964882	7.64221636667313	10.1329787338586	5.91234448791163	6.41832181061645	4.52459485569766
HCLS1	5.00368855968213	3.39807124225724	0.258003149965317	3.45582382501555	4.2053672551864	4.041823742326	5.01402066738995	2.3710054557682	4.10853266883295	4.73144406427652	5.00184128823523	4.60877639763525	5.04061130554812	4.73060330293866	4.80079058251636	4.08585448559676	2.91604043796822	1.99364385930888	6.86170050798881	3.71670381088382
TPBG	6.68820656959864	7.15239347113097	1.00801156117763	7.9300638114369	5.89665361501621	8.0100897182555	6.61298418745658	6.65153843517383	7.41413904311554	7.45236602794817	5.63472269401907	6.49481012660586	8.65147804744461	6.86246515084965	6.99502006521755	7.45025213411808	8.35371201463173	7.0130934023298	5.11763658442039	7.75855128123773
TPM1	5.59739045433522	5.2803751121081	1.1214867477181	6.0858033700219	5.65172743033665	4.57290245617572	5.55498284823071	4.42691665066037	5.98270649010074	6.25735603739929	5.03203682343905	9.84533604410136	5.86677080569362	7.28118941549648	6.55132209096756	7.4007910944641	5.04099534025077	5.44278978420865	4.84282659341488	5.5105018505571
CDKN2A	6.58685601608389	7.13470343324241	3.21809053526486	2.88617497647267	3.74735646102751	8.67352262337261	7.69698051009526	7.58507116713701	3.91359031429683	3.5607345557036	5.86196655236443	4.31925389490933	5.57747599349323	4.27936247211923	7.33013919565609	7.07763912874602	3.64242206208951	4.51671564073495	4.95810164025189	3.78724047508727
CDS1	4.40547759987594	7.43529920885823	1.50231269111383	5.85031767522799	3.27331836996253	5.88524424566591	5.36313098390034	5.43777593280705	6.13073146163625	7.2984048675784	4.16182008269227	4.51174398920328	6.4550893063837	6.01727802652218	7.34748039024193	6.62859483380958	5.13426461309154	3.92660518159625	2.8515828151412	7.73613636500691
CEBPD	9.02160660008901	6.62451145184682	3.77464278499662	7.89265862426561	7.09627164652931	7.32502222119216	7.66903528282178	7.60401306005838	8.66868135626713	5.48766534845608	10.0473813316531	10.0675427613212	6.36661851957802	6.72223648366401	7.94655282197241	6.4518741184892	11.2444712021452	8.07596567301591	9.64958492734307	8.06841656486205
PDE7A	6.16014139696344	5.08694459576451	2.81055487795015	4.4432389298489	4.45491109534905	5.89782669018217	5.83754926741777	4.26499430436578	5.53975512902596	5.77912021178224	4.92019175339996	4.77802742254971	5.33030101902049	4.92293028459233	6.2381885851961	4.17175053769397	5.9437665362076	3.7288469775379	7.74380777154519	6.14136286275703
DHRS3	3.74168341312122	6.68899123594709	2.10584552689401	5.25698061800488	3.85674230311284	6.63850036187788	7.29965076135292	4.56498667698822	5.0003325260923	5.13968033959399	4.54322837744619	4.3962078752949	6.52964385851486	4.5055607824781	6.61804802326772	5.90440550485489	8.11625515668088	4.18137587386874	3.93364115131033	6.38888396562413
HLA-DMA	6.25295539896837	4.70216836876925	-0.113362941848828	5.89795034426985	5.18267887364546	5.7670911533819	6.80673214368277	4.88813710039253	6.70273665398454	5.29699210431038	6.30100845685535	5.61839246316893	7.05654671191083	6.455263501373	5.80950499237851	5.26075044397315	4.45927709120031	3.51091313574612	7.15693211587548	4.20362189841464
TRIP6	6.94225745556355	7.65776887233566	2.95315204328039	7.35328369926289	6.07089090955629	8.03472709566121	7.73054745294915	9.06319684770262	8.09014239970725	6.40376876034307	6.57096600141478	7.71162028161878	6.6466128994624	7.59411688249379	8.35154414887065	7.77590282741425	8.97979326594874	6.34813201374465	6.1644197102472	8.52627337711053
HLA-DPA1	7.53136403329596	3.78305124977092	0.182471611451789	4.71575845434967	6.0606702504948	5.60505368315467	7.50280481212871	3.52346018733297	6.29125706916293	6.8962533471645	7.27383787345076	5.90303771313877	7.99265430053448	6.73674530692025	6.45990380797852	6.23942506394493	4.41446819618428	2.80320893530857	8.33941226921211	5.65480122424123
HLA-DPB1	5.7429013889824	3.5964815278818	0.560140629803478	3.81193511249546	4.6116032837825	4.67630061912327	5.89428008555293	2.983615141302	4.86964938401772	4.62293759871052	5.89448671936105	4.90406111933524	5.51720848607639	5.50161676148628	5.06528015780771	4.6370569804202	3.34106703626533	3.31982985671562	6.78434338641581	4.39361449676375
HLA-DQB1	3.89952937290762	5.41587404559873	-0.0412759478245324	3.87082536794635	3.83921385621778	2.90098491421959	6.12203826353498	4.51673455577889	6.24604030386468	5.22593858496795	5.54054941874494	5.56598390544205	4.81184259975187	3.499159048136	3.64245957741837	3.72057688247245	2.72486520657445	2.01341543515735	5.77253860496865	5.61828487845877
CFL2	6.69644511901665	5.99905065515558	4.04637610460652	6.61796791185076	6.15861456230019	5.33698217371463	5.38957207172403	5.31544053181212	5.50765758321477	7.53312092095048	7.00024694108388	10.7543311546104	6.28882217487484	6.7932590138301	6.85133017420922	6.6809949873305	6.77036671315747	4.92753463062488	6.44292010935511	6.19999334278052
MGLL	4.83969650581292	7.41125940552157	0.213448814179028	6.50419788243429	3.85846663517314	7.4156519761708	6.14117666035408	6.09103384028876	5.73016260678034	7.16819169201039	5.10945624311143	6.78086793262704	6.97912080622458	7.82927343671588	6.79328450661456	6.8523096745617	6.59735658068328	2.03745297903551	5.94930441442452	7.38738224604204
ARHGAP30	5.67586509606167	3.3549214932807	0.249178654127857	3.23112035872794	3.64659563811369	3.90020722173342	4.63350444587272	1.72689827885654	3.82130208861355	4.83423062415698	4.56395988534649	4.61765641985967	4.84725251387922	4.66011351919804	4.64222834200959	4.19145659069115	2.81473415007776	1.70538660909413	6.94501802355042	4.02421384117498
SSBP2	5.88901911134244	6.27727559331899	3.20104626891923	5.3182404448825	5.6276682785603	5.53885693069865	5.61057696477966	5.37169984185506	5.62057872447706	6.10136561203012	5.84213441264996	6.85747897916746	5.7104126716325	6.17133419684546	6.21848810092563	5.91460407688906	7.26297892657413	6.20700458839742	6.10724404700156	6.22179202598024
ATP8B1	4.89641982526732	6.22454370701066	3.01807224431787	5.77466817380029	3.93633191320626	5.77924645707686	4.46339461927898	5.35217675980459	5.32260861575921	8.42615774988695	4.42746918497266	5.0868091726848	6.41137673519385	5.83432560772515	4.87612233523421	5.34614056940554	4.55459286284645	3.77581624972046	1.98075336700918	7.21774777248748
CHI3L2	4.74190175360661	5.41900863405693	1.64270677946694	2.90347255279377	3.74161359313524	2.03520019004035	4.81363612034174	2.21170361913655	4.8135729872781	5.15179351814501	4.84926029217585	4.40919221169731	4.35707805807884	5.4510346165919	3.81680584718475	2.93602192537745	2.90808349339404	3.21225278989059	7.73114953182906	2.33652051226277
KLF4	4.73136368118044	6.83224751727051	1.52092330448326	5.95908134688572	2.91022726687918	6.50064358314508	4.44038593398728	4.59777967280512	5.51404810625666	5.33196819838159	6.63420877343129	5.58708294271279	7.48784963947775	5.33317022522322	6.1715583020425	5.58135499039147	5.1838944197039	4.78063200577726	6.37057792685974	7.44042225833072
SQOR	6.68011383927756	9.0864520103916	2.0599615044617	9.77338832485651	7.07643956812574	7.51206627789758	8.61278832669652	8.99737995619078	7.71286135459563	9.38483583216791	7.31223700086315	7.71709120742733	8.47331842659213	9.81920233055583	8.7222188187186	9.7152005467822	7.90363015555567	7.61726110581438	6.77640407665189	9.04096666710882
TUBB2A	8.82247394601397	7.53936729389119	6.69002219975792	8.35781351740712	6.87880240807726	10.5516655506631	8.96661499410303	8.39348370860986	9.54421620387783	9.40655101479964	9.95014741978507	10.3404624070235	9.82243262009127	10.2580661583415	7.32679913021362	10.1899874811069	7.81031063420997	10.4834985096604	8.72903256132347	7.91601199638487
KRT80	5.38678475379751	5.60896533861373	2.30108481803957	4.72199185158176	3.07982435328435	3.78647102089878	3.50026565645547	3.73917625491652	3.26177090406411	3.38118925138007	3.01154203170884	3.78152320763846	5.51963429702429	5.30659923880058	6.59635417588892	6.33151682552905	5.89228703290698	4.68563951476222	4.17550378383309	3.38095535334037
GCSAM	3.88124401254725	3.11304667915306	1.59489174717745	2.99347116689402	2.0863256055885	3.37419678310075	4.40165835166303	2.60154876543083	3.4175886750984	3.93484224165297	3.15435189835812	2.85347853934902	2.90362247816891	3.3271573565878	3.72406457767732	2.3722996785673	2.66520106805519	1.79470680361291	7.36011902606338	4.67705177146073
CKB	6.59949984242096	8.54681144536466	4.80980766777395	3.96306022819475	7.68221073927048	6.88581373411976	7.34963988977766	8.29317986513421	7.06142354344029	6.96745349816072	6.84562856988243	12.8032692766376	6.49618757093127	6.95359115168079	6.70030677809631	7.92035489227486	7.72678675945137	6.45554947833059	6.11386595915581	7.51598275460098
ZNF462	6.51861608077123	7.70653760865702	3.23237678341046	5.5642839242545	5.3265306728522	6.39461601258522	5.63253543602989	6.30529226521422	5.93904362611998	7.29738609440095	4.88843768032767	6.838945191112	8.45914809923834	6.28025362781169	7.52558738711049	6.99482027458416	6.25496665972331	4.60593328666031	4.33581827514835	6.70989027795759
SERPINB6	7.01653875907694	8.20912059916455	3.37948189735708	8.90173361382917	7.5829365554118	9.54414575717514	8.97115357298648	8.32116194866529	7.73474018696845	9.73320132861052	7.6507210175064	7.96645932047651	8.40748028954772	8.9015487585044	7.61965311592398	7.78303003264592	7.37670842476886	7.76562496543088	6.27283580246235	7.4752240437907
SERPINE2	7.73755110835596	5.92795056330648	1.38070021306272	4.8608719799984	6.28095063746019	3.48751658311707	5.00714954599065	6.9192598139943	5.46088215585542	5.12590813572318	7.55965201922359	7.06482375429251	6.55976062126189	6.05427104191204	8.89183016964185	6.74023118013744	8.13868857032702	8.74466164598364	7.26398202903405	5.88068346888552
METRN	6.67514364092003	5.31619106824211	6.78558932096888	7.24029952833017	6.81938033702308	5.54300115716545	6.31689391062217	7.69224798923509	6.6755316277327	5.60318035627742	6.55972632795879	7.15711858328285	6.01161832174596	6.52081531203792	5.75772232812826	7.41926519801479	6.41976955324547	7.85261650961232	5.8795892471479	5.15047905330635
HOXD13	3.37428526954368	3.37428526954368	3.37428526954368	3.37428526954368	3.37428526954368	3.37428526954368	3.37428526954368	4.14132832018863	3.42991982533364	4.07267268695636	3.41773895341989	3.50505762825077	3.37428526954368	3.37428526954368	3.57797780311688	3.41902462897974	3.42363651308449	3.40974266392892	3.37428526954368	3.58582507062083
PIK3CG	4.44062992706883	3.28778581200546	1.92389937204111	3.06238897222586	3.01150766155306	3.24229815167609	3.661300344624	2.23793036968801	3.57150244194497	4.7599524465463	2.81517063761365	3.35048412260521	4.65181239573497	3.3972574809129	3.95524634483042	3.22093630045873	2.47030236896812	2.02086372071639	4.18925300650772	4.03939902589227
AHNAK	7.64260946024424	8.57354487459225	2.64470161784753	6.56418307463435	5.20803267638424	6.06573901848334	6.4152118926892	6.37397631725454	6.15973529546587	8.28961723902998	5.5874580319753	8.64751465008034	8.82288687522073	8.23498405934774	7.50606928715021	8.53169925593537	8.5132431898425	3.93357621355141	6.12919321198517	8.66471169679749
RIN2	6.10098980459615	6.86756348253088	1.6800807796413	6.19250014627991	5.71379087590145	4.14090898284094	4.9538076287741	5.8597222613128	5.56946413053126	6.31624228837642	4.429679654893	5.33816197553805	6.73543437904649	6.67135081684491	6.85298209657983	7.62985084146449	4.3309647135195	5.15684100560083	4.49525934456983	6.37503286203271
LPXN	7.46733335025904	5.735559524	0.924093133473356	5.74039757779582	5.90421421092205	5.85410747384648	7.32767618149974	6.13280482518102	5.77968969381416	5.99621595469188	6.41084157807456	5.80586244570153	7.3907395071624	6.77831738614588	7.71521565036302	7.06933943030668	4.41261142475268	7.01754142648452	10.0964358780641	6.2342979972947
UGCG	9.76019345434699	9.38462263332804	5.32435945997914	7.93824840241575	7.33196264964768	7.5837829793994	7.37729245814761	6.29859417265251	7.92491435973835	9.35403095132898	7.84879422174879	8.59421046649152	9.68057501225927	8.94639802753799	9.59084404515374	9.60502679001985	8.89492114413556	5.52896983843764	7.68984610601843	9.18673195726709
PVRIG	5.33214804924906	2.47577979663603	1.53433162139545	2.34655114676559	2.0799432491834	4.67904706105725	4.62258738852702	2.56026633300412	4.60039362473787	4.3257909395824	4.06373026141945	4.36817021315758	2.66327957148207	3.4996495394425	4.16568059103005	2.28700035262999	3.54785968247001	1.35472450439789	9.57303480590466	5.34778440359039
ARHGAP29	6.68418413068634	4.87262610377958	3.37384152232796	4.19549650853047	3.64708373573474	4.58130736505144	4.73826062755169	3.29216765076212	4.81290689912748	6.58267419711019	4.80010395640673	5.5133063751066	5.89294273589437	6.02358651652822	5.64946708871441	5.9883429990814	5.22458379834979	3.28435698681851	3.61765211137741	4.59690062816008
CTHRC1	6.3674902149076	7.31963889678053	-2.02946237716556	7.78695651804889	7.63014991169879	4.53156628082077	6.23442230683126	5.41863113261418	7.0529400072433	1.69625261512474	5.06360841098431	5.12480515527143	6.13086827029673	8.45406243931351	8.08736306937273	8.3424031257851	5.23596351100534	5.81387119678284	6.00373566111812	5.81481390625838
QPCT	5.73504839011916	4.21679697824182	1.16900523940877	8.19070873029596	4.79772280674958	3.76534485741208	5.57818540143996	5.73931071734857	3.31157709793963	2.868722594991	5.50894823359747	4.86901172551118	5.36980266141059	4.30221714099994	7.32422246148437	6.63388180204137	2.9394261068569	5.10281207029541	3.67481517151507	7.94343544525436
SLAIN1	5.20091949488779	7.40994304920549	3.33243609859882	5.24020197547434	3.6236840459159	5.77294698045444	4.55605275456772	2.24629319399974	5.70557049095846	5.79857010539101	4.97310107876309	5.32249581606671	6.31171941253221	3.685394811688	4.14270581084796	2.33597878444094	3.02237038584463	5.40341857360833	5.24793428596847	6.94986226257448
BAMBI	7.01664493487567	8.14440557847059	3.04726109755335	7.52560463096023	5.99326774033764	5.32728519053412	7.4808022641939	6.80099803571814	6.95225419793498	6.44310212618438	4.83015093021101	6.29786977435757	10.9567622919324	8.48157117087021	8.69026172854415	5.37388960381192	7.84232481657603	8.51473373064966	6.15634407327623	5.26364815645555
PIMREG	4.95478713938599	8.36307757176889	3.35446470171886	6.81958202512434	6.53221246098348	5.66082640153262	5.81335638078332	6.47878742496149	6.0438365508428	7.45872057696288	5.27295942828926	6.70408813987335	6.18890380844689	7.01092198110534	6.67911956343548	7.21352172799081	6.88616992701824	5.93806507133436	5.66258937030076	5.41863191002449
PLAT	7.43784748770932	4.58602207126801	-0.27505167154671	6.17238527058389	4.38606824889803	4.86856582464103	5.84290449676191	4.48888279029291	5.3007272665996	7.28847223392457	4.26676418694357	5.41262376250822	4.6719210005057	5.02561353976157	8.10609714845304	7.85958977619074	7.44737757999462	4.03919247006951	4.67293899357804	7.34768931921722
PLAU	5.32117760491163	4.23478650273852	0.0343652191535684	7.91194277598454	7.40789772080814	5.37156012618978	6.11344051914802	5.26193542411783	5.49069294312374	2.99132347573725	4.20742598784322	4.59566927881017	6.29679893170099	8.86821812197592	7.39152172810867	9.30998025283646	5.79955068994864	4.41163368080454	6.05039841176017	4.20296922397652
HES1	6.38567573653596	7.65776801972331	2.16289331028652	7.07280185665338	4.86717503382717	8.29009446089513	7.00535202294017	6.98739297035461	8.81433883578711	6.30686851542293	5.84365959350246	6.19360224425421	7.51184558619773	6.59917361556355	7.22997021691702	7.12325878521979	7.47021640528633	8.00115755335428	5.32663066343134	9.29507648281017
UPP1	5.65951418803819	6.80581581156314	0.75908984735456	7.99304069123383	6.11269717596836	6.8699144624752	7.09792018942228	5.92847871899897	5.85525376564265	5.22949098103718	6.16860549050133	5.76378544851638	6.84127985563984	7.14050820979038	7.09828025099689	7.42412224244452	7.30898982823969	6.96877629195788	7.07357164920844	6.32421197298968
UGT3A2	3.03090819400066	3.58731088265412	2.68468097101653	2.82904498820357	2.7693651560291	3.32961356877436	3.14109224451028	2.6410944747002	2.6410944747002	3.41812739474419	3.83345266209849	3.16844851654344	3.04243548831605	3.06666456531837	3.02722308799937	2.80884023251117	2.6410944747002	2.6410944747002	3.00994170340008	3.66058540428962
PLCG2	6.97764122432029	4.03159850215527	2.19183500625385	3.83341080831134	4.20592716018162	5.45746854421924	6.38017464214134	3.73320772029052	6.03360527911286	7.42712348664863	5.16816052590889	5.0166493570534	6.24405534651214	5.08229929715977	5.75778295326483	4.68709962611783	3.77011483684878	3.10466881256318	8.78750153861894	7.57557033988746
TNFAIP8	5.93690580722541	5.71302030361323	1.92249527312134	4.55520807580232	3.52072717268504	3.99249903537556	4.59289650802061	3.91892521604369	5.69275672848354	4.97277291322359	4.95528259447347	4.85697640491159	5.90913320717251	6.00243853934809	6.67443791948513	5.53414528566431	5.01101532066142	3.93548269654061	7.72501290398012	5.20909287534062
BACE2	5.64201756657353	8.7233843981821	2.91586705952419	8.69576941715662	6.43241163003186	6.51575204966986	7.23455248698566	8.44896408356461	6.89571288689259	7.69559509586605	6.65812589924055	6.66629767865935	7.34697686226648	6.65742335032489	6.57017950951981	5.60316582168592	5.91856891519873	6.86755093381304	4.11533702001773	7.58518548792128
RBM47	5.36807651421352	6.54351018286132	2.77979418719771	5.79068267855038	4.47879844715793	5.84971240709878	4.98937599658846	5.90145567900439	5.34360281257606	7.54709303016291	4.81654043127504	5.12650166129833	6.28157834026558	6.01760549257332	6.19227424236418	5.12858302416147	4.86673064038739	3.999532486102	2.83846009493445	7.4235679203777
AIM2	4.62718241502455	4.06291166759798	1.84200091006344	4.8727852531215	2.37485503172321	2.49427531096486	5.40390747081698	3.22099759323899	3.91686361849053	4.00505354240896	2.9011108836823	3.51897214674291	2.51988592351355	3.4107909655027	7.76383048133519	2.69937266918453	2.19389782091177	1.90447669947387	7.92868541894089	2.62849775772036
PLOD2	7.43862800269567	8.98087919755609	3.02514292508402	10.5741276336485	7.58599593362565	5.44328968213655	6.00161208783942	5.44115713166411	7.64241366620091	5.47271889998912	6.8481153823066	7.11221853078171	7.5939201356827	9.14689346381836	8.47969360577334	10.6110066217799	8.58134017127938	5.07939738320388	6.37733729100351	5.21160733549275
HSPA1B	8.39057885547553	9.04159162990755	5.16237081789015	9.12490477110804	7.97801603788007	8.79783382037892	8.56170374439824	9.21853531848548	9.45454488439395	8.50312375301757	7.2983904093302	8.13118628823088	8.79001941780743	8.59296388996304	9.07517794411185	8.07750937146509	12.0100460597047	9.86146114966496	7.33800338954372	9.15546249739154
HSPA1A	8.3081591072325	10.5256353555148	1.47227257207256	9.98736870546436	7.79724144739041	7.6932330835624	7.99746209547734	8.40396340957788	10.0947866684312	7.74796603959367	5.59978591980489	8.56566916337456	8.76289189001281	9.10219337812929	9.49744510609195	7.94169012631925	14.7988900333388	10.6024425549388	6.93233767446716	9.31399936461544
MLPH	4.28146323846021	5.87872671726605	0.927931549706002	5.79458487975152	3.3661326202136	6.68726873496788	5.57459218296616	6.20973485686669	5.2870719825335	5.9376564252666	5.026608879348	5.04994423365713	6.74425803600261	4.78015735353248	6.0423565353907	5.67509301814999	6.0115620251531	4.07111037373762	2.96692289007174	7.46763724565248
HSPA2	6.1790662681268	4.40595928079681	1.71885409147754	4.6641269630108	5.0431631883049	3.20859876482686	4.94898822825645	4.16438079817341	6.0026221655673	7.49778333094246	5.0731966036846	10.6235871249434	5.50577010268733	5.8743411562792	5.90129968744286	6.83296331893897	4.06213908402363	3.96157070991515	5.2770861959125	5.43303843734416
VAV1	4.9645986805209	4.42681304910738	1.06041282469918	2.84294840810771	4.45500549508748	4.39700139984633	4.64879955073189	1.97392596401956	5.10771551443259	4.27970579200723	3.72765045033103	4.47066125682521	4.91572765095097	4.66136779666299	5.1982671344893	5.26632996676495	3.83868765602048	2.13099758981256	6.46618135829576	5.50476964440592
CNN3	10.2466713539743	8.34329087093003	4.22609653433836	7.56794196518188	8.81941348003427	6.25961467473006	7.6374985960427	5.87006480837038	8.80583864145598	9.32071064547748	9.25253049492684	10.4526778870469	9.22120918773745	10.3281165686174	9.69480355261938	9.44471571273127	9.07576081548271	7.88485144543599	8.17930832082569	6.35044171447453
APBB1IP	5.34596025365641	2.20415777020251	1.30423836537459	5.39650401379907	3.5506764055565	3.98165539435399	4.43414739983385	1.00953585571609	4.51891645837853	3.94711337393582	3.59308012722699	4.05106002114896	5.77736307731	4.86270036050595	4.23107251204539	4.73846529574859	2.52818011584022	1.35743553047185	8.06506676075712	5.05533227145488
C16orf54	5.08683722188943	2.34266013219363	1.86625430684587	2.5393487845297	2.69051874172071	3.7401761453978	3.70024963081031	2.15145357896965	3.5372062337382	3.63769590891007	3.65270508687623	4.89604062626748	3.16841047683762	3.46714639745161	3.85700798685482	2.93215581356466	2.11923546013562	1.99714268962723	6.06177761162746	2.7836737759267
COL1A2	5.88759326558045	5.64716434410542	-2.52402488421535	6.22941314462247	6.47397359892	2.97652461037071	4.47197072162101	4.22050973180978	5.11579127508597	3.01667311681103	4.65584987073218	5.76534283062539	5.63616166773205	7.43934685665435	5.84725671509485	7.54992733814475	3.07681486465645	3.76715337277828	5.01807299251518	3.60675636636654
PMP22	6.90806839303302	6.71427136190576	0.433550189712232	6.85170419398747	6.51874719371546	5.24147748262513	5.74106613793877	5.14200738128086	5.42387763275817	6.34627573917051	7.07758431397488	7.68168469757316	7.19946443692919	7.72855279332678	8.01131420926116	7.63622510450782	4.88622394872149	4.83946488494727	6.1854818510068	4.65421965288916
VEGFC	6.81143545444044	5.22895300163441	0.515841338426926	5.6345689980561	6.51706294595267	3.41970760652627	5.6640302771049	4.3178828185295	4.72471252905759	5.21709705080528	5.6083083920876	6.16529609774127	5.63983907092925	8.09709696694184	5.2492951201023	7.94424938535489	2.84036857492238	3.7045974256013	5.95921679750042	3.51512268474171
COL4A1	6.04770317385792	7.37368835612536	-0.847498010478364	5.85149644576455	5.79219779330754	3.15455612685462	4.40841146318343	4.84475242164165	5.79827182979078	5.32448930912564	4.20737868903679	5.86850553558761	7.28859519438926	6.06337228890815	6.88626229432132	7.43071553639448	4.41566402696155	3.20536701413753	4.84010708325579	3.93802350044948
COL3A1	5.98515949538149	5.97797164682006	-2.80219780119973	5.73050990062317	6.15202212618506	2.55969351280359	3.86694662363157	3.51053141880393	5.0741293982225	3.9316127931682	5.00028490752452	5.92634055546852	5.91494744556616	7.0441747375844	5.56979008676008	7.16011378159419	3.67802229496035	3.01248397815335	4.73413845157204	3.45430930411316
COL4A2	6.56847316553239	7.33372784848292	-1.04595745017519	6.37800023660607	6.87094923000667	3.91872427074221	4.84842179673366	5.44731780080536	6.265813957565	5.78094714197926	4.53509786924108	7.29723570508692	8.09137244548377	6.74963660148863	7.49655170890143	8.17884553944215	5.02064271472031	4.6898527366725	5.85393301474191	4.45423083007761
VIM	10.603276504924	9.6584775224491	3.06649291321766	10.0752550916028	10.4162083149387	8.36337035826651	9.247072545963	7.80246802436432	8.85158821096497	8.17589288781696	10.155838921265	11.1530907803271	10.7840449354817	12.378895625748	9.9753916689027	13.8054212751459	7.75712335626285	10.8466378457986	12.2789304279558	7.49160730021052
FKBP10	7.00681253529154	6.28822779688172	1.49764797904612	6.61158546405538	7.30370180467636	4.24311769645506	6.19846277667634	6.79443054193546	6.60169351971097	4.88073149133295	6.50921106385158	7.09475751618719	6.08661780090864	7.91542588514626	7.27200655884969	9.27203053814901	5.99341376453074	6.78376155323188	6.51215804394067	4.90892209447097
FNDC3B	7.23291330599577	8.4052068139969	3.63554908867859	7.82049888112497	6.74265195185872	6.30390971250765	5.79790214203578	6.44291233860759	6.9714933745611	7.9618101807786	5.50152636277166	6.49729797077012	8.27741062098054	8.47632810356349	8.117099115128	9.07050862461359	8.0603448386953	5.09087240589241	6.0346605013427	7.71504397302702
