symbol	TCGA.2L.AAQA.01A	TCGA.2L.AAQE.01A	TCGA.2L.AAQI.01A	TCGA.2L.AAQJ.01A	TCGA.3A.A9I9.01A	TCGA.3A.A9IH.01A	TCGA.3A.A9IZ.01A	TCGA.3A.A9J0.01A	TCGA.F2.7273.01A	TCGA.F2.7276.01A	TCGA.F2.A8YN.01A	TCGA.FB.A5VM.01A	TCGA.FB.AAPP.01A	TCGA.HZ.8317.01A	TCGA.HZ.A49G.01A	TCGA.HZ.A77O.01A	TCGA.IB.7644.01A	TCGA.IB.7647.01A	TCGA.IB.7651.01A	TCGA.IB.7889.01A	TCGA.IB.7891.01A	TCGA.IB.A5SO.01A	TCGA.IB.A5SP.01A	TCGA.IB.A7LX.01A	TCGA.IB.AAUO.01A	TCGA.RB.AA9M.01A	TCGA.US.A774.01A	TCGA.XD.AAUI.01A
NT5E	4.13951704029739	6.59359100673761	4.5931803844618	5.96131405856003	2.44871081471421	6.23492774195181	8.44791594098138	3.57908249688753	3.95501853678895	4.62802860771815	5.29903412833638	5.72788016614249	8.0397131954521	4.51544324930439	4.07517166682575	5.27383664062873	4.8743758505076	5.37578003595816	5.95565968315384	6.6566633549852	4.42854740352235	5.41084456725512	5.53388680422491	6.59773103080289	7.63559897430413	4.36510203168842	4.23812004323467	5.55705546317887
CAPN2	9.16370361827209	8.17311528579859	8.81259946432475	9.31546749714857	5.99209664489294	8.85052089297343	8.10572630111812	8.90216480327173	8.20441832272642	8.16839483711408	8.62548775198397	6.45002014336168	8.68363516086815	7.31157230144679	7.52067573112637	7.83903523214666	8.28326101314232	9.44180642814647	8.028405094445	8.66142978889492	7.86169687966254	8.39757478320645	8.50578226966794	9.43664778113443	7.06000326636408	9.35402619186393	8.21459490643799	8.15321169197698
CNTRL	5.69045346840346	6.64641046926747	5.49738751163969	5.57662941745302	5.12232740886565	5.84797114119167	5.67005888048189	5.45737662970253	5.92230591936678	6.38984817040079	5.78531106274066	4.98169856199427	7.1789324027463	5.02822487919615	6.14605211470927	4.71529629567246	7.07739498528512	6.91117910893522	6.68702561534585	5.58713569109249	5.58399579688454	6.55084414738978	6.33225430881039	5.79031947142184	5.30257179698775	6.2320528509086	6.19625591085088	6.40844323484771
GPX2	7.52063465687199	5.48468878069216	6.4770114608953	7.43486851610942	5.42943056208167	5.77489211296096	7.13687960240949	8.37692579679561	4.61266865989791	4.45442966833071	6.43877693607329	2.18128629567984	7.05945438600858	5.43316550767312	5.10990039073671	3.98752412963906	7.65316534111207	6.47892104518636	7.52378322223873	5.74074087055354	5.19229134754283	4.83145548603088	8.04566960248982	3.31533779583288	5.94118887767086	5.5652042860334	6.21725831053029	6.29835025500086
CLIC3	6.60021560539376	5.64783184237928	5.30904818150215	5.59535699827796	6.86283155002104	7.50208414097524	4.30283901255794	6.09847075923765	1.44211047062887	3.38973103820037	5.96957715778244	5.51725521539817	0.469902468669027	2.3774904940536	4.9254256787347	6.22142193832036	6.02227342797639	2.73791484404861	4.59711991619853	5.24491151770814	2.4989629876629	3.93133787232416	5.98517743971991	6.00738318208315	6.42252886641055	4.04736038523576	5.14746843932752	5.6192970786023
CASP1	3.48921171568357	4.84245207650044	6.38798258415562	3.67894469715937	4.26409595768916	4.90295184312554	3.85138024434062	3.41179927122822	5.87640962851448	5.86353727385369	5.02772364289582	4.75506950447133	2.9033645347236	4.39883393918129	6.00044251742389	5.01413220550676	5.79497102227126	5.39114514008439	5.42640448726053	5.34434665342589	5.902526557072	6.21716611975203	7.25738970755521	3.35485192654233	6.07844989685425	5.36674108814376	6.37889995672576	5.16126994006724
AKNA	3.52824563005819	4.54687750313094	3.47309671394236	4.21140428138899	3.85087063951211	3.56835810611062	3.38462587772326	3.98262057349134	5.89724941222876	5.25997627938569	3.62045614239142	4.56341534828045	4.31913091125742	3.39410513561644	4.63379249331476	3.41022832968121	4.74725691269589	5.57179877510394	4.9691452367241	3.96633592970934	4.64506966055181	5.31465729961841	3.64865766086869	3.61813625114719	4.16812282972438	4.107338643462	4.90175768731797	4.6754173970384
OAT	9.36982574207657	9.07320927336095	9.24804573312379	9.0371749424153	7.60381821967849	9.24817079416523	9.50570953850978	8.43654316172795	9.69854281442119	9.63312303126273	9.74519334055134	9.47430124472488	10.4169548277702	9.90559294976427	8.62238690533042	7.71187845774154	10.5953009095551	11.3396390570401	9.79349260329919	8.67691946894159	9.58158321953506	9.50027161427892	10.1915507814774	8.72037306868613	6.9872858915114	8.96434865116768	9.11201055417294	8.93784433669762
PRSS23	8.75023768260943	6.73556936566134	5.88526385728464	6.95373806186001	5.63788622079378	7.34981844526256	8.81080241902949	7.4204481201984	9.68974057370906	8.43075814885305	8.465402359016	8.19993883077362	2.8860550696199	7.76906920418009	8.90465438459364	7.07023887976669	8.06356503649107	9.20443592884129	7.10216866285392	7.75296762280026	8.61738524638719	9.37819005441529	5.00031131533191	10.4130241202816	7.206553484859	7.47637444346906	8.99809262554015	8.24095206523546
CAV2	8.2540838845034	8.25599257389742	8.40521707791594	9.0106885093015	6.94476153350443	8.1631609502982	8.067062558234	7.87832726093384	8.41203086833878	8.54638451066931	7.79284489275791	7.32202936087304	2.67229612610624	6.82836844458499	7.04561453064938	6.47242544029399	7.64551048100816	6.63566182982219	7.86272142074511	8.48261689943559	8.39326059475376	5.99481967090608	5.36929819821499	10.1102342937842	8.02341681597819	7.96469219570817	7.18776603159172	8.88303970689241
GPRC5A	7.28244012403857	7.2221382842451	6.78686617991467	6.03087332433658	4.40561327057942	7.02346040123547	7.61703776563411	5.53358241550359	4.3266505148485	4.33212669353748	5.29850885083704	5.72821815803029	4.71257856692057	4.62841403584849	5.4726014221419	5.11394299787137	6.63113864035542	7.08160013704773	6.25920554688549	6.4151383313568	5.79948092562017	6.54389702536707	5.39728141380533	6.75740253659267	6.27037641912281	6.26302389654897	5.86751090298098	5.28030122267186
TEAD4	7.43256650707516	6.12609670605921	6.90636236328818	5.91609538279774	6.11268279930999	5.59449165101885	7.99553556448852	7.02113616780627	6.77463239027598	7.04981300736	5.37342678805638	7.49934197702016	5.18517370541997	5.70147933866568	6.32309877251192	7.82251972060134	6.57610293124108	7.07377819819842	6.8098753071219	6.58975524829966	6.41276567118096	5.66292705679103	5.27464937519715	8.06722042264516	7.24882293471972	7.18290494704186	6.82869691744459	6.55860931962387
MAP7	4.72000280456963	4.79546225244074	6.04651819179124	5.51951164149026	3.38836150222687	4.84587201939244	4.81551350753828	5.81999762227957	5.42125430634961	5.56200905295813	6.52489177947541	3.73471168032435	7.27059272434832	4.44054677759684	4.93931945747261	4.60939208051311	5.22961422037016	5.29311340027845	5.26812763314103	4.17998203021131	5.44213007967247	5.27882871246188	5.10061411464773	8.68462855212612	4.33505624171088	5.91734507711523	4.83797618635706	5.62801566314001
CBFA2T3	2.18396816122744	2.94962131436089	3.5474691564729	3.0476877940305	4.04503510246075	2.78107752763778	2.38043347305188	2.55873817723546	4.72246965837829	3.70549815887728	2.81690757095191	3.31984832066554	6.39072962846905	4.07469351194325	4.83394796747531	3.86268307720643	2.4937202162443	3.55749729101926	3.38068350950414	3.32725976293267	3.69065307442844	4.52525596745618	2.82724676628182	2.98650499809195	2.64469070334727	3.94298718267674	4.13560622626564	3.77603629625722
RUNX3	3.24282862546984	5.11771944831395	3.36281711396742	4.02027296024585	4.11607114654037	5.07840814648522	3.06687243215276	3.90143482154032	5.56617567449977	5.87393801862591	6.05897451269924	4.79041452639363	1.98037256304522	3.12510085796402	4.52778156203397	2.83121720356433	4.86421013345026	5.62953106146746	4.942953982175	4.74782765584179	5.08167270779083	5.60079118423655	3.17664214126716	3.29805761588892	4.35003829567744	4.5769357238833	4.72564531828984	5.05596519344905
PAPSS2	4.47909558323373	5.50601959900084	6.59890395592033	4.30028730806274	4.28987946365874	5.29408624452149	5.74730459782749	4.98520883539438	7.93471461032186	7.82974940774352	5.57259579349831	3.62152589660672	7.29452330777394	5.8127098454369	6.13906356641092	4.18558832692382	4.2950659569366	8.33394368919602	6.23603851805824	4.4514719243836	6.9506503068646	5.43569814888933	3.21705620987961	4.83499500468828	4.72498692743717	7.17561286366959	5.66255768129225	5.97279333284349
SERPINH1	9.46882778288249	9.07820328677487	8.11291038299896	8.34257359633531	7.58999981736168	8.35523785678066	12.6602304373656	9.17550760138658	8.8193925622483	8.85383981795183	9.08288844443831	8.95790702976484	5.61366730256463	7.54940057142788	7.8840970148921	8.37964421050734	8.61707571201635	8.67724845785664	8.18915486293639	7.34414091220297	8.32850099219824	8.93853253069798	6.57325387965225	8.69216249145351	8.87577259803787	8.73818723455951	9.14842305588077	8.62572203994493
CXCL2	6.65909837809888	3.51686825667627	4.10493773573192	7.65968063249295	5.74240182380215	4.37855662410737	7.87105524733997	6.59657646536284	5.97804963879472	7.7354549585546	6.07556958580246	4.56142522163647	2.24677962612847	10.1306926405746	8.56239072773377	5.20104773775811	6.07581079259731	4.51207696299372	4.91876451209188	6.10462378482028	4.74112293229374	4.10402008445892	3.5933521886425	4.35822349433627	8.15236325389812	8.65784797439706	6.58826267378511	6.96005753268727
CXCL1	5.59950887886683	4.3232006732399	5.02164504481686	6.62758610202605	5.26193199123391	4.83695379907655	8.05650231567457	6.06114281174548	5.74680724364314	8.48809952680169	8.0747581384054	4.49606573572302	1.6290801937832	8.1800671595363	4.95456339244525	5.12848638281045	4.22954329038101	5.40072949764019	3.97904800240541	5.98781530824947	5.4161253645296	2.31200451478814	3.87127186013595	4.42391126332968	8.18014722280235	8.42515949327968	6.20233145184324	6.71804412996494
NR2F2	5.52679755599157	7.53279734903342	7.44638153365245	6.44898708932423	5.32467714786427	7.91926868129344	5.77032235397393	7.90859204019696	8.68092972050718	7.69129730015502	5.66500538169834	3.98671562158615	5.49020998986222	7.35967226190617	6.88618338378585	4.46941331273335	6.59332448823895	8.30945695478853	7.56783427303301	7.09321582369754	7.29152662819486	7.24235312595312	5.44444906181195	7.93267365697698	4.58967784647553	8.03340583905903	6.76840363802427	6.44212689657641
CLDN1	5.86117703085151	4.62621620881518	6.75503292222347	7.28213445763649	4.61269260848468	6.08364095533522	6.82408801673771	5.14728931349212	6.5886861706143	8.11140895782015	5.92407836076604	7.60084429644408	5.41739516135975	5.34863674165041	5.10448156468104	5.14261795809148	4.91294030289601	5.09939972652222	5.96417307867821	5.80439847204868	6.26202668112802	5.40662924973558	4.87009618267205	6.58980906599737	10.6546194216719	7.5296495122011	6.36842043663298	6.15515677443879
TNFRSF11B	5.52010851800369	6.46029962883046	6.34875756889918	5.4759200568826	2.43679222110255	3.17880126706066	2.35579703457477	2.85333313656398	4.80582471042611	5.82771514143571	2.67347816600646	2.02985719310649	8.7102903373958	3.11177646168832	4.26513141610041	1.93282602846951	3.24929637820187	4.45121856504476	2.83023378157323	9.184490197119	5.84832738410651	5.50643983466795	1.84273556103488	6.64304195332994	2.73833147314588	6.31255762246048	4.32764371026129	7.3658566085945
GSN	7.49305826081474	7.24640908856293	6.70046996804338	9.52437572586198	5.51240801096146	7.25534342272449	5.61088300214013	6.49859854818281	7.51096090419479	6.83422460356825	7.6836674237875	7.58039917591585	9.77624314152171	5.06386841668792	6.96341958450163	5.1225826262422	6.9554233767184	6.7960740592794	5.82786358530162	7.57736530763973	5.8867296232677	8.41250138885777	8.2910452693678	6.85263379043093	7.87753600302269	7.24650505861566	6.86441388242554	7.88099843419951
TFPI	5.39108038753553	8.64927407188421	8.77793263483102	7.8955295886408	4.58487414176062	6.88369845126173	7.24042089494504	6.85783381666307	7.61274508830934	7.3752806307691	7.36298160502752	4.4248631661491	4.08041586161282	6.71437646249639	6.07352702649907	3.73795518288978	6.68807883571083	7.29893532858344	7.24991911241193	6.28380955993945	6.63891055169301	7.54792367559321	5.42498220069583	7.3403560444821	4.95267481336359	6.88065865384476	6.76253033302509	6.8969286559015
GSTA4	7.70458462466546	4.90131085847123	5.76122756035932	4.66976662018009	5.30479715372984	5.34863083577324	4.15039590691818	5.03577965647674	7.18870285876211	7.52923136141135	4.72921167733952	5.52953843351174	7.37687160118385	7.06818493995894	7.37695483523024	4.85100593527007	6.08203476079716	6.85728958286723	6.81267592640207	6.4477486797231	6.92591403439115	6.53035971237765	6.01944002729222	3.71990957120049	3.92509927702411	7.2206322065466	6.55948771029006	6.30139644666479
CCND2	5.27263180398303	3.64712478707302	3.82639651236364	4.0625596292944	3.70613830294822	3.61280675298666	3.1386369158343	3.53960968764781	5.99721290086798	6.02142721746681	3.11785117089297	3.25865130790148	-0.170228611465795	4.04209501094125	5.09495122801528	3.49945187488549	5.11510372301907	5.24410998473639	5.76770824962286	4.68498908168455	5.76102759754972	4.89812109931728	2.08468012030113	2.87670647491781	4.72469019438045	4.86210203011613	5.22381385213351	4.66977685334283
TGFB1I1	6.05601776356279	6.53752311518841	4.90095758076482	5.64673828846972	4.92039396899208	5.8244178971788	5.32959825130829	7.24735083752304	5.38235477365763	6.21503341288256	6.24074231401026	6.18434864495786	3.47579190874832	4.80998296956515	5.45705518022125	6.46303736433589	5.84050911833369	5.26201583564397	5.69780997521919	4.82874582291806	5.32040727487793	6.60655398666318	5.50675058756906	5.21321333789754	6.27303312301522	6.01969675352979	6.72130908795363	6.05332710397415
TGFBI	7.45304028704799	6.62080004690185	6.65289789064697	5.75599769840063	6.43196194889395	7.67077259222722	9.17952134310408	7.78742113753464	7.90083380007051	8.56986598426475	7.0384254854806	6.89602002821796	12.2865654101921	7.4649806379842	6.35803388595511	11.5492635956795	7.4014240923924	6.99093355076207	7.43038095277957	7.55425067474358	5.99077248529717	5.12200798956174	2.36589178413436	8.69056334058435	12.9416578915305	7.06608216948954	7.76789431418876	9.01933466509917
TGIF1	8.17569884272367	8.84127764261562	6.69239552465439	8.3042507820249	6.98966584181332	7.83788196642477	8.47457442498774	8.3795259543212	6.97627850056433	7.4030157373073	8.01042959742039	6.56006131416567	7.73473925208247	7.63366033162318	7.1210992516255	6.64891539875779	7.96851761338203	7.86840247386267	8.47858364155788	6.91647897181707	7.42856860708969	7.81893035084076	7.63083521612438	9.93694721599278	8.10061548026127	7.22593089366679	7.71062402311493	7.65170169967409
COL18A1	6.2816383640908	5.05623361076523	5.82594421476758	7.50537024190754	5.28010293800597	5.70182721529744	7.52433954965905	6.89477589133156	5.78713209649421	6.53014226066595	5.74579649698599	7.64775832213676	0.55542741373026	5.72133629729301	6.67574518585102	6.06420169152424	3.24536871041807	5.96756528582286	5.15811787338732	3.87154533612784	5.18867279410243	6.03692272918621	3.35445498843268	6.87577715253721	6.1044744484777	6.8975485528308	7.30285784727965	6.78014419142607
CORO1A	2.66878206473844	5.81223521857603	4.13693813556268	5.45144875316867	3.83995782817322	4.05311212177402	2.76116290421702	4.29938225834859	5.93776208145836	6.78373375506928	3.78129170703286	6.43939591160419	3.44899191608243	3.47137953481121	6.17852488563666	4.0259132359752	4.30605915889208	7.08453368451651	5.21084043729679	6.09560731725322	6.12265613908821	6.43708335556847	5.56838443867896	3.50053096341806	5.52523342234837	5.55393420856993	6.33197247859699	6.50552548807382
THBS1	5.34608924520605	5.03661853625876	4.01712694739123	5.05044355079654	3.93345462625614	3.99280646212934	6.81037989373087	6.59710196817856	7.64454919954659	9.71489688881798	4.97416359392591	5.47254385067074	1.14490389324994	6.1165562846376	5.99366561341361	6.20204171305863	6.04108682494556	7.05340978267074	5.98353071503581	5.8620757782799	6.96167288870614	8.05349683566952	2.226716843664	5.25811565565147	4.31312553059646	6.5653433985329	6.99565448329215	5.50174790997981
CD3D	2.70097434353104	4.11109098574122	2.31504739672146	3.84953123835983	2.67743055578307	2.61146727746112	1.71287798697518	2.20850117613484	4.03027651703936	4.67122975855099	1.94028554460668	4.34885396519236	0.202824900991176	2.18235889124104	3.87030857124137	2.37701741644007	3.65474576220456	5.20420503494101	4.59381509401838	4.82416914583569	4.44357217071409	4.18804668606983	2.14074926666534	2.90998371766105	3.22932426050178	3.7852385321448	3.98727890653742	4.32067190994924
SH3PXD2B	6.12102707891092	6.12113749978573	4.94064050999817	5.98936972590731	4.86369563044622	6.16726128435664	5.61254907231685	6.68306416052625	8.17100438436331	7.71545547853337	6.8463806916077	5.43628911949562	4.57625304849367	5.71183968251005	6.12144939815482	5.26235885924551	6.02361389974383	7.12045688796265	7.7934104184981	4.83738285635169	6.23143807195518	6.74178289730698	4.90299589686022	6.10581652844762	5.08723155935272	6.05596512091763	6.98509203177421	7.02473406812114
AFAP1	5.77993438069006	5.68112015450247	5.54771082550655	5.86362971450135	4.20034272696978	6.1087637375833	5.72976483549612	5.98123651601909	5.93946532057055	5.97977116847835	5.68028700422799	4.62646691343014	5.93588789752265	4.95323619322466	5.69898951998452	4.18364108400205	6.12520289663816	6.4619498028257	5.82777335457005	4.70645592970259	5.82661111418841	5.98712159862077	5.63366192293619	6.96490593958482	4.37950318560159	5.89187162004305	5.75536078739554	5.75697127513179
IFTAP	6.54684877112047	6.79068957572708	6.57661587162118	5.2844372432444	5.89991368890899	6.01099504042865	5.81724975064876	5.7625813337913	5.93454974114173	6.51533357903188	6.15223118637711	6.56752443058513	4.92333007800914	6.08004768847599	6.13618188550945	6.76053149952019	6.71778678537285	6.11437922452097	7.02968468639847	6.62603828257112	6.13858098003923	6.84556797670367	6.13742833463856	7.21893217222234	5.33309076338175	7.66528503533391	6.49576862997742	7.35638038066215
FSTL1	5.99304151030383	6.70422609340559	5.70018902351294	5.92169261774285	4.89046423240167	6.13580194839038	6.77957655043221	6.59018617548039	7.61958075063484	7.55398300465707	7.01585133615325	6.09707849162619	2.41875417008988	7.09407712528214	6.13366755669158	5.33996562505517	6.7501495702862	7.59501115790522	7.09081441742639	5.8192136985844	7.37832549770165	7.56695658348921	3.92345842354097	5.5980653134572	5.99820131456238	6.77702421157675	7.13321452413909	6.49241523148998
CD9	10.2790164640296	9.86931546414432	9.27826207560051	8.79276225861244	7.50300066715778	9.11238314786215	11.6352545271547	9.33458292136063	9.72121798851867	9.96312141210121	8.8142780521269	9.9732573083594	9.70461195007134	8.1193957968714	9.20992649177332	6.88681473721357	10.9258582554283	10.9237974291143	9.70247419926316	10.1531751072218	9.19119811202784	9.26212176881033	7.84970010543332	10.6908600277781	9.81470691191448	9.66095970937574	9.17702527286155	9.77084105966675
P2RX5	3.23177752170654	5.16894447309005	3.81933029368658	6.21428418612846	3.54628693560934	3.76461010954948	3.5864414420997	4.32304622357752	5.46940152239961	6.98095124630449	3.85405740719586	5.82977331701261	3.16657965679612	3.33537290114881	4.10127089170905	3.58798054381945	3.22251699015442	7.43144445169873	6.20793391891246	5.8742687151567	4.59298597051668	6.44896393948687	3.44186805143607	3.52455130250529	4.29594061467786	4.02521236533141	5.48730524341444	7.87004631221201
SLC16A4	5.73681010998108	1.80637611022744	2.17100918122512	6.08330468127891	4.73526388661719	6.82956749475143	2.13571803145084	4.42231211190705	4.13663889878754	3.87366192954964	4.29596087765455	2.15823118636664	3.71899926010615	4.26125027813784	4.71448643379582	4.13807200529598	2.78061960692484	6.05746239724769	5.05405398105384	4.14521734543549	3.85907492142063	6.10051770689873	5.79455018572615	4.85773291501655	5.88148690862415	5.77865933393251	4.8977584908268	5.69622597999109
PDLIM1	8.89052762383974	10.1933958325053	8.69360040736152	9.55985583163563	7.5924336970368	8.91038224941472	7.30960875414303	9.04192976536964	8.95690583328768	10.111350142248	7.79379647423611	9.0137125217869	8.25576226520216	7.71050475289489	8.33344421417253	7.14488108700371	8.30997224248426	9.2974525696397	8.55236637342589	8.35553841372761	7.58138963565057	9.31379797909026	8.66301554138107	9.42948950113923	7.85898212039288	10.0668771137838	8.46336542765751	9.27592842844201
TIMP2	7.67328126614265	8.48648843799108	7.88392479268826	8.76319944200532	6.72484753373325	8.19548561691502	8.03523254249036	8.59865756630338	9.90706865023248	9.27202604969993	8.08355277968188	7.75111262973174	3.53905507883772	7.66973184012651	8.47429432310048	6.48146561916491	8.93271840746285	9.46777083644528	9.79424840224075	8.78083641441038	8.86708276993665	9.65039804778863	6.05444562398022	9.09353506354751	7.49259748721612	8.52999928889085	9.46953512051615	8.46894320851819
TJP1	7.72453064458188	7.37650537356263	6.88851448878524	7.01056483796938	5.04454969004062	7.4224369956942	6.60509940446067	7.42404013943839	7.35757248689052	8.20808829875692	6.25760185944486	4.46945415650159	6.36521919438095	6.3590054238061	6.25395923989962	5.84949067583347	8.1094180235134	8.30319610316535	7.68881109807562	6.98695973531212	7.13756525718104	7.8834589378495	5.70873104765138	6.50468652025742	5.77531600115098	8.29232967729932	6.97833201427567	6.15089891459807
TLE1	7.30732432833257	6.33246868957971	7.53097439778605	7.49591657514825	5.9480322711791	7.52988190338484	9.80630396973541	7.76072009552133	7.86184293549117	8.47601689891818	8.5831603711033	6.553943950474	7.68380751639914	7.25089319545955	6.82459732127962	5.54486646396558	7.7354510928475	7.84160505988921	6.61793492262617	6.36076678434263	7.07170324467082	7.85666802317675	6.13908554473405	7.16513318931796	6.94941526718282	8.55098633373262	7.91750745110211	7.8610083950781
MAP4K1	2.43956012429061	3.89621781616455	2.67942366641377	3.64921860254802	3.2638291346121	2.81350647572069	2.41628796771441	3.00862015201995	3.95221318192974	4.28291521113441	2.65442977625537	4.31841419483445	1.55052812292482	2.18362276809761	4.329326931387	2.37037044753192	3.02296038574848	4.28166445246216	3.7120395726857	3.82275280089282	3.9277350389778	4.44093012089495	2.72982855457173	3.18781439433139	3.37900373450997	3.70634256575087	4.08390343770103	4.48125543842022
GYPC	2.70817771334209	4.06250608385803	5.82238671511391	5.42687840127323	5.19962088094014	4.74540731776959	4.41336130789389	4.7757622090019	7.11048751355268	7.4444144048689	3.83333930493515	5.93151604270974	-1.73181810028343	5.3114306026176	7.80877308539366	4.0875131522361	3.73629812174698	5.78880291617871	5.28218794457582	6.78388569072177	6.38929999144459	6.54255905742487	2.84728097203954	4.13685076680395	4.04043178096557	6.47191136738547	6.36293722651386	5.3842049974438
LRP11	5.39548254739478	7.24802457723226	6.03280951162494	5.88570649143092	5.70009857398382	6.88165132957292	7.01499195403767	6.39997537964966	6.73183581390243	6.55118511851881	6.93670826314101	6.36709211375496	7.45345095291338	5.91106318133235	5.71743453681855	4.74474135079162	6.24994533068335	7.60242219346656	6.58908056841744	6.21184443920174	6.48463921136981	5.92814803735745	6.62706690275738	7.92280148713395	5.46689186773156	7.15207534630482	5.68543442112467	6.7490336651953
SH3D19	4.72052979045956	4.53974309765779	5.16697687148025	5.10547074141363	2.99682393373828	4.65897674770934	4.64317215311444	4.97025651608813	5.44858933017793	5.38317216567466	5.52824994234999	2.88728968811556	5.48994449987104	4.80844394690559	4.33423229962981	3.5585613123722	5.72684566632203	5.35791544434777	5.548160564471	4.67487335172007	5.02533947805556	5.28911696900654	4.22256441797401	4.45326467462722	3.52188869489708	4.65299279128004	5.03640708511606	4.28845686219869
SCARB2	7.84905274120057	7.40660897738697	8.3973493363974	7.15657877975166	6.32187604075202	7.52526264020068	7.78562319015042	7.39611966320648	8.94489586281738	8.67358795531105	7.82315187580218	6.47547922185275	7.82536816306654	7.32728238715302	7.75587074718843	6.64369586152508	8.27115281102644	9.00494620270409	9.01037250322305	7.27422122824634	8.06582132179952	7.61686253083243	6.80154796425106	8.07821408167987	6.57831831520391	7.73886863970686	8.30522743849759	7.32598856864285
ERRFI1	9.62332834187709	10.0179353489295	7.71656341150812	7.90803990753869	8.22703608598986	10.8890318334995	11.3270420761135	7.33964278719996	8.77108872586696	9.63284873693799	8.49516517757024	6.41880963400864	3.33084125198019	9.41543183585623	9.55755396967901	7.00145948253319	8.43255097831679	9.70433297904336	8.6074701038373	6.77059592969161	8.11386201720001	9.92357718303009	5.30982332251833	11.1578843210799	7.21879846795499	8.52679598640048	6.8791752285675	8.88289160968437
TSPAN8	6.82010098876686	5.02851601336604	6.5390517128895	7.61939652906497	5.70876597303899	6.26430928146394	6.52010940083208	5.686350919092	4.57849052575181	4.92200721626631	7.52168952812663	0.0680097561134581	7.00788870760798	5.58163454895181	5.72971040333557	4.97614164262698	8.14253997142921	6.73234159284398	7.88497677252229	5.46650863097673	4.75399977015299	6.12887324392466	6.4380669390626	4.51326868916267	6.00832843890895	6.1138328154181	5.73423871173032	5.33977970863638
CD44	6.92341214128936	8.2379221839284	7.84180757385603	5.6053247185701	5.45372619238559	6.04040630137908	10.4525913196064	6.17883383320398	8.08311165417449	8.49134377043518	7.10779650728987	6.61183578625904	1.90625345593712	7.83384387437522	7.12305038345768	7.35643562572677	7.61679762300393	9.10828861089945	8.67050369220011	7.37672269994146	7.10132742595444	6.24004144490837	6.81070761910773	10.386400950923	6.87195826097106	6.79045251868018	7.45856599973089	7.49036869478257
SERTAD4	4.15183453263441	5.24471409505022	5.41471007318519	6.46747699054349	3.43262105786486	5.3342664604698	5.4915570570898	5.112244930763	4.55264022220955	4.65662085742242	4.81371659139682	3.4711773666301	4.22872965938263	5.93278135418884	4.20688371124021	4.34679303329199	7.79310194627209	6.70663790607212	3.78681065749099	4.38906339388529	5.91789099166089	4.91700656248191	3.9684667098599	7.73312434174578	4.60400635387359	6.28089323937587	5.48508164643171	4.79035253384009
CD48	1.89304198071881	4.71455895388886	3.25229168552932	4.51932887649345	2.98061156321598	2.78183404611262	1.0120735831798	2.7599451426984	5.65769618954187	6.07807546906395	2.83710743979334	5.03370438022499	-0.36219150034965	2.49519264824479	5.13277554711503	1.78868821322959	3.81962923305126	6.97650914904575	4.43832642941541	6.45675089174377	6.07118158011903	6.23269896379991	2.9187514182782	2.48073967428007	3.23285940854869	3.99426341224851	4.77812941439424	5.38833904127462
CD53	2.9134573159404	3.51938763243962	2.95933761484449	4.28951948532162	3.70202668886014	2.95916966714369	2.73616708675525	3.99713399627553	6.3617065682552	6.51312301500852	3.04348178270626	4.57326543634857	-1.28977799413166	2.65637865113302	5.7485449008463	2.96324076427237	4.16005385578293	6.66171332501428	6.65673454380352	5.55646558461373	5.85994523831029	5.69299345895529	2.83811774578068	2.28883853565823	3.36067717010937	3.22067473860269	5.2244813584069	5.42205988510779
TSPAN4	5.48142222628517	6.26991534047095	6.23052709313655	5.2727444809866	5.54935663685398	5.8718756935387	4.69424268545075	6.97657775316952	6.95595299331444	6.87330832377136	6.70320485120926	7.139080840283	1.53028221200071	4.91361744320477	7.23229109762879	6.78565765361382	6.02638687336304	4.90738424209052	6.75593153791028	5.75717347799842	6.51556700386438	8.16410032298258	4.1519614360046	5.9888878283014	7.08123979253321	6.42721601200532	7.61449920782427	6.40756361897048
SERPINE1	6.26533565573361	3.71510777677668	4.00186470481292	5.52168005363828	3.85451043928835	4.7167308356062	7.62078931043798	7.05917852038066	8.70953250523621	9.31681521002952	3.65461385384264	5.89409982911921	1.38441022514644	5.46757811767147	5.8883046318103	7.31259760353863	3.47308729253857	6.80644039955511	7.56248425005694	4.17930176405938	5.76410494842827	6.94495602415618	1.53405735391671	6.23574231652899	3.16817096894275	5.77332660456904	5.6300734555337	7.42621536885102
CD59	9.21563410211937	9.01885914446668	9.96188428862904	8.92105191581456	8.09007347562677	10.0002580075075	9.32018029078923	8.03932811016913	8.99616525182642	9.87591019835586	9.0373144112071	8.73581954315749	4.69452585193596	8.42819447445326	8.11708477949179	8.96023579781859	9.20720909357241	9.53685142681776	8.95802667194759	8.87275723031744	8.6927538591941	8.89375546878959	8.72332254867639	9.6447130058651	9.29468752003178	9.53911702510371	9.19639995954116	8.64519686079363
CD70	5.29325308527432	3.43079089309858	3.99764850312608	5.58179936551476	3.71029724044457	4.21638655155233	4.23557184243595	7.1488906696929	3.80626328407498	4.32254696031906	6.70909378435361	4.72012709148536	2.98219020831103	3.11078045884818	4.1756009834712	4.10109065990421	4.29287924470864	4.00063139094977	6.64236610916516	4.34617447906088	4.24039919236667	6.28539476944767	4.23235496022559	4.36982164264638	8.28289609377442	4.36928740926075	5.11750953732173	6.38732465601259
