symbol	TCGA-3A-A9IC	TCGA-D7-A748	TCGA-HZ-A49I	TCGA-IB-7888	TCGA-OE-A75W	TCGA-VQ-A8DU	TCGA-VQ-A8DZ	TCGA-VQ-AA6F	TCGA-VQ-AA6G
WWC1	6.93279340429583	3.99172890268596	6.45105074084629	4.95796980666768	5.79855715935908	4.86041532276727	6.67940238803454	9.64240858187292	8.20299327382468
ADGRA3	6.5258234921321	5.02874380494246	7.07612230703277	6.92878151313675	4.99626362682845	6.55848442825612	7.04516934038377	5.68326009136621	6.43717257811403
SFN	10.2347710759378	5.37935649835717	8.73632260906425	6.37948154913145	8.93238630708603	4.5591472277731	5.25248352730192	7.07081090855508	9.53008653750171
DDR1	5.441688795173	5.78081666940072	7.17478968018688	5.46516732405304	5.76289481088539	5.54563328434435	6.53888939242398	5.69040360466876	9.26707239558038
TCF7L2	6.6346238569899	6.40769210173342	5.61786503519078	8.19375428572254	4.56776544885375	4.77778684933887	5.48866025499789	5.77440511685058	5.63230716646645
P4HA2	10.5343697152381	6.94114546777992	9.64917507322851	9.90208806679702	8.29566214433564	5.86984139248244	7.52986974207955	6.02761580301132	9.56945137580892
RBM11	3.28329358562841	3.09296341071764	2.84949607873358	4.42652117768875	2.69546266158631	3.80978828427613	3.33109776440887	2.85502096340327	2.63983096233542
RAB31	9.43776816213344	8.38636599086617	7.69492119234285	9.04623806538912	7.99268148584339	6.10846286002519	5.65336735318311	6.85269018569243	4.91051236021665
TRIM2	3.47692590514376	5.07780693045807	4.51641156550919	6.11957933957894	2.79569996834169	7.86626030198761	5.71767466151255	5.26340225663905	8.14756466027572
RAB17	6.54876533114656	3.58450255482074	6.52614343805816	5.2971969522693	8.99228496119093	7.01752210234157	7.29520536887293	5.87721168122803	5.90187131139613
CALD1	7.78060888239855	7.52059113536885	6.39572534033577	8.09661167832095	6.05446489906875	7.00486575937082	5.20065591168412	4.99905974480939	4.90530438952692
GAS2L3	4.18384148399349	5.91661206770093	4.74951155282267	5.78793087325121	3.34632339529632	7.31060505253952	6.82150014762244	6.85553886472942	6.99159326328736
NT5E	5.49724443373775	5.24238713467671	6.85120057957169	4.247381868411	3.38063507997479	5.91248284153748	5.28089645366628	5.80614721215952	8.75823926524178
CAPN2	8.88202742066285	8.31680415972748	9.97728268353332	9.1122445513857	8.19222945479399	7.60960489794569	9.01343392103439	8.90995488026035	9.59389466366558
CNTRL	5.51615985134853	3.99444000889804	6.51953227141621	6.46504953810808	5.54270078594822	6.60774266343383	4.6719417265388	7.29141908817467	6.0348123733974
GPX2	1.99024340300916	6.56858233111614	4.63114082402009	4.56643524680368	5.15783438373068	5.72946200001541	6.80348737298035	7.96790423529536	4.44354466108752
CASP1	4.68435805033814	4.40144578179661	6.09073298810792	5.75868393275939	4.46820591266961	4.43938120518483	2.67333974395238	4.03598500330268	4.88680228299375
AKNA	3.46295808396905	3.43303715075904	4.19689623879979	5.09086789564179	3.56933488942859	3.68145400814541	3.16490285225671	4.97086288169958	4.2546522710221
OAT	8.81908427970626	8.21190181563859	9.31675047837825	10.5530951947992	7.384163160233	9.56348554999729	8.2503460407171	7.45786118995946	9.14544481953096
PRSS23	9.30829618476067	7.33031773701389	8.17841683713119	10.2708291826823	9.19156680704104	6.43927001209243	6.94705948182858	5.70072926336052	5.48302194621694
CAV2	8.44985269533553	9.0154725383666	10.3572988924481	7.58798275788653	7.10693458619471	7.2789374717103	7.68812681429952	9.22405840266293	7.17240326353934
GPRC5A	5.41049333710537	5.7040999726806	3.93662152441119	3.97100229935768	4.62355442278851	2.16781361353723	3.88460279196263	7.46563900821451	8.04386332501769
TEAD4	6.10358231918267	4.64094762962875	4.46272872128707	5.04226725493005	6.21880015300284	5.21654199584965	6.92759112414599	6.30537522721086	6.2121164837205
MAP7	3.58304201928214	3.48937170433538	4.25902520118133	4.10841308949703	2.36700843787428	4.79301787249366	5.19005933403118	4.91236250982495	6.62255116405618
CBFA2T3	2.96361006193315	2.93281149303291	4.41079155140313	4.0458274243303	2.69038560398046	2.67201335370182	2.61226048912716	4.01565051394592	2.97506736776317
RUNX3	3.6604916377375	4.05704075412565	3.9538857339838	5.15506469683797	4.13181116854968	5.90612339755363	4.68158343905008	4.67770618084116	3.04962259889596
PAPSS2	5.33014809085541	5.47270227974678	4.46914702166106	7.43345337434455	3.23150050589192	5.97400190392132	4.81871735817706	5.3702432621496	6.53009976960299
SERPINH1	12.310440219427	8.32114093992862	8.14454117060224	9.57980557984265	8.91151530122236	6.71631284134698	9.83502798465646	6.50383052161477	9.77657124229024
CXCL2	6.33696950009525	5.37206367278492	3.8412159928699	5.3173340073533	3.35114032606185	6.80435817369538	5.9578009116161	9.50740559114628	7.02486524794467
CXCL1	3.98099725155641	7.17823655622331	1.40400355100974	3.38122491796971	1.88111894329757	5.07944073706363	5.1570154379597	8.10272331160075	7.58299813939227
NR2F2	5.58947013074625	7.29839302190313	7.615553005711	7.983768277192	5.17628424678291	5.95718317138944	7.191711799717	7.51825748263253	6.6515014866747
CLDN1	4.81337740776878	3.50838217617965	7.73630383900605	6.04804316676939	4.36895935039926	5.38502845344423	5.23576458636531	7.98619205061557	7.96542116336667
TNFRSF11B	3.28543791797413	6.2977068936941	6.17388535055245	3.94166035805883	2.38263183619038	6.37139516668181	8.55261272029411	3.62900409704945	5.86173184862722
GSN	8.09627637760746	7.68400302330935	10.3564960777299	8.91570666794955	8.23729138351249	4.99343082390095	5.39158288612401	6.10826969869557	7.81434089593855
TFPI	6.33654371830916	7.85950254250162	9.45204639452111	7.85220766758357	6.37273710752776	8.02237889331047	8.39645913211259	6.93633746003205	8.74613466853603
GSTA4	5.50046823444567	5.70983182989219	4.936549048421	7.62414782878783	5.88428693701542	8.42887043316637	8.30130981882899	5.79246454291635	5.99627528193344
CCND2	4.29098443331199	2.64155331619579	2.68732976120055	4.03400968464694	2.28779183271543	1.89983319028545	1.58577332954831	3.61752967816632	1.80225310647056
TGFB1I1	7.78309773453941	7.18793669485859	6.21445220936348	5.74375767731238	6.44316540889335	5.79917683550019	5.57950875940193	4.60881882647823	5.40923589290358
TGFBI	9.97574578597235	6.1643915256437	9.4517645591486	6.71848400807179	7.5073348068294	6.89791480130848	5.86063704570727	4.02213041153725	3.3243220472065
TGIF1	8.52304625360209	6.9033659096941	8.05612865778847	6.87806699927585	6.37312733519882	6.26419452065709	6.60076399568351	7.51959498866406	7.20924213205124
COL18A1	7.85311732647109	5.53803629204273	6.16872976919194	5.14348120036173	6.66180070863322	6.56337337493704	5.52567933615062	5.57799261859329	5.33620983657059
CORO1A	4.65245957015667	4.83676729993155	6.74092856933378	7.69304513551542	5.35014252616205	3.18507351187003	4.05574278453372	5.81903202474829	1.83244645935687
THBS1	7.54454347150658	6.88278817894509	7.99754034854148	7.96311644371697	3.89032245846738	4.32450765195868	4.54324175558506	3.94492978143308	5.00054341584938
CD3D	2.65448095569739	3.79489799592443	3.13056397290988	5.00788135088739	4.67237572575848	3.08188571355779	2.39636313736058	3.78198228835048	1.56235230166274
SH3PXD2B	7.37582042164306	6.58946119320222	6.02067568876659	7.50147804648803	4.4953168810752	5.46154442287402	4.72221354180315	3.4949339429451	5.63122343719247
AFAP1	5.66362148469107	5.71550244937975	5.07109631306083	5.97047111017307	4.3520414791835	4.71188190205399	5.14169078958661	4.0808548247037	5.42093805490463
IFTAP	7.25882171912878	7.00571989721445	6.51167264142985	7.38190658630872	7.68933919465186	7.51251735387646	8.89381379259847	7.40283417267034	5.053144824457
FSTL1	7.97901791092772	7.11275498644431	6.7356865957741	8.85470748944146	6.33875943151069	6.53384891340326	5.98609795190598	5.32391304568271	4.95793670321545
CD9	7.43377898939	7.18124572521649	7.96956204190045	7.23740237348276	7.74979513121483	8.07870308847244	8.05887708559126	4.3352271173381	9.74424758926004
P2RX5	3.37566959426371	3.02216516297683	4.5179839592041	6.13726846336895	3.44568739639537	3.00473007214893	4.11643056518742	5.81363273196393	2.88804996516452
SLC16A4	4.93144151818766	4.90479992768257	6.24281652778706	5.30304664773236	5.33969696914096	3.71322028696816	4.93158896022409	7.12618536662796	7.97153526576106
PDLIM1	7.18333304891973	7.27724949189089	8.28975206921505	6.76665747062967	7.52726466084707	7.32956662086423	7.83678249564782	7.04244607116194	10.4191457947814
TIMP2	11.0470425553444	9.34463685103662	8.93507782622106	10.1948024933819	8.92925497989928	7.43610564449471	8.64777583338545	7.49108597175316	9.01790902744852
TJP1	6.47645677052959	6.19712252501992	6.78708067049117	7.33735742217094	4.4406817113854	6.76966660388178	7.29561362326402	7.06458054509869	8.64635868567243
TLE1	7.56734390144947	6.02060794679854	7.35207832110318	7.22386429260919	7.37236101219694	6.35256267924302	8.07513164636073	9.01592283217414	8.11329587588008
MAP4K1	3.23881168766929	2.82236528118582	4.75133772608281	4.80759005277873	4.20312299290683	2.48796163716259	2.61073392700796	4.54316722924119	2.28220476911579
GYPC	7.12334920245017	7.44210675807978	6.60807597492589	8.23707305159895	6.85284112246165	5.01159715643792	4.54270541023755	5.37719259636695	2.70368407742208
LRP11	6.70354765071969	5.25323228766698	5.31369511883641	6.80208548646208	4.25626237864004	6.55633803340486	7.76472934334361	5.99346135280733	6.41536117503693
EBP	4.28062190495746	4.59140655866928	3.57969882215123	5.48498656128395	2.87878571265707	4.554369362555	4.06403715877704	4.22925879134489	6.14562318638481
SCARB2	7.95926871196529	7.73417051817567	7.8785309138664	8.77021814801771	7.58328017278892	7.78068535659224	7.6275312740895	7.35708667947025	8.3936252495059
ERRFI1	11.0843577200216	7.84507725301595	10.528464208496	8.89519085092949	10.132755910425	6.24654216153787	7.89658857921257	7.63730582292331	11.2159020801314
TSPAN8	3.30023185613361	4.96968132571018	7.09882616099936	4.83637985714254	6.09595357457069	2.28602342875373	3.17316558993504	7.88379193338798	8.90563436542393
CD44	6.19435788167842	6.29223249911111	7.27774958346985	5.80890986846372	4.74825374234222	4.29908904210454	11.569857466109	10.9440508173711	4.76173563140522
SERTAD4	4.7920271289577	4.74925837949266	4.47037178080508	5.009371302116	3.27121647599254	7.50743268149157	6.29506338132721	5.10781596269265	5.37261513147214
CD48	2.43214683481986	5.19088676245989	5.22683701642698	6.8697603227773	4.25522695416207	3.06411741797579	2.20112336626596	5.43014003578789	1.44416245103152
CD53	4.05920600500121	6.5940454467447	5.77955176513534	7.27367767774551	3.62462318835176	2.62316172554673	2.77581451993282	4.50472861035237	2.12696194632089
TSPAN4	9.05092942003233	6.94713609284588	8.927287762873	7.71202257718758	8.49765980159509	5.35017115284433	6.90010733640552	5.04990368491889	4.20761962465397
SERPINE1	7.35500103297093	5.38814579877599	7.63942225917167	7.8471059963193	5.32414369378461	3.77407431821899	3.72328265580361	2.96442907757819	6.44911291920766
CD59	9.81434371596034	8.77025815214386	10.417131968936	10.2270089914307	10.0103473921589	7.12436020975292	7.61023697772747	10.0782066219547	9.79641016146664
CD70	7.45624687225225	5.75792948585172	4.74103846939271	3.35855868617927	6.31350983340577	4.47372261602728	8.07769527465819	4.70601881705884	3.65361469040687
PAM	8.33326188955767	6.64650882274949	8.83805268827691	8.84321327921478	7.65191596300047	6.80676802397777	6.76268124156438	5.91235215590385	7.60339292094859
CD74	7.00828285383894	6.66876774276792	5.89156970317418	6.42010490815666	5.45461317797239	3.13281757388706	3.24443515823724	7.62021834105602	4.80370296118596
CD151	9.3007725869825	7.50932862189858	9.18770476872814	8.62675094847712	9.81747316021051	6.52792213570893	8.34028021388475	7.8026213105967	8.37374446017081
AVPI1	7.59060583165143	6.26349370724239	7.72983913222792	4.36312226002919	6.70698258019033	4.222890493662	5.40977471351081	5.97580444422084	6.90450147689561
PAWR	5.57259968704493	4.71329643559711	4.57734496267499	5.86715660808828	5.17321026593588	6.51374244387092	6.65426757920752	7.78916105091502	9.14502412176159
TNF	2.78261774521329	3.12993361973159	2.89660598914231	3.27667750144937	2.78390655915375	3.38004673016787	3.06111078719376	6.47895434586714	4.30083040967985
TNFAIP3	4.96534455897394	4.9968871429482	5.21206011405019	6.24604184943866	3.88151136762722	6.25445562873635	4.65374432440516	7.27192277217301	7.49753341200749
AJUBA	5.50926500732227	4.33704113279633	5.42678630350286	5.97757895952973	4.97691467512308	6.99588923921052	7.80236593913783	7.0037946796721	4.74572995732213
TNNT1	8.26748347911133	5.59011538914152	6.77762887384686	9.89665322483016	10.9082756978923	5.92259654250408	7.89101860341931	9.39971699546253	5.88094755800599
PCBD1	7.2409033181483	7.79772379317353	6.69169807994181	6.58218635817038	7.24740968822	7.27040987208902	7.27526641182529	7.83835220303302	6.86701537362017
ARHGAP45	4.6028272830772	3.23902651676475	5.82702577376619	3.88889054702264	5.14477567665082	2.51904066298168	4.26420793918139	4.03847240730098	2.26599027544925
CDH1	2.15227531090052	2.98926649535109	5.23960584050028	4.26829935594719	3.59044153168963	2.47665885104348	6.23577975977551	5.59057926185866	7.46653967976334
CDH2	8.10127021129774	5.85344466294211	7.82459192884411	8.04743732864535	5.3578460224472	5.0635531800145	5.41258121239322	3.70670098519765	3.80406180513147
CDH3	4.22327865075177	5.57944669696224	5.62910850106291	6.37864953582344	4.76912414485595	3.75291786885843	5.03411916369749	0.85397204907672	6.89676824460757
PCDH9	3.8410750873138	4.39923045841256	3.78718862400613	5.82407755121891	3.45742316807492	3.7910321344532	5.37844480755908	3.28928120511795	3.09752764531972
HACD1	6.77239886270277	5.56236500304518	6.76707355702542	5.50759030531714	5.96598659563295	4.38487020479599	4.17408204575273	4.75049312061408	6.54346546382395
HCLS1	4.16393244062856	4.51216689647531	5.79235655172572	6.91094177620449	4.32239066169097	2.53354702432158	2.93261174101845	4.18103324354373	2.0227422279792
TPBG	8.23171789045915	7.0248548395798	9.61467111279384	6.90635485057605	6.86218103518796	7.48056904515521	8.31924587512792	4.61539938305186	9.1204677971187
TPM1	7.36325383586559	5.99395036608005	6.6265541307708	6.92803018367615	5.75788103641229	4.67647278143439	5.33583517709401	6.84987748611612	5.77164012490388
CDKN2A	8.10830261941967	3.86360262389086	3.93539642526911	5.43554250041873	8.34429406670455	9.49097179965747	3.07678984307574	7.72624954199263	8.17563650328489
CDS1	4.76735004271044	4.64826523035555	5.27594853712723	5.28713670812458	5.42642577305555	4.98725671948756	5.87550289443425	5.1696907570647	9.27092396633083
PDE7A	4.0584486303807	4.33472250267205	5.17974264155102	5.40142558290822	3.64117839572803	4.20036687620005	6.53929314042846	4.92195630672833	4.24648074958905
DHRS3	5.46686849756819	6.78014214525673	8.56681644043353	7.19651023097089	6.92782199527022	4.08466287865616	4.98715613484844	4.79054396402081	5.14271685965268
HLA-DMA	7.11565800503805	7.11141279056974	6.08828283455407	6.58717129006914	6.0277139167648	3.06051958369152	4.0815857061361	6.9405416457125	3.63314904881917
TRIP6	8.39048832133663	5.7335294583447	8.71024449408771	6.62046299408215	8.72497465059366	4.53941367613004	5.83861306252878	8.58740131368426	4.07961741331839
HLA-DPA1	6.81849550008462	9.16431434202968	6.21604159635243	8.10551476755118	5.61473910610225	3.99673519803472	3.92651915164271	8.0255081431953	4.24496319280006
HLA-DPB1	5.93220466709435	6.55462353138782	5.89283303078679	6.41720548136152	5.22953022126316	2.97058599309415	3.2785226940556	5.45212703431676	2.5902168326276
HLA-DQB1	6.30092985197717	5.3520772387967	4.36197582612346	6.66072627449095	5.21904362051484	2.5489180502389	4.14257174278385	4.70909494115531	2.92132272032956
CFL2	6.6374730894612	6.35254632740157	6.21905549397002	7.35563750154176	5.45229970262318	6.57130954973958	6.91794446936853	6.62033197948293	5.25256060483494
MGLL	6.87142866325996	4.71334550162133	7.34433415651501	7.16101095336978	6.74859010454177	4.85421357508933	6.28700508587068	7.58711145506999	8.13124504392574
ARHGAP30	3.60038642362941	3.97366193341147	5.16276064233914	6.29353347061736	4.02549058414226	3.0396519583419	2.90612224397246	4.58821724343159	2.55580312059173
SSBP2	6.58785861464515	6.8564783805489	6.91120175545875	7.56722912777715	6.58381589481829	6.65061360693465	5.32194405118317	5.10826324192231	7.12194469267581
ATP8B1	4.38124746073764	3.8515880192328	3.47331658574898	3.83328143013033	1.97281576175262	3.46711715587093	5.97893873042272	6.93982285969637	6.78728848452648
CHI3L2	3.30432458321526	6.37921242749341	4.47417146776944	6.79451729254875	3.74871531256928	2.27003108019031	4.00258069627783	4.90825195189054	3.29330786351345
KLF4	5.26429710202396	3.17409560854051	6.01861090096841	4.86889810990777	5.16624449084795	3.43650983842614	4.07093215447564	6.06699593484639	7.55209604197317
SQOR	7.40964760060545	7.98902575747883	8.57734153894785	8.15069372445581	9.20436854319555	6.4566621699006	7.78442858671071	9.10142278643128	11.4165695696994
TUBB2A	11.1395007379546	8.40043478210847	9.08339973427063	7.89635867096776	9.6407456105354	6.34241177361094	9.84376119584567	9.31203492318095	9.3568338094924
