symbol	TCGA-3A-A9IX	TCGA-AG-3593	TCGA-AG-3600	TCGA-AG-3894	TCGA-AG-A00H	TCGA-AG-A01L	TCGA-AG-A01W	TCGA-AG-A01Y	TCGA-CG-4444	TCGA-D7-8579	TCGA-F1-A448	TCGA-FP-7829	TCGA-FP-8209	TCGA-HU-8243	TCGA-HZ-7920	TCGA-JY-A93D	TCGA-KB-A6F7	TCGA-VQ-A8DT	TCGA-VQ-A8E2	TCGA-VQ-A8P3	TCGA-VQ-A91Q	TCGA-VQ-AA68	TCGA-VQ-AA6B	TCGA-VR-A8EQ
TFPI	7.3468491212626	3.57644118706151	3.53262412077338	4.35265451863571	3.22550489450418	1.35118985587061	2.80999450609099	3.8412531020298	5.83450537079413	8.02966718817226	6.69528020254714	7.08882541781788	7.67518522527066	6.16029894775041	8.98184336762412	10.0867509436201	3.86594616176557	6.82398985514374	6.8303572136397	6.56678655223342	7.95175980258908	9.23691541588352	4.68402106940978	4.71436306977386
GSTA4	6.79071931526382	4.59914571454229	8.10510010673046	5.69577373086348	5.63741341930505	3.89442646941229	5.79148442463492	7.78740529060371	5.84080158843554	6.09286994368203	6.29495388287538	8.6996695529581	6.83792632447864	4.2299167605147	8.3582062261635	7.06330116287124	7.33221812666813	6.34541734932087	7.66054314073033	7.69260212839687	4.86601771348896	7.21948294578326	5.90574141443692	3.26301149016188
CCND2	4.08229416918039	4.35651030632521	5.47591849526043	6.22470676831683	5.26991944734878	6.69920491903935	4.77777350278144	6.1066626944582	6.11062883403818	5.67568910636175	5.59385371324206	3.20656374908621	6.80745268902599	2.50388251585974	4.66569550850965	5.05874103580268	1.76027334956657	3.10319462889571	5.53145427964856	4.32607487242998	3.72958042420361	2.12187097736174	6.75728620474282	1.26308010961111
TGFB1I1	5.44331629679816	4.08377379630273	3.76153209892935	4.15590510707922	5.89895131203735	5.78754424517499	3.47191376958228	4.58976468722019	4.90327103532181	8.48502182564857	6.23413058389181	6.34886712006387	10.2002983053113	5.26174237309982	4.39895512058499	6.68907921727552	5.13567422026297	3.75363033194333	7.02519621744677	5.48011940982652	6.3488190592298	4.44836922344658	4.63236608455774	4.3734598942893
TGFBI	5.92189279387798	9.84609078092778	9.74400007021355	13.3573522965346	12.5249702656524	12.020203572746	7.24026272342367	6.58476284398627	7.74157405058073	7.10854302105217	7.40233939899182	7.37805238203831	6.66348488378514	4.55561913397771	8.84340678887756	5.59651030639266	6.08587306818081	4.2400548992612	8.49068547595661	5.73266263364388	5.77470819256799	3.48234799160722	5.56248989741796	5.38834257944426
TGIF1	7.95106615267245	7.84369482733814	7.83852246397233	7.72084566166377	7.09540529070255	7.06823105001913	8.56024695072379	10.3357093331202	7.92280071888373	7.29984532025366	8.25733224413867	8.02745771080764	6.75703576402025	7.02535199747303	6.91941269523195	7.66667836851918	9.60643182898454	6.83052516313488	8.61261762125006	9.44423331356941	8.45436235947951	9.80002862867441	7.99009783938837	4.71717581172333
COL18A1	7.26718896978884	4.10479758711964	3.7118141053237	3.8980368158739	6.05768085604655	3.44991339739207	3.72873724786072	4.73244835301084	4.29779993534763	6.26433703647426	7.00538418392848	6.51955426765509	6.18454650400705	5.82051504310852	5.71127814868919	7.72559548042038	3.25404398956987	2.70763940474138	7.41592649861263	6.73465103967514	7.61342744844597	3.53730298826969	4.86874143892171	5.92352942960479
CORO1A	6.9608742186738	5.38376140130651	4.46376953558661	6.09885625751056	4.49361572475376	7.74831192483904	3.31212821887376	4.03716085483426	5.33636561951824	4.96589096492047	5.37829651611514	5.18475999384889	8.21677671100615	2.94766142327474	6.15190427870418	6.14629708277705	5.51909685497869	2.04776783172691	4.62859926265031	2.92747153584459	2.61968786421438	4.67986680208492	2.55997307572823	4.13825266241998
THBS1	7.67972160832898	4.01375616193122	2.54612055947465	2.51380275914091	4.80043292343028	4.28635850145707	3.96134647394154	3.82780844151916	6.2446567141425	6.65852515273132	7.00404625269617	4.11540625900798	7.28163635866682	5.99205066934117	8.09704286205654	8.27535739750267	3.45338076129055	1.74274115760886	6.66290378020959	6.24578293030067	7.29317085800164	6.41583193935089	4.03277490980542	3.32859607219137
CD3D	4.78296380147903	4.19336804796549	2.59439894997359	1.31427183469184	1.29295579029316	1.57553029285346	2.97260639863883	2.433982560348	3.84423180280854	3.16622903697227	4.02370496383905	0.942128204969737	5.62848518444581	2.17178013701737	4.97710787979452	4.64361455666623	5.46839071529934	2.64896660482366	4.26627320576405	3.79068863654185	2.61374656325687	3.51084400352025	1.78206361870252	4.32318735808992
SH3PXD2B	6.71974956177238	5.5548173676262	4.28169317946057	4.94065339462836	6.27476584872758	5.40365730329572	5.04577563579563	5.8720000778798	5.88262608361338	7.03473256466341	7.70488116318703	6.99391802263759	8.19024171525812	4.93795605845044	7.16325917168548	8.56245596507945	4.84968880155959	4.00330692378687	7.04516307957402	5.53120870638756	7.11520784755539	4.58231158944154	5.25220189111563	4.94046815487152
AFAP1	5.40966756053332	5.42280432210883	4.91963479541829	4.94138264267976	5.06697327433597	5.30541193187785	4.88094689728099	5.67707702119839	5.32659795591345	6.88751459205522	5.87474925419864	7.87740698741082	7.81910120190351	5.18014830187953	5.3662203911841	6.91187346654391	4.04573151700987	4.65861185982264	6.2480415961319	5.00245522727468	7.63888336546865	5.51643776417096	5.82422112699524	4.19448316886717
IFTAP	7.3464995492319	6.7127484421036	3.29543756433815	5.81044628249321	5.88865311565784	4.11904137673987	5.78495245709483	6.42394774746706	5.66132373040706	7.06313995119547	5.9240936949856	6.53703172066366	6.66797188694423	6.18851099900236	7.07766417040252	6.79633087496022	6.92201778748913	6.01905415098031	8.63693446097313	6.9110096878462	6.91953580625335	6.2871527771104	6.50474849789295	6.79410205718305
FSTL1	7.90502775962107	4.96865645379071	4.13454167156125	4.27085571312818	5.86898798364766	3.09209376409339	3.92475975839751	5.90427221715278	6.02908060430411	7.62694000689961	7.06120228634983	7.00877650514208	8.93581624086128	5.13783640807794	7.91679431492918	9.12722391140057	4.68622430411718	3.21831501792294	8.09255591423059	5.66597465655517	7.33738297871942	4.88983713733142	5.21062354661235	4.09942002045093
CD9	8.31716790692219	9.98267309128896	10.2846048617537	11.0549025476784	11.0012293791818	10.9829679937236	9.31926325364188	8.96184368626332	11.7176374735496	8.65449636878213	9.07815526700277	11.6034050042449	8.84958735569875	7.05870257303923	8.51565514413394	8.28161296917458	7.514886005908	10.9692222557128	9.01951883671647	9.44170264491768	8.92805814510512	8.94364419788534	8.86706421871724	8.08223947544613
P2RX5	5.25356019350697	4.01800182420283	5.40161617540627	2.96524005972262	3.11645044610122	3.52415842162124	7.5726816687323	6.8941258309368	5.44193928485174	4.28011584725599	5.19772009209457	3.48758950500552	7.76057776530498	6.70199872359771	5.5609207880783	6.18910661803368	4.7112166564503	3.56910988556236	4.79236017909864	3.49009448445383	4.51166939548313	4.38453161694932	4.91774393321477	4.73236955342497
SLC16A4	6.38090321876221	2.9767143202159	2.14125361796165	3.83560426162056	4.4438515991691	4.44970070134419	3.31340413373978	5.33243129969964	4.33769053320081	5.78776399548417	2.84917728155964	3.34854666374765	5.26469272140642	3.25772174725731	5.68824234147208	5.62339175459294	2.8847033210036	1.62816762929143	4.35816367003794	2.42149190557057	3.17266215877093	1.63234192105575	2.92251970070841	1.70928026532397
PDLIM1	7.92220849117746	6.99711175496254	8.30696916082	7.96284218213322	8.89025904609317	8.38371461632059	6.93432472046251	7.75031251884616	8.32903003823589	9.23031989613715	9.03615314948452	8.53231508966386	7.57980948087153	8.07995737200012	8.71165853263685	9.59411421852011	8.30280790101384	9.73696578525081	8.34863530539339	6.34365005856221	7.36379963274862	6.92825287230608	8.36605343314353	11.3371307992427
TIMP2	9.6133046426614	5.49001594918402	6.34502714510043	5.64768472132986	8.11257376909424	5.1470753902503	4.40421862597123	6.89215367182304	8.51951116765991	9.09892133908807	8.23492629645783	8.67665628645167	10.0337245136446	6.13314766129353	9.90377107529782	11.0989994329012	6.52148220296411	5.91932338630416	9.46718864753012	7.80086023463444	10.4236366048532	9.76724692096676	7.21896137910667	6.94509770587655
TJP1	6.70785944366558	5.29129871069426	4.07339617227113	4.85658447370652	4.76358843057826	6.38295768368752	5.59724223497435	6.07251642962205	6.73866432723144	7.99063538716079	6.25135026193984	7.25029388811301	9.51588801022628	8.08530156040807	6.90531483462869	8.89803404768757	7.0430829834674	6.48489660486385	7.99280720588638	6.65299030316217	8.5168044487996	7.26199669877897	6.44347997784066	8.88602637124631
TLE1	7.4686587291972	6.89813897937447	8.01052846884105	7.49286529790222	7.84865779820276	6.07697461518404	7.38570639186082	6.58922284422153	4.49393241985562	8.15356467616011	7.59059235897235	8.13612123311553	8.58051400207994	6.64884197865801	8.00410108854107	8.68577137909972	8.45728101674108	9.1170711575376	7.90368598998712	6.19203215838713	7.25699402050746	7.73629770864387	7.52821816237562	7.39374686178038
MAP4K1	4.72243489545855	3.62346233622984	2.77330192107644	2.26476019197288	2.01788793916906	2.80429539556869	3.02335276607535	3.62740637237972	3.49745932752538	3.63926330788075	3.67724856020887	2.07299327893257	5.61255894555347	2.73282618149227	4.36371517044837	4.93890433011065	4.17578353585238	2.38394881599874	3.53546228334633	2.84664042748206	2.59061587832002	3.59226380585643	2.29626082331738	3.4036584944327
GYPC	7.49073015021932	3.66550998639826	2.5758485196816	2.81349619222014	3.51525797586039	1.67973149819743	2.09500416241722	3.9732913217641	5.53509339212616	7.58345941826835	6.80499786865171	4.5549323377827	9.67757572261697	5.05134858886802	8.18452860720301	7.82171375685389	4.83909581405734	2.8508735772771	6.23580146154803	4.92532634507808	5.02171475168295	3.40245139416583	3.25639779784739	4.40056922924952
LRP11	5.08554960729852	5.46381745728405	5.64631907692661	5.79243036188806	6.69963082749475	6.45366981459101	7.69529957946853	8.32533978114591	4.97561128472281	6.16011415454517	4.86651071889194	6.80693891002383	6.62195739167676	7.12091322059889	7.68733022044024	6.4904705375103	6.23964680943844	5.79114360160957	7.2321556395003	5.67811630534004	7.0880949416071	5.80760917486315	6.9307492586082	6.20826727990108
EBP	5.03816320655655	5.03002529548972	4.79991799098264	4.7600200823669	4.06082623516995	5.20391931434595	4.87046445902334	4.58134321359319	4.13998620620668	5.60979055261591	4.4302323502865	4.60101341370418	6.25887125968975	3.86247975050817	4.78284373661913	5.85993231805518	3.69257846581166	4.61846276466913	4.96508748790017	4.10078896093329	5.05631109530026	6.44922640254263	5.72491912241337	3.26913530789092
SCARB2	7.92025347764975	7.23684032126436	6.5263861097449	7.26542795613803	6.39187181766065	6.77864158378157	6.41019035887779	6.68537262806096	7.95457958187178	8.03025236871502	7.41083731151357	9.87831184733485	8.51093988897581	6.62408021504981	9.1119751336776	9.2992853864875	8.19428052020967	7.00472188405828	7.94117389994253	6.93074931729828	8.02760994186503	8.68201683066061	7.71635788009839	6.24654144682338
ERRFI1	10.3700540141222	4.95711422434175	7.66595757239218	6.46246390527093	7.04087043708606	8.11897320037235	6.27010039075275	7.24412555336326	7.9100027600034	9.20776025900557	9.34803031010981	7.91321566747034	11.2283808107904	8.40728475191199	10.3336999074943	8.95723695165179	10.1087358459217	5.62976720451726	10.3056626998694	6.61498802309698	9.9907848128678	9.61064200768365	7.86792540925805	5.63202253864774
TSPAN8	2.96184103661933	1.29166776186121	4.21354551456635	5.70740901238816	4.51409415144527	5.57398329405235	5.34324586107098	6.41897655707989	7.7009260380325	5.63279490239616	6.70972413553002	2.67997525721524	1.01555996982819	5.8362631815796	1.90258431800784	5.13867044356503	5.15515461798374	7.9599632837984	1.08503169923363	4.98304123813514	6.05332546527024	6.1633626968629	5.9038503119934	6.99570476155776
CD44	7.5579214832058	6.76405666624035	6.69581504166372	6.9342063788395	5.80300740660256	6.08850698974246	7.25252700372856	5.64291947073767	6.81048592347645	8.32844622522246	7.62770137695191	6.6551245534305	8.96175593786785	7.30874437542101	7.47716614558898	8.28732233314262	6.22921647732297	5.9811569762769	4.00745739494861	8.40394339295711	6.96129204118888	8.24639588077207	6.54153538291086	8.5067061731428
SERTAD4	4.68329491173937	3.85891981297549	5.54959217015899	3.15002934016494	3.12628371922408	2.86479673576907	4.11162921462335	5.3491526652241	3.80949017478734	7.2356054861072	4.82919220132652	6.8386661240971	8.33847882285768	4.03987000917577	4.28441025067884	7.12574871087747	3.68686577377398	6.63089544170451	7.67982587792677	6.66604085698659	7.0418400439714	6.67805624051827	3.7584793946583	5.22538093623532
CD48	6.20278207920155	4.54341588235651	3.67066714826086	2.28147396324499	0.46073003477224	0.509337399017242	2.54917638748866	3.0541889414739	4.72549263228641	4.57799617645493	4.89554241119238	2.51359604726955	7.52859397189337	1.97814188779109	6.69011099620399	6.19872252903743	4.10515285755812	1.73583317928691	3.20279035051841	2.49620953854658	2.13745733891585	3.8958370011518	1.79874673545674	4.01402556104312
CD53	5.89420465107274	4.15741278235105	4.3102383735726	1.6373799599048	1.53858428774347	0.854908708243795	2.3141847848742	4.24916047308734	5.84358458278584	4.74520061955387	5.39675813718495	4.03040731711304	7.0203347297691	2.7094801062058	6.38650644330011	6.77781440949734	5.37081447692705	1.4916156487158	3.8418849209443	2.05667254158344	2.73093739044058	3.51912125855754	1.09436118017162	3.79827829280788
