symbol	TCGA-CG-4444	TCGA-D7-8579	TCGA-F1-A448	TCGA-FP-7829	TCGA-FP-8209	TCGA-HU-8243	TCGA-KB-A6F7	TCGA-VQ-A8DT	TCGA-VQ-A8E2	TCGA-VQ-A8P3	TCGA-VQ-A91Q	TCGA-VQ-AA68	TCGA-VQ-AA6B
CCDC80	5.65603277126915	7.35623521328327	5.04952504349499	4.30821670703831	7.75808151692307	3.62114553668683	2.02554778122658	2.17993219946707	5.75473407368757	5.87141764063583	5.27047444708638	3.20013782055712	4.25491980071247
ST6GAL1	5.40631938834753	5.51711812011909	6.07130329688044	4.49932151711466	6.90010423414972	6.32658218211298	4.12495177537663	2.75384798354627	7.25316518746985	1.01237909188022	6.73186754636321	6.86944555464428	5.77961830243173
TACC2	5.10701771035391	6.15285819670399	5.07791610712286	5.9405479835622	7.30534793015201	5.91372655065238	5.75859700270387	4.49983389375399	4.78665971750807	4.40450727675928	5.69903308720731	4.68602999939766	5.00493955759107
TMC4	4.33114844907072	6.12087654609068	5.88861934455537	5.9742768007919	1.12500459538246	3.64254936438909	6.10124979142553	6.39572520457135	3.79113827662281	5.55423069353538	6.91405997687804	7.78856682732323	6.68350813679873
SLC43A3	5.88876756703161	4.88647266693062	5.94609576941196	7.21864649816958	5.30325497959959	6.13164110006712	6.93683408964314	5.09689757838234	5.30070609878346	2.93049549256495	6.27178236934303	6.39048900907275	2.65233122102652
APP	8.27351785232511	10.2383251472494	9.24664645147245	9.83752410563862	9.20411975683856	9.21496723754854	6.79404149273866	8.84909383058522	9.81225913793712	7.14807520905361	9.2467978661077	9.50153631141751	7.64092697357681
SHTN1	5.9529472036391	4.11513542522925	4.20293486372131	6.71133275289166	4.17029709343881	4.82469200023052	5.40753779634873	4.44094534389122	6.15503042846473	5.00072209342109	6.53335289890996	5.25137565339628	6.53953527977994
SEPSECS	3.84867713327788	4.0082474338713	4.30186780898611	3.58543553236916	5.72748477785872	2.54813738241889	4.20553725524585	2.0407910660433	3.78473600960275	2.3703200090703	2.65705715216486	3.13450646402013	2.04292552198545
WDFY4	4.06779214787854	4.6487237507687	4.55763899724827	3.55875391211926	7.38311715177626	2.59244249808247	3.74952377265606	1.69137110384058	3.84287586697953	1.86107475407593	2.67684652323236	4.57621797646357	2.20971511145904
HVCN1	4.10002283650955	4.07902288761475	4.27815523247095	3.8085172937672	6.46396393162182	2.26581065810452	4.26231318102413	1.9412880314606	3.69094332984921	2.46836811915364	3.66018468593435	3.19196684815999	1.9577594975643
P3H4	3.55998837566257	4.32298835144107	4.85066215399818	5.50768424285715	4.64455757218544	5.59212730739436	5.74182740668504	3.78103424782792	7.04276116528964	5.39487013079372	6.46718052801442	6.63727417920101	8.75239224991931
ST6GALNAC2	3.63032487911634	4.28797721375873	6.34339190263197	5.65721517771237	5.4414879788399	6.86114612444869	3.424002540354	6.01952584299543	2.64045436139795	4.822952879443	5.10761305489636	4.73764745441118	2.84714419933257
CARD8	5.16462081148241	4.9466007219478	4.86634109759011	5.09150588840151	5.83339789575335	3.4372521201444	5.52694971312301	4.32483053072125	3.88831316282033	4.26954055198327	4.27143852950683	4.64173018321823	3.6168899826599
AREG	3.78624725898398	4.49564436379218	7.74819285711599	6.98838046418275	2.50389485390085	2.51981308564064	5.2654154278031	5.06175262345845	5.2164052503097	8.84613405988554	4.78967169620556	9.25753805659738	7.76777209059859
CYFIP2	4.37023110920417	6.06543386704043	4.53406141778194	2.99198694177775	7.98244091792723	2.18383500254164	5.14309464622162	4.65863333717861	5.82739515089238	4.50072714480064	6.71429724294483	4.84102913278925	4.53915055138226
TSPAN33	4.51096447077786	6.15407652738585	5.67384965893529	5.93307385127115	7.66801041698553	5.3334627055895	7.30625798936573	4.59344452562426	8.38495788213254	4.69615991111293	4.57793378909566	5.15501857629314	5.02082926000104
RND3	6.54121199097225	5.63056990409456	8.20428464942233	6.10999810177934	7.10128487936167	6.8993411984538	3.98402312018439	5.49694929039085	7.17243983812914	4.6057107671344	9.52319247175696	7.80300661260057	7.24720305398902
ARHGDIB	7.61013140405067	6.53672230473496	7.4738725831327	6.71781701963014	9.00195997544016	5.13120580253029	6.95116321373573	6.34881388029871	6.74435539109114	4.3669099956782	6.14869311785254	6.37917108512951	3.57110717921985
LSR	6.51470228164816	5.8378868968681	6.85713797285817	7.86116345685973	3.70408251044346	8.24753235110498	8.0160305753436	7.52311910106338	5.72767342076271	6.63038858103828	7.01054468918238	7.20694509949128	5.46857902587037
IGF2BP2	4.25735036668042	6.47866101812	6.45021225385686	5.46440975755966	5.84269755902722	8.97748879014464	8.78798778119078	7.19121541419218	10.4032122661232	6.14976208035338	11.3651161536495	9.00237881744183	7.72201826309202
RGS20	5.77587330705572	4.95329982411756	5.28158533267802	5.05603923817697	5.65093916897353	5.87856612272986	6.36508973441227	5.11608688269335	5.41922576856215	4.83018201321608	9.27710247540064	4.89052640950958	4.92119765489511
SH2D4A	4.3885310140254	5.81384314282742	5.95545643075143	6.74981119993312	3.73348413502073	4.49371785167348	4.92394734427419	6.71663608788524	2.5596054788503	4.8926767085335	6.58340715012597	5.986489245507	4.33023152991597
SPINT2	7.14594448060279	5.81534056430767	7.37474434922501	7.97150111722949	2.62408072616245	5.91228414925375	7.54277231705278	8.64481741109101	8.6959072554662	7.11337759879023	7.63993915680243	9.34018252744622	6.96058843394778
DKK1	5.03418473602153	7.02177450732496	3.95938549265483	5.06787143836259	4.66946441084277	9.48832849041735	10.6660083268773	5.6497109579688	8.56869944347461	3.01743587776009	10.0739597902123	3.60714197353938	3.07090401773491
CELF2	4.37858062037546	6.30723453707784	4.98954719682829	2.3913286143256	8.29003219635054	2.86813592183765	4.00205846818735	3.03103125205608	4.02210816381285	2.48247703597977	4.29563330963461	3.79756519716753	3.35646124309615
PLPP2	6.82930460115058	6.13880083743268	7.29361029874669	8.46528587738777	4.20049236801769	3.24270002425216	2.60748574952452	6.96811869273325	3.70678376224314	7.68104333709723	7.32896851192182	8.30906081043947	7.45257431214976
PTGR1	7.35853506032343	7.49138488719576	5.1306218780066	7.88292958329185	6.87898270074698	7.42876992611671	9.07285479087433	9.3040473832212	7.66427650774634	6.6481010605459	8.50939707585168	7.05983390498823	5.41455055383935
PLPP3	5.4538480886855	6.03019445322652	5.73297917819414	5.40090265017856	7.58123873968348	5.49267536255079	7.47294636656683	3.91554591428084	6.68363792074622	4.86563143103655	6.19131689852574	5.50097376771161	4.758735378759
SLC17A9	4.45570352954911	3.65355108427728	4.10373654409806	4.72408884494856	1.85254817553483	5.25261167157594	3.16639477983048	3.86184262475663	4.33289849033836	3.17277837866512	4.89058849542658	3.06394928933667	1.66533987339064
GALNT11	5.56230300108121	6.06265642252166	5.58575857268369	5.93426807331909	6.66206005460512	6.48818428011402	5.41405392278167	5.9802058739045	6.99034480796332	4.4021687047919	5.52767737675206	5.354784709046	5.81028425092839
TNFSF13B	4.42864619614904	5.23601660324968	3.99499310822077	2.71820148750407	5.61097458047852	2.5800125783391	4.44844299588407	4.27251720375233	3.61533536306275	2.82501413898598	2.89591300135734	3.31117276956281	2.75827680733059
ANKRD1	3.06313748156783	2.94400231597694	3.21785148276124	2.89849997717464	2.9401711053902	3.49695366144551	4.59253293469499	2.86899651237619	5.40058325775139	2.98828816325013	5.51258971626747	2.90461177114015	2.84356967016788
MAGI1	6.05476330788543	6.87522692975651	5.20386364036762	5.65432519638128	7.08109630201475	7.2281990126951	5.15780687320078	5.39143106677864	6.5799902338435	3.23554317810626	5.46032280476956	3.26998426671868	6.63190403169999
ENAH	5.83967464484141	8.43897088313573	6.38293214713338	6.62168115434418	10.1247819397547	7.70597319208264	7.15341397945425	6.78154931215147	7.67040626449869	6.19214245151525	7.77993498155257	7.27432180012282	7.5062085550757
ASPH	4.34202270234253	6.24853260575167	7.25374967886511	6.94364319893514	5.23792017441913	5.20990003205699	4.14930557368877	6.78786958490097	4.52513749142582	5.55175765138418	6.76364786489612	7.806330580703	5.14570216627505
PARVA	4.69888523247402	7.46432155310223	4.84653554708723	5.52654644594137	8.95230990148171	4.54972696378402	4.40212137742293	3.99772239806855	5.98644826360194	4.19917993338615	5.83532620882991	4.21535055948934	5.08874282290001
GRAMD2B	4.71002584971274	5.44960021730385	4.41505314178889	3.73470203202079	5.82185915248001	3.95629714724001	3.64256650555039	4.78079360893927	6.21588004166101	2.86196265898044	5.20214704093882	4.34999192420478	5.41705737356735
SNAI2	6.56767074115061	7.18039394795502	7.42456843113149	7.45106654943196	9.66346525819549	6.01259755242804	4.57284108740553	3.45380373666571	7.59760601726978	5.80871885417372	6.91052602571482	2.89591258823544	5.16453948573902
FTH1	9.73211052796352	9.23615380250949	10.3218558504829	10.577027660964	8.55244911574869	8.97007367316173	9.49350888369367	9.21320793322822	9.84077208004935	7.92078021016742	9.11018793707876	11.5574032376689	9.62354769878388
TIFA	4.28196891893638	4.38717484185882	4.64271426711679	5.51723830243787	5.47618419447219	4.84375283794374	4.12926918735259	4.44062006590064	5.18746321202878	5.40021356201575	5.05266044454311	5.32838930264926	4.94668294787942
TSPAN13	7.86227132518589	6.34817261210531	9.47192294372595	11.3323928381835	4.87633025101536	8.53792588512199	7.70817726977983	9.32320291703885	7.72050852550239	7.64264078519292	9.25620734500395	9.58717187692651	7.80442209414073
MYO1F	4.13249979211543	4.65883171257988	4.5786376734113	3.48063384033795	5.29593604515947	3.09425796315455	3.80517112224175	2.11879526841345	3.20113012244694	2.31137145665459	2.86847569438283	2.96522476518898	2.6465210610435
CLEC2D	3.41393220503612	2.64262023420334	2.82983421084049	2.87348814108452	4.62426157201182	2.22163794375852	3.2604591851903	2.68433133840302	3.12961683372735	2.95878447698262	3.07650364979213	2.82894182498687	3.29008699270649
CENPV	8.47350748171783	6.93793048828793	6.30633528374804	9.89952922225666	6.1141884040495	10.1513072443981	10.5757423877396	9.23987088681551	9.08604427051955	9.14231671399542	5.69340284435175	7.39426209064659	8.4263403292384
RASEF	5.82157610219982	5.30163549592514	5.59528230128801	6.30324055742663	3.4068718947044	1.26954003886296	3.34942244516109	5.14368026446315	4.08604293840173	4.44172781050061	5.81915966629272	6.96841940220884	4.27406479463074
DHX32	7.18063260948741	8.02197235944163	7.80408883846049	8.8328640043545	7.06388354210815	7.1962146549378	6.60095488993624	7.62347317113111	7.27906430310696	7.94073311799613	9.23144281435525	8.14431465258023	8.37379568661144
TRAF3IP3	3.71534703269979	3.75973502054269	3.25984952671775	2.52789227430071	5.74015078003355	2.24757598944977	3.64342027571306	2.33846241637331	3.21559514137856	2.83093425928384	2.75941869528585	2.90052370431267	2.45386190555294
FUCA2	7.4430887664931	7.25101000760989	7.02339266598736	8.26283104210534	5.61226690756543	8.95083417957027	8.3174868807976	8.40621239146503	6.01200239905769	6.37163245755223	3.0487489138004	7.20743475424675	7.01653342281352
LIMCH1	4.4999014810324	5.34560863718504	5.32108329470199	6.58748435111378	6.24317871903989	3.73611312970581	3.38694861104957	4.46061899213044	7.08336048309007	7.4177340690223	8.5708731640002	6.54502106887512	3.01479401363126
PROSER2	5.90726118326275	5.31266566026463	4.76513122013564	5.57208612025706	4.50303679325411	9.02758779875052	8.2157619791867	4.81555295531576	5.57803784779655	3.43593950628558	5.06859205095194	5.07293906649656	6.03817352738881
ATP1B1	6.37599132398283	8.70447694297637	8.81031985637486	8.21031713027411	5.04542631939761	5.88725656783764	7.3174117633035	8.85443943199122	5.25246077095163	10.6374602867134	9.85011439808676	9.57829473861112	7.34105984931024
VAMP8	8.42345249006405	7.14381329261932	7.74322385553508	7.61034897940973	5.44859288046828	7.4208144394872	9.37151547022214	9.13459131059977	7.71443075169139	5.4857937746448	7.77410257553447	9.37048349632432	7.6264178960902
IFI6	7.40591895450665	7.91813492906898	6.37108851487435	6.07213958829666	6.5660191703895	3.78170843202088	7.62479753349796	9.35528464987738	7.36719600023745	8.22794760282133	8.52205928317485	7.29445850139324	7.72775567707754
DCBLD2	5.22307847038688	7.6729881460152	5.31682733464702	5.07220771668719	8.97163923279563	4.09149399934869	6.85288472410613	5.65352237674134	8.37552373884534	5.68209309372395	8.06602418170975	9.03600672568614	6.49582062250564
PALLD	7.65304572973794	10.9980334984305	8.57739054515734	8.19579701767818	12.8465118440051	6.7834373891086	6.6808186770509	6.32252757996902	8.96101631994408	7.38634412491457	8.7202982817401	7.37579502736653	6.42111475899487
ACSL5	5.49729622017015	6.10391736441127	3.28857791491704	4.68141481682921	4.10487466940988	1.11005801337279	1.59500470980314	6.43010620528977	3.45990603631045	4.2985577368635	4.21620678107428	7.44469804494442	7.73337511028792
AHNAK2	4.76156102185681	10.3825184658004	4.89530516457037	5.13731172930509	11.4170549343332	3.39029456467158	3.17841550074359	4.37111919332051	6.04266518609682	6.54798315224471	6.17299400615864	7.0822959679498	3.71891193653323
MYB	6.68047920871529	4.6196953046839	4.57804233779845	6.14614984627799	3.11290643385368	4.39995675180114	2.35650838443792	4.7597803038646	4.59896646427352	3.84761083359942	2.1321905918348	4.17962180668401	6.48552695521284
MYBL1	6.07979981755493	6.86149869851631	6.35382181080141	7.34357771390388	9.31633932861129	7.16145363632016	5.94702092644449	5.81604657629896	8.56703303059001	7.45650217769991	6.92989443730506	7.51183299076945	5.72064574001675
CD276	5.28435177438071	4.95870899056585	6.13854494970372	6.30064353097112	5.44983992217092	5.64419851057345	6.89573540920577	3.65418583927469	6.97582147462692	4.97184273221335	6.72022474315199	3.9853102752675	4.59185514564366
B3GALNT1	3.98072458911818	6.03204806356716	5.13044728965955	6.36505000719738	5.69470759234799	5.98991452587299	5.94619796338266	6.07444138177886	7.03705077531523	3.95483466788889	7.94330564507757	6.24248815395491	4.55156492675613
GIPC1	5.16827309177728	5.77744726319915	5.8360285706961	6.78311208982368	4.44366879109361	5.00645935610492	5.44389612310243	6.2516496741358	5.67905892150677	5.8983084135521	6.87017103592526	5.83219398640818	5.51438742125751
MYO1G	3.16638719633262	3.93040049741537	4.55903787146253	3.13639476401705	6.0424234205094	2.68994037480637	3.94596684565884	2.29462329549942	3.27331003700189	2.70426339269978	2.98581360644501	3.63023427364688	2.07225143271022
SOX9	4.77363408478951	4.58579049086882	4.9998356412894	6.14233614169441	2.90348867961767	6.21805837115932	4.7666044269809	5.14314161873597	5.53955094876592	5.39288240538257	7.43213036286419	8.25637627146521	6.74302249400425
FNBP1	5.5973921923892	7.73189368952421	6.1042167688802	4.61178398911646	9.53363117869379	6.44677383997147	8.89353455873081	5.250419061019	6.57974841636053	6.09899688913327	6.86193854303072	5.46003164038159	4.75991994091406
ABCC3	3.7379177198262	5.17065387448115	4.12219566076903	4.81888780263286	3.06166048897238	3.40340143733575	1.80977832546807	5.49658451579622	1.17959350657752	5.92280828485923	6.82623376643023	7.74031443113482	4.37429613570166
N4BP2L1	4.3787214977963	4.6416621408727	3.73067074694578	4.28470129418094	6.75965150474064	2.53718928518271	3.4696147814197	3.45400545011484	4.23701341047782	2.42306140363501	5.37934616428385	3.90333866621814	5.38401844051525
BCL9L	5.00218140188383	6.61316059310357	5.81403924208912	6.32587976258414	7.39913523494518	6.86323655686248	5.92167598585698	4.99101396617185	6.85129151564671	6.05131549512644	6.72109849597966	7.6734134928806	6.07509766645606
PAG1	6.34021001280998	5.19913886015005	6.03646023880632	5.85988957113558	5.77254343989706	5.7127774247137	4.22631741355122	4.18679097298526	6.16548726526434	3.876277924972	5.73348837175292	6.00111036913168	4.66172258605808
PLK2	4.91999116285327	7.24713177067954	5.5038579874627	5.11886301603897	5.82806410528121	5.85570565653444	6.68990792338407	4.38528122277213	5.76052689974051	9.10973541092022	8.08222395006749	6.55650912772446	3.9616745464015
POGLUT3	6.96933932850938	7.18014599537635	6.9187281103049	8.1695979412996	8.20317933242265	8.0281769584433	8.01441658448866	5.60395017688312	8.11106857086134	5.27545659812758	7.86083300447218	7.33203532118819	7.9801542440409
FAM114A1	6.76048091611513	7.68290850409628	7.6798232362277	6.63162592178954	8.17884128036211	6.54829043738265	4.74341043009758	6.63487449683824	6.61933419831286	7.37906849358064	8.33673654177591	6.99495631446942	5.50748006439732
SPARC	5.68763111307249	5.30448130589619	6.17016822054465	7.65968153018152	7.13210784263069	5.214820044112	2.60714354515545	1.29792517916608	7.90314623276348	5.51119372818584	7.22545584838857	3.70471423600941	4.65330621525364
MYLK	6.50227791932396	11.5479727947005	6.54862820991102	5.9669335258032	12.8244766759854	4.93013969222176	3.75979383549556	3.61460082039184	7.4450834930516	5.87748477229154	6.18395375430493	4.65049882482233	4.9004131006096
GALNT3	6.54052997744094	4.56166143423134	6.81661711868904	6.68263544404249	2.37244108210766	7.21375999779584	4.96101122319408	7.51688997532751	4.88834951836691	4.13642762482344	9.04719962328099	8.58150965904426	6.62918305394005
EAF2	7.00914735652058	4.92865836474139	6.05124633992454	5.70265858514203	6.22005968155967	7.43653630631936	6.07501957118584	5.77724541507298	5.9515562777764	5.28232098600137	4.49181616442293	5.51353319761963	4.77381168447447
MYO1C	5.09245001653201	7.65828326833715	6.33846134195282	7.27780898960747	8.06757975256145	6.38148149432806	6.96523526350527	6.14920729613477	5.85134408290508	6.38611464156001	6.58993807021061	7.05850475619424	5.34077364252063
NCKAP1	9.0700825827434	9.86237875314904	8.92094706960209	10.6937049029477	10.7268375940761	9.87066763950401	9.60823506159806	9.22828816576561	9.55598602951861	7.99119241576742	10.9539833098618	10.788993784392	10.1515201214711
IQGAP2	4.53938957154532	4.50545076130041	5.42761966456022	4.75191916658992	4.21615948029793	4.71033530481209	4.15913380434033	5.58207599853021	1.3422814928513	4.69668964564308	5.3629646910954	5.43935060421464	4.21546633555707
MYO6	6.61851667005687	6.77161653014606	6.47080147269208	7.39123846597538	4.98957585238545	7.48411518887154	5.96290067164474	7.49272712536151	6.63347572443138	5.89682209348586	6.91586126813471	7.54596525638682	7.71099539566907
SPR	6.27161736121295	6.67652703114986	6.31923200855468	7.75735590828102	4.52978577447698	7.08413539926895	6.70526603927455	7.25057881582381	5.50533225979515	7.46487210225937	7.60097558336493	7.14157404929709	7.61034269493078
AXL	4.92417439031569	7.03288470014542	6.67972743176157	5.52438257854812	9.24323006071015	5.852204307344	5.75808064890167	3.36401060868035	6.80366303849391	4.76470114004416	6.13815863899106	6.71199472766655	4.23527441864362
ADAM9	7.06102554775257	7.89901145488952	7.48794194220413	8.35053884382154	7.15539984904072	7.55146881678412	7.07819397339078	8.48710898215916	5.98762934680659	6.87881265865423	8.96589290093375	10.3369711216641	6.0606503219669
PXDC1	5.46899123345837	6.63296586006289	6.74723738720729	6.1505309378985	7.51263831982794	5.94967887181162	5.49466510149556	5.63297890267968	6.97257708685158	4.32941716901932	6.22831621415843	6.80680086785829	3.84323532151756
STARD10	5.3233674077134	5.38552796454435	6.47714813629419	7.58212514589808	3.54039044476784	8.50052800534036	6.80789181053143	6.10524461019866	6.70135827199965	5.4832246388111	6.11689459683605	5.65467225787246	6.82415459471952
GAS1	3.46191975157192	5.22827901378194	6.40787866258627	4.22231687623969	7.15137564045845	3.42643477144172	2.43899923393239	2.16456902914972	5.005063651274	4.63767396842656	5.2759127610421	2.36064169756095	3.15665218596407
GAS6	3.7855892404258	6.75214201661078	5.07728299280326	5.54440330343127	7.20086980113229	3.09016237684366	2.55617096991112	5.78755726858386	5.69569053505282	6.54640825757225	7.57335584755387	2.17639284712956	6.82169321998189
SUSD3	4.33686100741998	3.18896596060694	3.95821773371554	2.2488767840432	6.22920985340404	3.40652487246685	5.07323757905856	3.63887614840655	7.16212849151853	1.43349548237175	1.91870344711561	2.64561048149539	5.37592426370414
GATA6	4.94362603217437	5.27187099638441	4.97033168907922	5.77014402159973	4.83346499228754	9.35532435426774	7.57532614997737	5.1453149746971	5.04725842848045	5.30195745871159	5.58522209512711	7.24461297154692	6.09170297622804
C19orf33	5.62130473655744	5.41691866473819	2.80609913902249	4.94271287766505	-0.143363029334327	6.72430797289285	8.34152681871161	7.26367999344391	4.77294604204808	7.65404074242106	6.93989551455073	6.17241178204985	5.09238243101742
NCF2	4.83533903971693	4.87939148611999	4.90894325061607	4.58348658897735	3.99605831541439	2.78608032040385	3.81502512922442	1.82296447565504	2.94750249496816	1.71775952256105	2.98233034047157	2.13031036471217	1.58707371105682
GPRC5C	1.90812769587492	4.24920596012602	5.91760141017619	7.16390328606873	2.22987765435381	2.59850576523488	6.56255753613377	5.72069370195726	5.00528121148796	4.73604678352598	5.53743599730872	8.33368389495407	5.0881969453536
CCND1	6.9580762911229	7.01683856511916	6.91909609817073	7.97853023617481	5.37638029346061	6.6297736383336	4.21069058981532	6.17195793781319	9.15190984428408	6.53832435939532	7.50332836287745	9.32958672625096	7.5285333929266
FAM241B	4.33860627854422	5.52010999458911	2.98120786137687	2.58866683124447	5.57516065932987	5.05300568944816	6.61934662809518	5.02565960990764	6.69062055946097	5.22613794361104	5.96947197697819	4.53162856460809	5.40377824987974
NRROS	4.05305668062544	4.89288881822657	4.13814220251239	3.83335724345908	5.78746132573672	3.66033944292992	4.97314151796329	1.63694827803274	3.76473584320529	2.25221775657718	3.08719567259565	2.63874279252201	1.95855661617081
SAMSN1	5.32409851432867	5.2896433648781	6.33574107224613	2.85449406798203	5.80938060741973	3.21633765375899	5.035379855032	2.97045818370881	4.11408958030536	2.98508832193128	3.17075677200114	4.76903042266917	1.65618788720445
SIX4	5.03816789342158	6.310832651805	6.69712339628975	6.48473331590746	6.28908617999618	8.11270964858911	7.42483320923526	6.09691640104629	9.65989307962076	7.06731294227316	9.0202354357499	9.30874137154044	5.19221497660287
MBOAT2	8.650144545677	6.21837212547497	8.00135544941895	8.82992159485252	5.95916944963498	5.68338865750277	5.57312572875081	6.55791354821753	7.06367671778665	4.67401888017847	8.59895899899251	8.548170034887	3.96762743791958
TNFRSF21	5.89137868650517	5.59197151345444	5.66619803718559	7.64270976250876	5.11684955695983	5.9901688701985	6.77949830931547	6.50056258964274	4.33936851301101	4.98133073838943	5.69661824801538	10.818652065179	4.78194184996802
GLCCI1	6.73040651890714	6.9481504933817	6.92388945190501	7.13872043941196	8.67150516412549	7.68741085045079	8.24936909917121	5.5491339129053	7.9381944927112	4.7497637763127	6.92898172343626	7.7201671582968	6.70792031624641
ST14	3.29351680520829	3.51177536291326	4.89457471039186	6.41263588565037	1.17797239540574	3.9379887140951	4.26823340666364	4.5677400329023	4.89848812473119	2.99984687001222	3.86505725549021	7.05773694897282	5.10183243023587
TMBIM1	6.04687482981129	5.91853331027682	5.80564584033891	7.72731136514198	5.84565233321373	5.62159569701864	6.66263863915703	6.91156913294079	6.12826458176542	4.51859325062181	7.58746979405328	7.76011320273547	5.76372589214889
BDNF	4.50410562366153	3.61821745524402	6.66984723750716	3.97001577339456	3.49568859828788	4.12601416172276	5.09743406718907	3.70960409910399	5.38818102188265	5.80191417776446	7.29966996055843	4.22496667805591	3.62418355578804
STAT5A	3.59371058089437	5.28520802151322	4.52276416420735	3.3064151927606	6.23622906111913	4.00396200068752	4.07779696651659	3.75091263060804	3.43170103179614	4.30792476555222	5.90023172862091	5.02127819213825	2.39715096767057
NMU	5.57552358974727	4.95244819651708	8.74050556506944	5.32311160151372	1.32745769146143	7.31468596691768	5.86899973195329	9.25359819180718	5.97921082797774	1.01141188703929	4.69826778890494	7.58291312476918	1.87278430563689
BLM	10.1443400013452	5.79505618129289	6.91553943725528	8.1729028444093	6.11229381049037	7.58564324316957	8.51532559700991	6.92062485923026	8.26501204218818	7.80449539756888	7.81633260401237	8.12615213717994	9.00199191610608
XYLT1	4.56546521913917	5.46334436467351	4.34485303282833	5.2534866655974	7.03829903271234	4.3496808185879	2.60470204731549	4.1720439627118	5.61227666876134	3.02524595464546	5.30487668958568	6.87475182970531	4.28993532268294
BLVRA	7.6548291164899	9.28404572282467	7.88123741988914	8.88403783597071	10.1067125588452	6.7010652809046	8.51326689047926	7.54918145846019	8.87468390269583	8.0392973602408	9.00223294073092	7.51691259447737	6.30479643858577
BLVRB	6.80073170048705	8.25245873617202	8.85907267638227	9.88283846250632	7.7729862094671	9.19972302048176	9.64942031656062	10.4731247987846	6.64845954000106	8.65236859943325	7.94166977989461	8.35757761015891	6.93495988240493
TUBB6	7.11808594587475	10.9946472691436	8.13010302010408	7.59369217023378	12.5195050753979	10.211261689642	9.12246677429629	7.59102664970343	8.45104673341351	7.02828038874727	8.55752525686617	5.98359254960857	5.71761252381578
BMP4	3.25025590447748	5.52155786349658	4.64268320512979	5.85608752202534	5.72955134217284	1.70787012346459	2.11821182454737	3.67063569002876	7.48605697113449	6.33453989525915	5.32689166157592	8.63577308973733	5.52755065070318
RFTN1	5.10424131966529	6.49390833972576	6.205078960056	5.71909854408365	7.51453866867294	4.14153334687779	4.82168945147646	2.40104492897361	6.54050190999686	4.26378488554634	6.16901063486285	4.28409318599879	3.73106854973695
TSC22D1	6.57187073241365	5.83719780238315	6.20043204887019	6.16624945462702	7.15321780538335	4.35911109831958	4.44175468431953	5.2397354000211	6.40543763164312	6.06120127645021	7.27992442607951	6.88045691004705	6.39261143428526
NELL2	3.22267505784329	3.00248229864077	2.71773594735566	4.5227016943363	5.28096268680089	5.06489434675568	4.23718653028014	2.72985074314921	9.39603865601982	3.36809622429087	4.66688024972138	3.32345215641558	2.49774426096364
ASAP2	8.09354423774158	6.7818822638637	7.01240046774265	7.43609775330588	7.00815135109844	7.39363557141181	7.97497122590883	7.94197259411299	7.02897560691308	6.82948428650385	9.27070944176709	9.23301425111411	7.0024400950294
SULF2	3.5531712376853	5.62756499781537	5.92762330860855	7.09350703546365	5.9393461243506	0.525374545867422	2.68334970617714	4.33267627114036	8.17766980064516	4.59433944043972	6.40774710620429	6.75107252760781	6.67700651586529
GNG12	7.15916615282917	7.52245954876977	6.02302057975129	8.13502931849071	8.26191630400436	7.10457992197958	5.4633202859878	7.48874100217506	7.38061455146568	5.77519323840153	7.91739367302775	8.83697013082352	6.42709363615201
BAIAP2L1	5.6348726451961	6.2916465170819	4.91331985372267	5.60155808488536	3.16082947717788	6.31343878229131	6.49222087914364	8.21315731150106	5.05587615981831	4.79271163598045	7.27393072829321	7.26905162430073	5.72916121012138
IER3	6.51733925901196	6.14134655590147	10.6493445184996	10.5433785822263	5.61296351673164	7.97262200829551	5.44371727954182	6.380994740259	6.05841160574841	8.65574315748929	9.12991326796624	12.8559375144845	8.80141116912992
BST2	7.28624767685028	9.93062822382564	8.51259238784386	3.58964767276256	7.82343698634927	6.20145462725506	9.5083568532555	8.93950587632617	7.99314169478039	9.60643920141447	9.09598618920882	4.76240811806758	8.76183050791183
NFIB	5.53435191887901	8.14288575321051	7.20102420273496	5.44789016159728	8.48931815341324	6.91459985563635	5.90195197100183	7.61758446557886	6.30890998056417	7.53530956087667	8.43949655459504	7.85435226074532	6.96850229702396
KLF5	5.2815071838259	6.02872277050014	7.13667435763287	7.31321910295827	2.79702804780717	6.58680516718224	6.23071835600233	6.65950758735221	6.72527336331692	7.05020652129508	8.02412982356356	8.32747675824253	6.40885091396538
SVIL	6.52862862355334	10.1494559457836	6.27770349356984	6.23848469678257	11.6210311097056	6.89270610767859	5.95041349695246	5.23582304429407	7.23937005162388	5.15459557398665	6.52182294851699	5.77476682695608	6.96595814035008
NUP210	4.30143379747526	4.28911804995607	4.20358230066453	3.22595112894591	5.83716317401746	3.32888711195707	5.18611063346227	2.9222548697239	6.24629134245598	2.71305601648483	6.05351741461903	6.1789153054667	5.08495483176736
PLCL2	3.56882851669751	4.3708061333639	3.85896036564183	4.08587790631559	4.70175481564919	4.2613989419756	2.81209084883121	3.44111133299352	2.8973302074833	4.09165407415772	4.55114786325956	4.30921254958028	2.15541517692242
SYK	3.73959732495711	5.12305708441243	4.95119388715633	5.12603648668677	6.05710505046756	0.568075149466759	4.62797371125734	4.75696329880119	5.73077940763153	4.18872896083513	3.82045796037705	5.03178772379753	5.1443840473571
